source,competition,year,topic,kind,status,target,sha256,size
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/mcmA.tex.bak,认证杯小美赛,2015,A题,排除缓存与编译产物,排除缓存与编译产物,,92ebb1ada28d6e0bf5ea3306aa984287f22371ea0735904a8a6a74a4a6fc2f6f,56749
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/mcmA.toc,认证杯小美赛,2015,A题,排除缓存与编译产物,排除缓存与编译产物,,7cc57dbd64e0fa87639593174e456f8e5de81f95de64a96ead7a4d949e01222c,851
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/page1.pdf,认证杯小美赛,2015,A题,PDF,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/page1.pdf,19d55bc16a415a9e490904d9c77aa963af6b7ed42edcc48868620053213c7a17,68670
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/page2.pdf,认证杯小美赛,2015,A题,PDF,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/page2.pdf,2ad143745f2f956d26b30d8205840032ce42aaaa948a15a66fbfe406c4e72ff3,30636
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/pictureeight.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/pictureeight.png,7cd2b52a68ffb1588def114bafa9c4efd21a72e2cd921de1258f29460a2926ac,5636
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/picturefive.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/picturefive.png,64c92b6ffd52ac35911d70ac0518ba16d0207c4d8af2d51a405b83898117d282,96658
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/picturefour.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/picturefour.png,cb3ab68047830ec9beff3548cb19ac4e32258e1952d2922b2f9335c58c329194,82734
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/picturenine.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/picturenine.png,39eb05dba0a891e4dd0595d984665993fd56f512ef89a4a41872d480912345f4,81408
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/pictureone.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/pictureone.png,af42928781448723ce2eed058adaea0501add1a18a52202ffde92a7292e7f963,31465
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/pictureseven.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/pictureseven.png,a239ad623598f935d15f2103c57ea6eb3cb2975d4e12abed0baa185c8d528bd5,9322
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/picturesix.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/picturesix.png,047b8c8b2b6ab6fc80d15f78839196fa888f306c83c34494d48398449b0a8aa9,85359
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/pictureten.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/pictureten.png,b9febc8b52d6d293980f1b6d9e822e8c8e45ecb1c3467c4b1f396db3f71f128b,75883
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/picturethree.png,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/picturethree.png,23ad18c0102d3fed3fbd8c01fc222860d0826d1ce8fcf9d2ca0498310e491943,43569
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/picturetwo.jpg,认证杯小美赛,2015,A题,配套附件,内容去重,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/figurefour.jpg,f6c8a04189731850bfe963a83eb7e58275817a2da2d7332d0ab9e490db1bba1d,18808
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/poly4.bmp,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/poly4.bmp,fc5e4877c375046fc40e3e2d5f3d2217b7d529f99438b0e43b260f0b758f71a3,613534
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/poly6.bmp,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/poly6.bmp,b0735a65667c7425096d9f6032a20e650b0da9c4e38331d61b0e44030f8c3e04,402642
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/spine3d.jpg,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/spine3d.jpg,894049c832bbd5f8e6e8ff0402bffc404b348368ed0321485e63aa07d883e046,38467
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文.zip!/小美赛O奖论文 共10篇/2326_A题.zip!/2326_A题/支撑材料/spine3d_b.jpg,认证杯小美赛,2015,A题,配套附件,新增文件,6-1优秀论文库/认证杯小美赛/2015/A题/配套附件/历届小美赛数学建模竞赛优秀论文汇总/2015年第四届认证杯数学中国数学建模国际赛优秀论文/小美赛O奖论文 共10篇/2326_A题/支撑材料/spine3d_b.jpg,dc459c6b891f23415b690b74a78fc5d58c6cd922ffc4c7c0fa3919044627ddd6,38449
数学建模各竞赛优秀论文/优秀论文/历届小美赛数学建模竞赛优秀论文汇总/2016年第五届小美赛优秀论文集.pdf,认证杯小美赛,2016,综合,PDF,新增文件,6-1优秀论文库/认证杯小美赛/2016/综合/2016年第五届小美赛优秀论文集.pdf,d4b9907be637a4ffdd3a4c52753af383fb5a401fefe8e7977cdf4794be0b66bb,16527353
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2004年首届苏北数学建模联赛优秀论文集.rar!/2004年首届苏北数建模学联赛论文集封面及前言.doc,五一苏北数学建模,2004,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2004/综合/Word原稿/2004年首届苏北数建模学联赛论文集封面及前言.doc,ddff5fb645d9e8f3c98989f9718ac45ab0b093b6a682e20256e446d405c67391,24064
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2004年首届苏北数学建模联赛优秀论文集.rar!/2004年首届苏北数建模学论文集.doc,五一苏北数学建模,2004,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2004/综合/Word原稿/2004年首届苏北数建模学论文集.doc,fe7195aeabfca6c7031ee51e6884f4bd0a9718eec5446c980ed7c54aadff2d28,2438144
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2004年首届苏北数学建模联赛优秀论文集.rar!/2004年首届苏北数建模学论文集目录.doc,五一苏北数学建模,2004,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2004/综合/Word原稿/2004年首届苏北数建模学论文集目录.doc,ef7edfc063c6b33096b9a3092e2e93f26c1cae7f3ab8870b135ea97f5153d59b,24576
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2005年第二届苏北数学建模联赛优秀论文集.rar!/封面.doc,五一苏北数学建模,2005,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2005/综合/Word原稿/封面.doc,2b2abaaf57dbe049841fa9ce409fd3b4874f51f67f1c83d7124ee204d07afb07,19456
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2005年第二届苏北数学建模联赛优秀论文集.rar!/目   录.doc,五一苏北数学建模,2005,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2005/综合/Word原稿/目   录.doc,c73a5eaa933d3c7c48f4a1e45ce862be9212425cc10569712d23ffabc6a50f4c,19456
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2005年第二届苏北数学建模联赛优秀论文集.rar!/第二届苏北数学建模论文集.doc,五一苏北数学建模,2005,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2005/综合/Word原稿/第二届苏北数学建模论文集.doc,ed1fe9af2c236553d7843319e23251900987afb4abb3da45e1de06d194ef9e65,3784704
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2006年第三届苏北数学建模联赛优秀论文集.rar!/第三届苏北数学建模论文集.doc,五一苏北数学建模,2006,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2006/综合/Word原稿/第三届苏北数学建模论文集.doc,6bb69ac07c7c8ef1a2c675038b5a81a23d1fd7985cc316a3e12e660e121bb50f,5880320
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2007年第四届苏北数学建模联赛优秀论文集.rar!/第四届苏北数学建模联赛优秀论文集/优秀论文集.doc,五一苏北数学建模,2007,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2007/综合/Word原稿/优秀论文集.doc,c260d49c21e18af252cbddc58743561152c8ecb064827930a2ed3668260aafcc,8712704
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2007年第四届苏北数学建模联赛优秀论文集.rar!/第四届苏北数学建模联赛优秀论文集/封面.doc,五一苏北数学建模,2007,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2007/综合/Word原稿/封面.doc,5eaa73ad69141bdec13a4e2e721e1fa3eb72171eaa53cffcdd7898abe26b225a,24576
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2007年第四届苏北数学建模联赛优秀论文集.rar!/第四届苏北数学建模联赛优秀论文集/论文集目录.doc,五一苏北数学建模,2007,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2007/综合/Word原稿/论文集目录.doc,20901f16df1b8a0736761ebe371a409ac9efd36fb704e013f319b65d624785e5,24064
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2010苏北赛一等奖论文.doc,五一苏北数学建模,2010,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2010/综合/Word原稿/2010苏北赛一等奖论文.doc,bff6ff6cebc09aa89f37ce0ffeda2d9788f4785e3859067e9df72d5be2886c8f,440832
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2011苏北数学建模一等奖论文 .doc,五一苏北数学建模,2011,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2011/综合/Word原稿/2011苏北数学建模一等奖论文.doc,7ec46e1b91908dae5a566e40de117302b3596bc2bab17d916dffee460f567f9e,515072
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2015第十二届五一数模联赛优秀论文A.doc,五一苏北数学建模,2015,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2015/综合/Word原稿/2015第十二届五一数模联赛优秀论文A.doc,7c918880a06c0c8d669d3a5a9235e68380b72f49c6103d656e84bd3acd8ed7e3,951296
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2015第十二届五一数模联赛优秀论文B.doc,五一苏北数学建模,2015,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2015/综合/Word原稿/2015第十二届五一数模联赛优秀论文B.doc,3713adc7af03154f52573e5325ce492a4cb6a969125bc6fd2316ea948faa6392,1570304
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2015第十二届五一数模联赛优秀论文C.doc,五一苏北数学建模,2015,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2015/综合/Word原稿/2015第十二届五一数模联赛优秀论文C.doc,53cb5419e273807bce71a84172c705f66b16dc15551f361637f05c0bd55ae64a,475648
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2016年五一赛中文版C题.rar!/中文版B题/B题-中文版.doc,五一苏北数学建模,2016,B题,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2016/B题/Word原稿/B题-中文版.doc,c7dcb4e1a6be4253d4a067db11a05b5d7a7a71a76bb79823c058e3aba1ce7564,24576
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2016年五一赛中文版C题.rar!/中文版B题/B题-中文版.pdf,五一苏北数学建模,2016,B题,PDF,新增文件,6-1优秀论文库/五一苏北数学建模/2016/B题/B题-中文版.pdf,f560836ef3060ea0618788fbf88f869885b2077d931913aff443c4428650f678,70934
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2016年五一赛中文版C题.rar!/中文版B题/B题-附件.xls,五一苏北数学建模,2016,B题,配套附件,新增文件,6-1优秀论文库/五一苏北数学建模/2016/B题/配套附件/历届数学建模五一苏北赛优秀论文大全/2016年五一赛中文版C题/中文版B题/B题-附件.xls,87158ec3f0335f9121df0b4be77675f3a1e119b5af4566fa25a70e4475343b88,338944
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/2016年第十三届五一赛C题优秀论文.pdf,五一苏北数学建模,2016,综合,PDF,新增文件,6-1优秀论文库/五一苏北数学建模/2016/综合/2016年第十三届五一赛C题优秀论文.pdf,5b370705d0dd7d38b410d72ecdc02539a8e76e56469008f11e5ec7bb546c11fd,528863
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2004年首届苏北数学建模联赛优秀论文集.rar!/2004年首届苏北数建模学联赛论文集封面及前言.doc,五一苏北数学建模,2004,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2004/综合/Word原稿/2004年首届苏北数建模学联赛论文集封面及前言.doc,ddff5fb645d9e8f3c98989f9718ac45ab0b093b6a682e20256e446d405c67391,24064
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2004年首届苏北数学建模联赛优秀论文集.rar!/2004年首届苏北数建模学论文集.doc,五一苏北数学建模,2004,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2004/综合/Word原稿/2004年首届苏北数建模学论文集.doc,fe7195aeabfca6c7031ee51e6884f4bd0a9718eec5446c980ed7c54aadff2d28,2438144
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2004年首届苏北数学建模联赛优秀论文集.rar!/2004年首届苏北数建模学论文集目录.doc,五一苏北数学建模,2004,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2004/综合/Word原稿/2004年首届苏北数建模学论文集目录.doc,ef7edfc063c6b33096b9a3092e2e93f26c1cae7f3ab8870b135ea97f5153d59b,24576
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2005年第二届苏北数学建模联赛优秀论文集.rar!/封面.doc,五一苏北数学建模,2005,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2005/综合/Word原稿/封面.doc,2b2abaaf57dbe049841fa9ce409fd3b4874f51f67f1c83d7124ee204d07afb07,19456
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2005年第二届苏北数学建模联赛优秀论文集.rar!/目   录.doc,五一苏北数学建模,2005,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2005/综合/Word原稿/目   录.doc,c73a5eaa933d3c7c48f4a1e45ce862be9212425cc10569712d23ffabc6a50f4c,19456
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2005年第二届苏北数学建模联赛优秀论文集.rar!/第二届苏北数学建模论文集.doc,五一苏北数学建模,2005,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2005/综合/Word原稿/第二届苏北数学建模论文集.doc,ed1fe9af2c236553d7843319e23251900987afb4abb3da45e1de06d194ef9e65,3784704
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2006年第三届苏北数学建模联赛优秀论文集.rar!/第三届苏北数学建模论文集.doc,五一苏北数学建模,2006,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2006/综合/Word原稿/第三届苏北数学建模论文集.doc,6bb69ac07c7c8ef1a2c675038b5a81a23d1fd7985cc316a3e12e660e121bb50f,5880320
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2007年第四届苏北数学建模联赛优秀论文集.rar!/第四届苏北数学建模联赛优秀论文集/优秀论文集.doc,五一苏北数学建模,2007,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2007/综合/Word原稿/优秀论文集.doc,c260d49c21e18af252cbddc58743561152c8ecb064827930a2ed3668260aafcc,8712704
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2007年第四届苏北数学建模联赛优秀论文集.rar!/第四届苏北数学建模联赛优秀论文集/封面.doc,五一苏北数学建模,2007,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2007/综合/Word原稿/封面.doc,5eaa73ad69141bdec13a4e2e721e1fa3eb72171eaa53cffcdd7898abe26b225a,24576
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2007年第四届苏北数学建模联赛优秀论文集.rar!/第四届苏北数学建模联赛优秀论文集/论文集目录.doc,五一苏北数学建模,2007,综合,Word原稿,内容去重,6-1优秀论文库/五一苏北数学建模/2007/综合/Word原稿/论文集目录.doc,20901f16df1b8a0736761ebe371a409ac9efd36fb704e013f319b65d624785e5,24064
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2008 第五届/A题.doc,五一苏北数学建模,2008,A题,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2008/A题/Word原稿/A题.doc,7b4e10f9540e2e23f8fe26b5e948d2ed5d6ea17a728430643d4073c946431d84,482304
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2009/第六届苏北数学建模论文.pdf,五一苏北数学建模,2009,综合,PDF,新增文件,6-1优秀论文库/五一苏北数学建模/2009/综合/第六届苏北数学建模论文.pdf,3f92425b4c191b064332e61a217a1384f10c984015fe1ed2cb3650974b4e4283,279439
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2010/2010苏北数学建模一等奖论文.doc,五一苏北数学建模,2010,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2010/综合/Word原稿/2010苏北数学建模一等奖论文.doc,5d41c8301cf66e82dbd9e17713e23ad297895f6e5f33da19f56cf369622c9a43,799232
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2011 第八届/第八届苏北地区数学建模联赛B题一等奖论文.doc,五一苏北数学建模,2011,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2011/综合/Word原稿/第八届苏北地区数学建模联赛B题一等奖论文.doc,9e084cd49cba2bdc7804d08bc3b7c960512cf53ba8d59c6428f87a70e6f84604,523776
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2011 第八届/第八届苏北数学建模一等奖C题奖学金评定体系构建.doc,五一苏北数学建模,2011,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2011/综合/Word原稿/第八届苏北数学建模一等奖C题奖学金评定体系构建.doc,fd88a344d18a977b937dc0688c33c428b8bbce09f5fd0dc74e94000a407b1233,549888
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2012/2012-苏北数学建模获奖论文.doc,五一苏北数学建模,2012,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2012/综合/Word原稿/2012-苏北数学建模获奖论文.doc,cf3e068589fee0ce54f972abedef1473a8ac47c8b3e716401a73516fb2f00f10,403968
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2012/2012苏北建模A题获奖论文.doc,五一苏北数学建模,2012,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2012/综合/Word原稿/2012苏北建模A题获奖论文.doc,6d463b603b5052e0c221d6612447431dd68046179e01dc39978fbfa648896672,979968
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2012/2012苏北数学建模B题获奖论文.doc,五一苏北数学建模,2012,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2012/综合/Word原稿/2012苏北数学建模B题获奖论文.doc,dad9d76021b5fd8aaa057c0bd0c67c78a628f97a4e143b3fea7358eaf2dc2e87,711168
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2012/2012苏北数学建模优秀论文.doc,五一苏北数学建模,2012,综合,Word原稿,新增文件,6-1优秀论文库/五一苏北数学建模/2012/综合/Word原稿/2012苏北数学建模优秀论文.doc,f8fbb10f7617f63db154321da2172a982b49bf995b823ce5c7022d9ae172d60e,823365
数学建模各竞赛优秀论文/优秀论文/历届数学建模五一苏北赛优秀论文大全/五一赛优秀论文大全04-16.zip!/五一赛优秀论文大全08-16/2013/2013年苏北数学建模A题获奖论文.pdf,五一苏北数学建模,2013,综合,PDF,新增文件,6-1优秀论文库/五一苏北数学建模/2013/综合/2013年苏北数学建模A题获奖论文.pdf,0f2e79a9c41ccc74fab7f8896180a62d88c188848523632551260a20cdcc4ca4,1713071
