FORWARD_TEXT_FORMAT_1.0
STDEP =    22.5000
ENDEP =  1035.5000
RLEV  =     0.1250
CURVENAME =  GR, AC, rmn%, rml%, CAL, R4.0, SP1, RILD, RILM, RLL8, SP, DEVi, AZIm, DEN, CNL, cal%, rmn, rml, R4.0%, cnl%, GR%, AC%, DEN%, SP%, RILD%, RILM%, RLL8%, SP1%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH            GR         AC       rmn%       rml%        CAL       R4.0        SP1       RILD       RILM       RLL8         SP       DEVi       AZIm        DEN        CNL       cal%        rmn        rml      R4.0%       cnl%        GR%        AC%       DEN%        SP%      RILD%      RILM%      RLL8%       SP1%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
1004.6250      52.978    209.211      9.610     12.412     22.115     77.373     82.292     57.238     59.465     83.560    109.554      0.747     59.258      2.492     16.471     22.120     20.714     21.635     68.405     17.697     54.755    212.700      2.511     64.744     55.879     56.992     76.224     82.178      7.348     83.152      1.000      7.348      0.010     65.610      9.500     91.917      7.348    -40.446     57.238      0.508      0.000      0.492      0.000      0.000      0.709      0.000      0.000      0.000      0.000      0.000     17.471     16.817     11.967      0.000      9.574     13.661      0.000
1004.7500      51.177    207.647      8.180      8.536     22.105     72.623     82.147     59.533     63.669     98.700    109.920      0.747     59.571      2.487     14.978     22.119     24.421     26.178     68.604     16.471     57.504    210.700      2.509     65.862     57.329     59.630     84.051     82.300      7.048     84.073      1.000      7.048      0.010     67.222      8.879     90.723      7.048    -40.080     59.533      0.586      0.000      0.414      0.000      0.000      0.736      0.000      0.000      0.000      0.000      0.000     16.797     15.706     10.132      0.000      9.861     12.486      0.000
1004.8750      48.762    206.054     10.908      9.993     22.100     70.289     81.573     60.440     65.792    109.038    109.962      0.747     59.824      2.482     13.909     22.115     26.722     28.159     68.981     14.979     66.622    208.950      2.514     66.715     59.681     63.938     99.678     82.137      6.741     85.159      1.000      6.741      0.010     69.928      8.100     90.389      6.741    -40.038     60.440      0.769      0.000      0.231      0.000      0.000      0.777      0.000      0.000      0.000      0.000      0.000     16.545     15.199      9.171      0.000     10.125     11.831      0.000
1005.0000      47.738    205.183     16.856     16.455     22.088     69.484     81.121     60.606     67.274    119.029    109.738      0.746     60.311      2.482     12.885     22.105     27.884     29.477     69.310     13.909     71.021    209.350      2.512     68.014     60.491     65.916    109.661     81.535      6.574     85.662      1.000      6.574      0.010     71.719      7.765     88.770      6.574    -40.262     60.606      0.859      0.000      0.141      0.000      0.000      0.802      0.000      0.000      0.000      0.000      0.000     16.500     14.865      8.401      0.000     10.132     10.979      0.000
1005.1250      47.136    204.487     16.493     17.476     22.083     70.985     80.480     60.309     67.404    123.160    108.676      0.745     60.636      2.487     12.079     22.100     29.325     29.199     70.174     12.885     76.748    212.600      2.512     68.562     60.614     67.364    119.652     81.093      6.440     86.001      1.000      6.440      0.010     73.487      7.559     89.160      6.440    -41.324     60.309      0.894      0.000      0.106      0.000      0.000      0.826      0.000      0.000      0.000      0.000      0.000     16.581     14.836      8.119      0.000      9.830     10.273      0.000
1005.2500      47.097    204.667     11.297     11.625     22.075     74.203     79.825     59.131     65.528    121.581    107.544      0.744     61.128      2.494     10.855     22.088     29.827     27.261     71.509     12.079     78.764    216.400      2.510     68.783     60.289     67.406    123.393     80.439      6.474     85.967      1.000      6.474      0.010     73.809      7.559     89.236      6.474    -42.456     59.131      0.893      0.000      0.107      0.000      0.000      0.830      0.000      0.000      0.000      0.000      0.000     16.912     15.261      8.225      0.000      9.463      9.056      0.000
1005.3750      49.882    206.103     15.696     17.002     22.068     78.361     78.619     58.098     63.477    116.004    106.022      0.743     61.590      2.501     10.913     22.083     27.086     26.752     75.393     10.855     77.436    222.560      2.509     68.559     59.054     65.404    121.462     79.784      6.750     84.833      1.000      6.750      0.010     71.247      8.417     87.436      6.750    -43.978     58.098      0.712      0.000      0.288      0.000      0.000      0.796      0.000      0.000      0.000      0.000      0.000     17.212     15.754      8.620      0.000      9.062      8.645      0.000
1005.5000      55.742    208.299     19.094     19.965     22.065     84.214     77.846     57.048     60.590    103.872    104.481      0.743     62.491      2.509     11.405     22.075     16.428     18.405     78.533     10.913     73.770    224.600      2.506     67.816     58.035     63.349    115.643     78.543      7.173     82.560      1.000      7.173      0.010     67.426     10.267     86.730      7.173    -45.519     57.048      0.307      0.000      0.693      0.000      0.000      0.739      0.000      0.000      0.000      0.000      0.000     17.529     16.504      9.627      0.000      8.691      8.094      0.000
1005.6250      62.838    211.668     19.885     20.561     22.058     87.554     76.974     56.547     58.323     91.524    102.148      0.743     63.050      2.520     12.945     22.068     13.687     12.128     83.334     11.405     68.501    223.800      2.493     67.341     56.983     60.408    103.096     77.801      7.821     79.442      1.000      7.821      0.010     61.793     12.737     84.402      7.821    -47.852     56.547      0.027      0.000      0.973      0.000      0.000      0.639      0.000      0.000      0.000      0.000      0.000     17.685     17.146     10.926      0.000      8.217      8.264      0.000
1005.7500      68.097    214.949     23.897     25.758     22.038     90.073     76.382     56.123     55.625     73.279    100.517      0.743     63.773      2.524     16.437     22.065     21.266      9.258     87.376     12.944     64.469    221.360      2.488     66.828     56.518     58.186     90.762     76.920      8.452     76.779      1.000      8.452      0.010     57.127     14.769     87.063      8.452    -49.483     56.123      0.003      0.000      0.997      0.000      0.000      0.535      0.000      0.000      0.000      0.000      0.000     17.818     17.977     13.647      0.000      8.021     10.659      0.000
1005.8750      73.119    217.626     26.515     27.853     22.029     90.480     75.729     55.919     54.899     64.856     99.091      0.742     64.366      2.530     18.327     22.058     13.486     10.669     93.573     16.437     57.137    215.580      2.483     66.444     56.098     55.457     72.131     76.347      8.966     74.232      1.000      8.966      0.010     53.753     16.802     87.021      8.966    -50.909     55.919      0.000      0.000      1.000      0.000      0.000      0.439      0.000      0.000      0.000      0.000      0.000     17.883     18.215     15.419      0.000      7.736     11.431      0.000
1006.0000      72.559    217.193     27.586     29.434     22.023     88.971     75.570     55.905     55.267     59.342     98.310      0.741     65.411      2.542     19.784     22.038     17.698     17.960     96.218     18.327     54.755    212.500      2.481     65.962     55.908     54.863     64.380     75.688      8.883     74.558      1.000      8.883      0.010     54.295     16.558     88.502      8.883    -51.690     55.905      0.000      0.000      1.000      0.000      0.000      0.456      0.000      0.000      0.000      0.000      0.000     17.887     18.094     16.851      0.000      7.226     13.016      0.000
1006.1250      67.574    214.707     29.179     29.667     22.025     86.225     75.864     56.346     56.406     59.272     98.097      0.739     66.007      2.560     19.758     22.029     29.391     30.377     97.902     19.784     53.380    209.650      2.486     65.894     55.905     55.293     59.013     75.563      8.405     77.027      1.000      8.405      0.010     57.347     14.567     89.475      8.405    -51.903     56.346      0.001      0.000      0.999      0.000      0.000      0.540      0.000      0.000      0.000      0.000      0.000     17.747     17.729     16.871      0.000      6.427     14.092      0.000
1006.2500      60.729    211.000     29.990     27.063     22.044     81.839     76.495     58.143     59.402     69.394     98.540      0.738     66.740      2.574     18.259     22.023     46.482     44.458     97.888     19.758     52.097    208.250      2.492     66.184     56.375     56.478     59.289     75.884      7.692     80.304      1.000      7.692      0.010     62.002     12.004     90.883      7.692    -51.460     58.143      0.004      0.000      0.996      0.000      0.000      0.643      0.000      0.000      0.000      0.000      0.000     17.199     16.834     14.410      0.000      5.832     13.998      0.000
1006.3750      53.765    206.771     29.052     28.204     22.053     76.823     78.073     59.984     61.730     81.497     99.836      0.737     67.312      2.586     16.985     22.025     42.645     28.653     95.785     18.259     49.165    206.330      2.499     66.656     58.258     59.593     70.052     76.535      6.879     83.542      1.000      6.879      0.010     68.706      9.579     92.768      6.879    -50.164     59.984      0.041      0.000      0.959      0.000      0.000      0.759      0.000      0.000      0.000      0.000      0.000     16.671     16.200     12.270      0.000      5.290     14.034      0.000
1006.5000      51.789    205.164     17.260     19.499     22.067     70.083     79.155     63.403     65.348    101.148    101.389      0.737     68.286      2.589     15.940     22.044     19.475     17.058     93.574     16.985     47.882    205.450      2.505     67.534     60.096     61.869     82.240     78.173      6.570     84.527      1.000      6.570      0.010     70.128      8.903     93.149      6.570    -48.611     63.403      0.052      0.000      0.948      0.000      0.000      0.780      0.000      0.000      0.000      0.000      0.000     15.772     15.303      9.886      0.000      5.170     13.341      0.000
1006.6250      51.779    204.788     12.058     12.663     22.080     66.476     80.385     66.701     69.373    115.966    103.980      0.737     68.837      2.578     15.661     22.053     15.285     15.748     89.996     15.940     47.424    204.600      2.518     67.982     63.617     65.574    102.374     79.219      6.498     84.625      1.000      6.498      0.010     69.144      8.877     91.029      6.498    -46.020     66.701      0.047      0.000      0.953      0.000      0.000      0.766      0.000      0.000      0.000      0.000      0.000     14.992     14.415      8.623      0.000      5.629     13.063      0.000
1006.7500      53.707    204.882     22.681      9.176     22.094     64.007     81.233     72.126     77.186    135.584    105.853      0.738     69.515      2.563     15.922     22.067     22.860     25.299     86.863     15.661     46.507    204.240      2.522     68.366     66.900     69.619    116.845     80.460      6.516     84.041      1.000      6.516      0.010     66.244      9.443     83.801      6.516    -44.147     72.126      0.011      0.000      0.989      0.000      0.000      0.720      0.000      0.000      0.000      0.000      0.000     13.865     12.956      7.375      0.000      6.276     12.982      0.000
1006.8750      56.063    203.902     13.031      9.734     22.101     64.074     82.175     74.964     82.252    149.569    107.449      0.739     70.043      2.545     15.556     22.080     26.867     28.337     81.653     15.922     48.386    205.600      2.528     68.548     72.464     77.675    136.794     81.283      6.327     83.592      1.000      6.327      0.010     67.009     10.081     82.228      6.327    -42.551     74.964      0.015      0.000      0.985      0.000      0.000      0.733      0.000      0.000      0.000      0.000      0.000     13.340     12.158      6.686      0.000      7.077     12.186      0.000
1007.0000      55.880    201.413     16.283     16.407     22.098     66.578     82.450     77.147     88.749    186.273    108.445      0.740     70.921      2.534     14.961     22.094     31.611     35.022     79.033     15.556     53.151    207.200      2.536     68.741     75.126     82.547    150.392     82.232      5.849     84.285      1.000      5.849      0.010     71.783      9.867     79.914      5.849    -41.555     77.147      0.087      0.000      0.913      0.000      0.000      0.803      0.000      0.000      0.000      0.000      0.000     12.962     11.268      5.368      0.000      7.565     11.625      0.000
1007.1250      52.627    197.103     26.893     28.051     22.087     70.189     82.265     78.147     94.065    253.068    109.077      0.740     71.377      2.534     13.557     22.101     35.296     43.979     76.333     14.961     61.399    210.700      2.556     68.747     77.277     89.148    188.580     82.464      5.020     86.330      1.000      5.020      0.010     83.869      8.650     83.869      5.020    -40.923     78.147      0.912     -0.000      0.088      0.000      0.000      0.943      0.000      0.000      0.000      0.000      0.000     12.796     10.631      3.952      0.000      7.584     10.810      0.000
1007.2500      47.423    191.898     46.612     46.416     22.072     75.605     81.817     78.784    100.670    426.366    109.189      0.740     71.862      2.545     10.323     22.098     51.214     53.304     74.452     13.557     65.981    213.780      2.570     68.623     78.203     94.381    257.205     82.253      4.019     89.068      1.000      4.019      0.010     99.900      6.913     99.900      4.019    -40.811     78.784      1.000      0.000      0.000      0.000      0.000      1.078      0.000      0.000      0.000      0.000      0.000     12.693      9.933      2.345      0.000      7.107      8.470      0.000
1007.3750      40.276    186.485     45.532     30.100     22.066     81.618     80.750     78.859    103.091    528.145    108.946      0.740     72.189      2.555      9.334     22.087     41.436     46.060     71.006     10.324     72.716    217.500      2.584     68.469     78.821    101.073    437.195     81.789      2.978     92.217      1.000      2.978      0.010     99.900      4.805     99.900      2.978    -41.054     78.859      1.000     -0.000      0.000      0.000      0.000      1.078      0.000      0.000      0.000      0.000      0.000     12.681      9.700      1.893      0.000      6.631      8.617      0.000
1007.5000      36.308    185.060     20.071     17.338     22.068     89.818     79.997     79.131    103.707    544.904    108.180      0.742     72.676      2.556      8.544     22.072     35.088     27.368     68.736      9.334     73.999    217.900      2.591     68.179     78.862    103.220    533.955     80.683      2.704     93.503      1.000      2.704      0.010     99.900      3.793     99.900      2.704    -41.820     79.131      1.000     -0.000      0.000      0.000      0.000      1.078      0.000      0.000      0.000      0.000      0.000     12.637      9.643      1.835      0.000      6.600      8.414      0.000
1007.6250      35.456    186.093     14.484     14.715     22.075     94.709     79.058     79.552    102.552    465.169    106.385      0.743     72.915      2.544      8.356     22.066     29.220     21.928     65.324      8.544     69.417    215.650      2.582     68.090     79.148    103.738    545.602     79.953      2.903     93.450      1.000      2.903      0.010     99.900      3.648     99.900      2.903    -43.615     79.552      0.999     -0.000      0.001      0.000      0.000      1.078      0.000      0.000      0.000      0.000      0.000     12.570      9.751      2.150      0.000      7.115      8.349      0.000
1007.7500      38.629    189.895     22.491     25.045     22.077     99.252     78.368     80.579     98.362    292.904    105.075      0.746     73.197      2.526      9.961     22.068     20.854     21.457     62.224      8.356     63.552    212.650      2.569     67.778     79.578    102.477    460.053     79.001      3.634     91.783      1.000      3.634      0.010     99.900      4.583     99.900      3.634    -44.925     80.579      0.994     -0.000      0.006      0.000      0.000      1.078      0.000      0.000      0.000      0.000      0.000     12.410     10.167      3.414      0.000      7.949      9.491      0.000
1007.8750      45.179    195.682     26.437     27.770     22.077    102.312     77.371     81.263     95.159    213.546    103.887      0.750     73.418      2.501     11.321     22.075     21.161     21.071     56.587      9.961     54.571    207.400      2.549     67.368     80.642     98.101    282.295     78.327      4.747     88.719      1.000      4.747      0.010     87.244      6.534     92.995      4.747    -46.113     81.263      0.427     -0.000      0.573      0.000      0.000      0.975      0.000      0.000      0.000      0.000      0.000     12.306     10.509      4.683      0.000      9.042      9.835      0.000
1008.0000      49.940    199.678     31.404     34.309     22.070    105.394     76.863     81.277     91.536    167.285    102.991      0.757     73.807      2.486     12.482     22.077     22.523     27.345     53.410     11.321     52.006    205.400      2.535     66.313     81.303     94.973    209.192     77.311      5.515     86.436      1.000      5.515      0.010     74.394      8.049     89.822      5.515    -47.009     81.277      0.004      0.000      0.996      0.000      0.000      0.838      0.000      0.000      0.000      0.000      0.000     12.304     10.925      5.978      0.000      9.874     10.204      0.000
1008.1250      53.441    202.879     33.983     43.207     22.060    106.872     76.422     80.590     88.850    147.412    101.716      0.762     74.037      2.484     13.469     22.077     27.190     27.394     49.758     12.482     51.318    204.650      2.531     65.452     81.275     91.319    164.637     76.835      6.131     84.629      1.000      6.131      0.010     66.781      9.240     85.629      6.131    -48.284     80.590      0.000      0.000      1.000      0.000      0.000      0.729      0.000      0.000      0.000      0.000      0.000     12.409     11.255      6.784      0.000     10.020     10.576      0.000
1008.2500      54.658    204.890     51.885     53.738     22.052    108.644     76.240     78.004     83.449    131.808    100.696      0.769     74.336      2.493     13.487     22.070     27.616     26.969     47.222     13.469     52.784    205.090      2.541     64.050     80.546     88.694    146.325     76.396      6.517     83.759      1.000      6.517      0.010     63.634      9.724     84.958      6.517    -49.304     78.004      0.000     -0.000      1.000      0.000      0.000      0.675      0.000      0.000      0.000      0.000      0.000     12.820     11.983      7.587      0.000      9.497     10.375      0.000
1008.3750      54.096    207.214     41.822     47.235     22.045    111.089     76.128     75.405     79.436    128.503    100.004      0.774     74.577      2.501     12.974     22.060     28.878     29.136     43.710     13.487     55.717    204.430      2.554     62.712     77.844     83.119    130.894     76.230      6.964     83.331      1.000      6.964      0.010     60.343      9.704     80.213      6.964    -49.996     75.405      0.000     -0.000      1.000      0.000      0.000      0.609      0.000      0.000      0.000      0.000      0.000     13.262     12.589      7.782      0.000      9.047      9.964      0.000
1008.5000      51.164    209.177     35.396     27.673     22.045    115.274     76.093     71.521     73.729    124.780     99.745      0.784     74.992      2.503     12.593     22.052     29.199     28.961     42.331     12.974     56.817    202.750      2.559     60.200     75.252     79.205    128.353     76.122      7.342     83.688      1.000      7.342      0.010     58.616      8.970     76.986      7.342    -50.255     71.521      0.000     -0.000      1.000      0.000      0.000      0.571      0.000      0.000      0.000      0.000      0.000     13.982     13.563      8.014      0.000      8.936     10.103      0.000
1008.6250      49.033    212.409     29.630     21.950     22.050    118.514     76.009     68.140     68.347    116.479     99.454      0.790     75.217      2.503     12.387     22.045     24.443     29.580     41.558     12.593     53.838    198.500      2.549     58.803     71.287     73.385    124.557     76.091      7.963     83.479      1.000      7.963      0.010     55.117      8.558     73.146      7.963    -50.546     68.140      0.000     -0.000      1.000      0.000      0.000      0.481      0.000      0.000      0.000      0.000      0.000     14.676     14.631      8.585      0.000      8.975     10.264      0.000
1008.7500      52.893    216.903     20.843     21.482     22.062    121.891     75.945     61.691     59.078     93.605     99.208      0.798     75.471      2.498     14.452     22.045     22.824     15.480     41.737     12.387     49.989    194.060      2.533     56.912     67.944     68.032    115.974     76.003      8.828     81.210      1.000      8.828      0.010     51.980      9.962     73.305      8.828    -50.792     61.691      0.000      0.000      1.000      0.000      0.000      0.379      0.000      0.000      0.000      0.000      0.000     16.210     16.927     10.683      0.000      9.235     11.658      0.000
1008.8750      59.799    222.476     21.119     20.855     22.077    123.537     75.971     57.517     53.819     77.303     98.895      0.805     75.650      2.492     15.927     22.050     20.607     18.178     43.329     14.452     41.834    187.190      2.506     55.298     61.301     58.520     92.210     75.942      9.899     77.604      1.000      9.899      0.010     47.703     12.497     71.565      9.899    -51.105     57.517      0.000      0.000      1.000      0.000      0.000      0.188      0.000      0.000      0.000      0.000      0.000     17.386     18.581     12.936      0.000      9.548     11.848      0.000
1009.0000      66.578    225.585     22.395     27.343     22.093    123.230     76.014     52.848     48.441     60.702     98.655      0.819     75.915      2.488     17.842     22.062      7.857      8.160     44.900     15.927     36.885    184.950      2.488     52.539     57.281     53.526     76.376     75.972      0.100     73.280      0.000      0.100      0.010     99.900     26.620     99.900      0.100    -51.345     52.848      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.922     20.643     16.474      0.000  -9999.000  -9999.000      0.000
1009.1250      75.049    227.589     27.182     27.403     22.100    120.166     75.994     49.223     44.841     50.863     98.535      0.827     76.043      2.485     20.142     22.077      6.716      6.302     47.592     17.842     35.052    185.300      2.481     51.082     52.572     48.126     59.729     76.016      0.100     66.525      0.000      0.100      0.010     99.900     33.375     99.900      0.100    -51.465     49.223      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.316     22.301     19.661      0.000  -9999.000  -9999.000      0.000
1009.2500      80.208    227.647     27.599     26.940     22.115    113.807     75.966     43.829     40.447     40.402     98.595      0.839     76.185      2.486     22.679     22.093     11.449     10.249     50.359     20.141     36.335    187.820      2.490     49.598     49.015     44.637     50.314     75.993      0.100     62.044      0.000      0.100      0.010     99.900     37.856     99.900      0.100    -51.405     43.829      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.816     24.724     24.751      0.000  -9999.000  -9999.000      0.000
1009.3750      80.131    226.539     28.876     29.137     22.118    104.822     76.124     41.090     38.487     36.870     98.736      0.848     76.287      2.487     23.356     22.100     20.951     23.528     56.561     22.679     43.621    194.410      2.500     48.657     43.508     40.188     39.789     75.965      0.100     62.114      0.000      0.100      0.010     99.900     37.786     99.900      0.100    -51.264     41.090      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.337     25.983     27.122      0.000  -9999.000  -9999.000      0.000
1009.5000      76.389    225.374     29.199     28.961     22.119     90.795     76.327     38.401     36.644     35.553     98.900      0.864     76.449      2.499     22.939     22.115      9.916     11.336     61.010     23.356     48.569    198.450      2.503     47.844     40.940     38.382     36.690     76.134      0.100     65.390      0.000      0.100      0.010     99.900     34.510     99.900      0.100    -51.100     38.401      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.041     27.290     28.127      0.000  -9999.000  -9999.000      0.000
1009.6250      71.353    224.362     24.411     29.586     22.122     80.931     76.667     36.396     35.287     35.673     99.192      0.873     76.534      2.522     22.137     22.118      6.989      6.352     67.839     22.939     52.922    202.350      2.504     47.986     38.244     36.537     35.483     76.338      0.100     69.562      0.000      0.100      0.010     99.900     30.338     99.900      0.100    -50.808     36.396      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.476     28.339     28.032      0.000  -9999.000  -9999.000      0.000
1009.7500      67.017    224.337     22.803     15.289     22.115     70.387     76.943     33.445     33.127     35.945     99.401      0.884     76.627      2.540     20.582     22.119      9.053      8.730     74.156     22.137     54.571    204.030      2.499     49.141     36.282     35.211     35.685     76.687      0.100     72.948      0.000      0.100      0.010     99.900     26.952     99.900      0.100    -50.599     33.445      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.900     30.187     27.820      0.000  -9999.000  -9999.000      0.000
1009.8750      63.482    224.952     20.563     18.238     22.106     61.942     77.339     31.985     31.887     35.683     99.523      0.893     76.693      2.554     20.049     22.122      8.828      8.796     85.669     20.582     54.846    206.760      2.493     50.682     33.271     32.999     35.961     76.959      0.100     75.574      0.000      0.100      0.010     99.900     24.326     99.900      0.100    -50.477     31.985      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.264     31.361     28.025      0.000  -9999.000  -9999.000      0.000
1010.0000      63.810    225.816      7.508      7.883     22.094     52.534     77.519     30.819     30.640     34.861     99.607      0.910     76.792      2.563     20.123     22.115      7.821      8.047     91.979     20.049     52.464    208.200      2.489     53.786     31.907     31.819     35.666     77.362      0.100     75.336      0.000      0.100      0.010     99.900     24.564     99.900      0.100    -50.393     30.819      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.447     32.637     28.685      0.000  -9999.000  -9999.000      0.000
1010.1250      66.048    226.778      6.688      6.247     22.074     48.240     77.495     30.255     29.856     34.318     99.901      0.919     76.839      2.564     20.515     22.106      7.176      6.801     98.392     20.123     48.340    211.300      2.485     55.502     30.753     30.569     34.812     77.528      0.100     73.680      0.000      0.100      0.010     99.900     26.220     99.900      0.100    -50.099     30.255      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.052     33.495     29.139      0.000  -9999.000  -9999.000      0.000
1010.2500      69.192    227.683     11.647     10.414     22.032     44.957     77.260     29.875     29.076     34.098    100.032      0.931     76.890      2.558     21.474     22.094      8.373      8.618    101.690     20.515     50.539    214.820      2.487     57.259     30.225     29.812     34.288     77.493      0.100     71.272      0.000      0.100      0.010     99.900     28.628     99.900      0.100    -49.968     29.875      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.473     34.393     29.328      0.000  -9999.000  -9999.000      0.000
1010.3750      71.561    228.391     21.409     24.172     22.011     43.219     76.674     29.905     28.917     34.336    100.073      0.941     76.933      2.552     21.882     22.074      8.704      9.038    103.569     21.474     58.008    221.430      2.486     58.408     29.854     29.031     34.086     77.245      0.100     69.394      0.000      0.100      0.010     99.900     30.506     99.900      0.100    -49.927     29.905      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.439     34.582     29.124      0.000  -9999.000  -9999.000      0.000
1010.5000      72.299    228.563      9.268     10.613     21.985     41.885     76.238     30.149     29.051     35.057    100.085      0.959     77.007      2.548     22.197     22.032      9.573     10.593    102.361     21.882     63.690    224.750      2.492     59.710     29.908     28.910     34.351     76.639      0.100     68.798      0.000      0.100      0.010     99.900     31.102     99.900      0.100    -49.915     30.149      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.168     34.423     28.525      0.000  -9999.000  -9999.000      0.000
1010.6250      73.372    228.725      6.844      6.080     21.973     41.723     75.593     30.461     29.376     36.148    100.110      0.970     77.050      2.545     22.194     22.011      9.674     10.177     98.255     22.197     72.854    227.400      2.517     60.122     30.164     29.059     35.099     76.214      0.100     67.921      0.000      0.100      0.010     99.900     31.979     99.900      0.100    -49.890     30.461      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.829     34.042     27.664      0.000  -9999.000  -9999.000      0.000
1010.7500      73.883    228.584      9.211      8.920     21.969     42.003     74.971     31.260     30.278     38.706    100.102      0.983     77.099      2.543     22.419     21.985      8.766      9.197     93.422     22.194     79.818    228.000      2.535     60.456     30.479     29.395     36.211     75.556      0.100     67.498      0.000      0.100      0.010     99.900     32.402     99.900      0.100    -49.898     31.260      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.989     33.027     25.836      0.000  -9999.000  -9999.000      0.000
1010.8750      73.459    227.983      8.798      8.787     21.974     42.644     74.109     31.920     30.995     40.237    100.040      0.993     77.128      2.542     22.680     21.973      9.405      9.750     83.908     22.419     81.055    226.880      2.551     60.793     31.307     30.332     38.856     74.936      0.100     67.849      0.000      0.100      0.010     99.900     32.051     99.900      0.100    -49.960     31.920      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.328     32.263     24.853      0.000  -9999.000  -9999.000      0.000
1011.0000      72.793    227.221      7.736      7.983     21.983     43.757     73.806     32.930     32.095     41.005     99.820      1.012     77.154      2.541     22.757     21.969     10.999     11.258     78.546     22.680     78.123    225.800      2.561     62.026     31.957     31.035     40.320     74.059      0.100     68.395      0.000      0.100      0.010     99.900     31.505     99.900      0.100    -50.180     32.930      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.368     31.157     24.387      0.000  -9999.000  -9999.000      0.000
1011.1250      72.282    225.844      7.123      6.688     21.992     44.636     73.763     34.044     33.332     40.713     99.524      1.022     77.152      2.537     22.347     21.974     13.879     14.406     73.197     22.757     72.624    224.450      2.566     63.100     32.988     32.159     41.046     73.791      0.100     68.812      0.000      0.100      0.010     99.900     31.088     99.900      0.100    -50.476     34.044      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.374     30.001     24.562      0.000  -9999.000  -9999.000      0.000
1011.2500      71.490    223.515      8.501      8.817     22.001     45.715     73.944     36.395     36.038     40.178     99.331      1.036     77.125      2.534     20.885     21.983     17.575     18.088     70.578     22.348     68.592    224.170      2.560     64.368     34.107     33.402     40.693     73.762      0.100     69.451      0.000      0.100      0.010     99.900     30.449     99.900      0.100    -50.669     36.395      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.476     27.748     24.889      0.000      7.680     13.939      0.000
1011.3750      68.133    220.423      8.726      9.063     21.996     46.855     74.537     37.970     38.021     40.674     99.159      1.047     77.078      2.532     19.725     21.992     17.700     18.513     69.256     20.885     63.598    224.700      2.553     65.432     36.531     36.196     40.147     73.955      9.504     75.299      1.000      9.504      0.010     61.564     15.197     90.754      9.504    -50.841     37.970      0.578      0.001      0.421      0.000      0.000      0.635      0.000      0.000      0.000      0.000      0.000     26.336     26.301     24.586      0.000      7.680     13.939      0.000
1011.5000      65.317    218.289      9.674     10.776     21.988     48.524     74.989     39.931     40.881     43.996     99.045      1.066     76.955      2.527     18.760     22.001     17.310     18.545     70.297     19.725     63.231    225.500      2.548     67.043     38.056     38.129     40.706     74.572      9.094     76.857      1.000      9.094      0.010     62.880     14.049     91.139      9.094    -50.955     39.931      0.561      0.000      0.439      0.000      0.000      0.660      0.000      0.000      0.000      0.000      0.000     25.044     24.461     22.729      0.000      7.900     13.571      0.000
