FORWARD_TEXT_FORMAT_1.0
STDEP =    80.0000
ENDEP =  1070.0000
RLEV  =     0.1250
CURVENAME =  AC%, DEVI, AZIM, GR%, MMD%, RLL8, CNL%, den%, RILD%, RILM%, RLL8%, SP1%, rml%, rmn%, SP%, AC, GR, MMD, SP, CNL, DEN, RILD, RILM, SP1, RML, RMN, CAL, CAL%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, r4.0%, r4.0
END
#DEPTH           AC%       DEVI       AZIM        GR%       MMD%       RLL8       CNL%       den%      RILD%      RILM%      RLL8%       SP1%       rml%       rmn%        SP%         AC         GR        MMD         SP        CNL        DEN       RILD       RILM        SP1        RML        RMN        CAL       CAL%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP      r4.0%       r4.0
 929.1250     222.563      0.685    129.407     96.035    -70.312     42.030     12.304      2.506     35.205     37.055     45.097     18.512     31.985     37.240     34.338    213.913     76.948     32.014     65.372     11.893      2.525     35.276     37.876      6.963     31.985     37.240     21.664     21.547      9.635     74.943      1.000      9.635      0.010     63.097     15.422     91.202      9.635    -18.396     35.276      1.000      0.000      0.000      0.000      0.000      0.665      0.000      0.000      0.000      0.000      0.000     28.348     26.402     23.793      0.000      8.628      5.287      0.000     40.791     44.676
 929.2500     220.838      0.676    129.347     83.662     41.748     42.112     11.203      2.522     35.012     36.560     43.972     18.671     41.034     49.614     34.320    213.684     76.323    -55.241     66.086     11.879      2.536     35.395     38.076      8.871     41.034     49.614     21.653     21.561      9.603     75.302      1.000      9.603      0.010     63.167     15.095     91.222      9.603    -17.686     35.395      1.000      0.000      0.000      0.000      0.000      0.560      0.000      0.000      0.000      0.000      0.000     28.253     26.263     23.746      0.000      7.958      5.521      0.000     39.897     46.088
 929.3750     218.700      0.671    129.357     75.818    -44.189     42.663      9.981      2.533     34.902     36.213     41.865     18.542     47.308     56.153     34.210    214.247     77.907     57.083     66.900     12.262      2.544     35.466     38.123     12.029     47.308     56.153     21.640     21.568      9.681     74.391      1.000      9.681      0.010     62.675     15.928     91.079      9.681    -16.876     35.466      1.000      0.000      0.000      0.000      0.000      0.548      0.000      0.000      0.000      0.000      0.000     28.196     26.231     23.439      0.000      7.475      5.698      0.000     38.927     48.287
 929.5000     216.468      0.666    129.384     68.396     24.902     43.645      9.928      2.543     34.867     36.086     39.681     18.152     48.161     53.977     33.667    216.575     86.612    -33.632     68.352     14.251      2.545     35.496     38.013     14.316     48.161     53.977     21.626     21.576     10.002     69.165      1.000     10.002      0.921     60.947     20.833     90.571     10.002    -15.428     35.496      1.000      0.000      0.000      0.000      0.000      0.504      0.000      0.000      0.000      0.000      0.000     28.172     26.307     22.912      0.000      7.130      5.594      0.000     37.967     52.177
 929.6250     214.555      0.664    129.459     62.109    -24.902     44.753     10.140      2.547     35.080     36.590     37.134     16.754     40.219     41.923     33.252    215.724     91.413     55.733     69.700     15.974      2.538     35.297     37.336     15.776     40.219     41.923     21.613     21.632      0.100     51.987      0.000      0.100      0.010     99.900     47.913     99.900      0.100    -14.085     35.297      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.331     26.784     22.345      0.000      7.079      4.652      0.000     36.341     54.637
 929.7500     211.706      0.660    129.747     55.286    -52.002     44.320     10.486      2.542     35.368     37.158     37.628     15.820     30.414     30.697     32.739    213.335     94.715    -31.692     70.641     17.838      2.528     35.071     36.713     16.950     30.414     30.697     21.590     21.661      0.100     47.204      0.000      0.100      0.010     99.900     52.696     99.900      0.100    -13.148     35.071      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.513     27.238     22.563      0.000  -9999.000  -9999.000      0.000     35.748     57.135
 929.8750     210.968      0.657    129.935     55.507     18.799     42.516     11.223      2.531     35.730     37.797     39.452     14.789     26.712     26.727     32.129    211.739     95.926     24.391     71.513     19.735      2.517     34.936     36.320     18.132     26.712     26.727     21.554     21.673      0.100     45.379      0.000      0.100      0.010     99.900     54.521     99.900      0.100    -12.284     34.936      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.624     27.533     23.520      0.000  -9999.000  -9999.000      0.000     35.374     59.948
 930.0000     210.936      0.652    130.134     58.110     66.162     40.354     11.516      2.520     36.146     38.539     41.889     13.733     25.174     25.295     30.640    210.712     93.552     69.773     72.575     22.316      2.510     34.878     36.125     18.622     25.174     25.295     21.530     21.672      0.100     48.920      0.000      0.100      0.010     99.900     50.980     99.900      0.100    -11.222     34.878      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.671     27.682     24.781      0.000  -9999.000  -9999.000      0.000     35.238     63.622
 930.1250     211.366      0.649    130.314     62.576    -93.017     37.918     11.729      2.510     37.284     40.240     45.802     11.731     25.561     27.113     29.767    212.541     91.257    -56.465     73.256     22.904      2.511     35.014     36.435     18.582     25.561     27.113     21.548     21.672      0.100     52.207      0.000      0.100      0.010     99.900     47.693     99.900      0.100    -10.545     35.014      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.560     27.446     26.373      0.000  -9999.000  -9999.000      0.000     35.778     65.128
 930.2500     212.533      0.639    130.577     73.445     -0.732     37.476     11.891      2.509     38.017     41.092     47.256     10.809     28.862     32.147     28.815    216.505     89.129      3.541     73.427     22.626      2.521     35.280     36.984     18.272     28.862     32.147     21.574     21.668      0.100     55.141      0.000      0.100      0.010     99.900     44.759     99.900      0.100    -10.379     35.280      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.345     27.039     26.683      0.000  -9999.000  -9999.000      0.000     36.494     66.187
 930.3750     212.922      0.636    130.683     77.903      1.709     38.892     12.287      2.517     38.791     41.859     48.464      9.930     30.666     33.783     27.820    220.668     87.558     54.002     73.388     21.922      2.536     35.619     37.601     17.184     30.666     33.783     21.604     21.658      0.100     57.238      0.000      0.100      0.010     99.900     42.662     99.900      0.100    -10.422     35.619      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.075     26.595     25.712      0.000  -9999.000  -9999.000      0.000     37.523     66.721
 930.5000     213.173      0.632    130.776     80.434     -3.174     41.143     12.518      2.530     39.524     42.477     49.316      9.058     28.133     30.916     25.940    228.775     84.874     34.821     72.902     20.301      2.556     36.018     38.312     16.107     28.133     30.916     21.633     21.646      0.100     60.692      0.000      0.100      0.010     99.900     39.208     99.900      0.100    -10.912     36.018      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.764     26.101     24.305      0.000  -9999.000  -9999.000      0.000     38.910     66.503
 930.6250     213.517      0.629    130.851     80.852      4.395     44.606     12.665      2.548     40.366     43.002     50.825      7.275     25.875     28.627     25.110    232.862     82.460    -22.323     72.256     19.281      2.574     36.936     39.720     15.105     25.875     28.627     21.653     21.630      0.100     63.663      0.000      0.100      0.010     99.900     36.237     99.900      0.100    -11.562     36.936      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.074     25.176     22.418      0.000  -9999.000  -9999.000      0.000     42.839     65.638
 930.7500     214.880      0.626    130.942     79.123    -97.656     46.813     12.649      2.571     40.292     42.625     51.792      6.366     27.284     30.660     24.383    233.807     78.811     46.485     71.618     18.158      2.584     37.794     40.832     14.056     27.284     30.660     21.668     21.621      0.100     67.926      0.000      0.100      0.010     99.900     31.974     99.900      0.100    -12.204     37.794      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.460     24.490     21.362      0.000  -9999.000  -9999.000      0.000     45.364     64.323
 930.8750     215.514      0.628    130.946     79.004     66.162     48.096     12.115      2.581     40.062     41.990     51.527      5.432     29.384     35.445     23.773    231.660     74.252    -63.460     70.900     16.812      2.592     38.556     41.625     12.343     29.384     35.445     21.671     21.602      0.100     72.887      0.000      0.100      0.010     99.900     27.013     99.900      0.100    -12.926     38.556      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.937     24.024     20.792      0.000  -9999.000  -9999.000      0.000     48.146     62.177
 931.0000     215.741      0.633    130.911     79.613     -4.639     49.057     11.863      2.590     39.733     41.222     49.506      4.456     32.360     42.239     22.919    221.462     66.068     52.570     69.666     14.171      2.599     39.301     42.289     11.090     32.360     42.239     21.664     21.572      0.100     80.866      0.000      0.100      0.010     99.900     19.034     99.900      0.100    -14.165     39.301      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.444     23.647     20.384      0.000  -9999.000  -9999.000      0.000     51.042     58.557
 931.1250     215.516      0.638    130.844     80.245    -33.447     50.367     11.881      2.597     38.914     39.836     42.677      2.362     39.917     51.487     22.668    216.770     64.265    -79.267     68.611     12.973      2.602     40.111     42.843     10.198     39.917     51.487     21.653     21.526      0.100     82.477      0.000      0.100      0.010     99.900     17.423     99.900      0.100    -15.224     40.111      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.931     23.341     19.854      0.000  -9999.000  -9999.000      0.000     56.433     56.418
 931.2500     214.397      0.656    130.671     78.586    -15.869     51.499     12.312      2.602     38.454     39.293     40.404      1.257     48.476     58.081     22.516    212.770     65.224     65.717     67.985     12.456      2.601     40.314     42.739      9.323     48.476     58.081     21.643     21.537      0.100     81.626      0.000      0.100      0.010     99.900     18.274     99.900      0.100    -15.855     40.314      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.805     23.398     19.418      0.000  -9999.000  -9999.000      0.000     58.508     54.326
 931.3750     213.904      0.667    130.569     76.915     32.959     51.607     14.506      2.602     37.997     38.840     39.886      0.140     47.613     55.309     22.418    211.052     68.940    -14.134     67.502     12.611      2.600     40.131     42.182      7.816     47.613     55.309     21.646     21.564      0.100     78.194      0.000      0.100      0.010     99.900     21.706     99.900      0.100    -16.342     40.131      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.918     23.707     19.377      0.000  -9999.000  -9999.000      0.000     59.930     51.854
 931.5000     213.680      0.679    130.453     76.312    -56.885     50.116     16.166      2.600     37.564     38.419     40.791     -0.934     43.578     48.513     22.192    212.834     80.750    -44.853     67.084     14.747      2.598     39.832     41.454      6.641     43.578     48.513     21.655     21.590      0.100     65.695      0.000      0.100      0.010     99.900     34.205     99.900      0.100    -16.764     39.832      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.105     24.123     19.954      0.000  -9999.000  -9999.000      0.000     60.540     48.273
 931.6250     214.257      0.690    130.318     77.934     59.082     44.733     18.054      2.599     36.902     37.722     43.291     -2.863     34.456     37.549     22.015    214.200     85.689     47.802     66.905     16.250      2.598     39.161     40.253      5.714     34.456     37.549     21.645     21.625      0.100     59.660      0.000      0.100      0.010     99.900     40.240     99.900      0.100    -16.947     39.161      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.536     24.843     22.355      0.000  -9999.000  -9999.000      0.000     59.012     46.288
 931.7500     216.613      0.709    130.025     86.755    -35.156     41.087     19.952      2.598     36.872     37.709     43.420     -3.711     25.936     28.439     21.777    215.342     88.307     19.761     66.953     17.101      2.600     38.592     39.456      4.750     25.936     28.439     21.618     21.645      0.100     56.245      0.000      0.100      0.010     99.900     43.655     99.900      0.100    -16.903     38.592      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.912     25.345     24.339      0.000  -9999.000  -9999.000      0.000     56.951     44.305
 931.8750     215.710      0.721    129.884     91.485     57.129     40.041     22.618      2.599     37.073     37.907     43.197     -4.474     26.125     28.817     21.478    215.804     88.428    -70.667     67.103     17.114      2.605     38.134     38.976      2.992     26.125     28.817     21.565     21.664      0.100     56.083      0.000      0.100      0.010     99.900     43.817     99.900      0.100    -16.757     38.134      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.223     25.657     24.974      0.000  -9999.000  -9999.000      0.000     54.195     41.896
 932.0000     213.301      0.735    129.765     94.761    -32.959     40.520     22.940      2.603     37.439     38.308     42.900     -5.164     26.304     28.842     20.721    214.090     85.109    -36.340     67.535     15.563      2.612     37.694     38.545      1.589     26.304     28.842     21.513     21.673      0.100     60.396      0.000      0.100      0.010     99.900     39.504     99.900      0.100    -16.330     37.694      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.530     25.944     24.679      0.000  -9999.000  -9999.000      0.000     50.979     38.366
 932.1250     211.718      0.750    129.693     95.942     25.146     42.544     22.586      2.609     38.307     39.531     43.674     -6.299     26.436     28.731     20.337    212.116     83.584     19.749     67.977     14.450      2.619     37.100     37.930      0.475     26.436     28.731     21.511     21.668      0.100     62.295      0.000      0.100      0.010     99.900     37.605     99.900      0.100    -15.892     37.100      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.954     26.364     23.505      0.000  -9999.000  -9999.000      0.000     44.062     36.368
 932.2500     210.700      0.780    129.644     93.523     70.312     43.381     21.839      2.618     38.628     40.121     45.315     -6.677     26.869     29.104     19.989    209.974     82.493    -24.330     68.311     13.455      2.622     36.881     37.713     -0.612     26.869     29.104     21.533     21.658      0.100     63.624      0.000      0.100      0.010     99.900     36.276     99.900      0.100    -15.562     36.881      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.114     26.516     23.052      0.000  -9999.000  -9999.000      0.000     40.804     34.385
 932.3750     212.562      0.793    129.635     91.232    -57.861     43.263     20.110      2.621     38.771     40.510     47.345     -6.866     27.666     30.249     19.696    207.894     81.483     55.429     68.619     12.549      2.624     37.013     37.848     -2.286     27.666     30.249     21.567     21.645      0.100     64.831      0.000      0.100      0.010     99.900     35.069     99.900      0.100    -15.258     37.013      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.017     26.422     23.114      0.000  -9999.000  -9999.000      0.000     37.915     32.096
 932.5000     216.544      0.806    129.632     89.108      4.150     42.988     19.178      2.624     38.667     40.573     49.146     -6.848     28.837     31.973     19.318    205.204     78.332     -2.375     69.008     11.286      2.625     37.330     38.189     -3.458     28.837     31.973     21.607     21.639      0.100     68.466      0.000      0.100      0.010     99.900     31.434     99.900      0.100    -14.873     37.330      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.788     26.186     23.262      0.000  -9999.000  -9999.000      0.000     35.506     29.081
 932.6250     220.705      0.819    129.641     87.544     54.443     43.444     18.033      2.625     37.879     39.224     49.630     -6.183     30.926     34.291     19.214    204.616     75.758     56.332     69.302     10.852      2.624     38.050     39.169     -4.247     30.926     34.291     21.648     21.656      0.100     71.292      0.000      0.100      0.010     99.900     28.608     99.900      0.100    -14.584     38.050      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.281     25.531     23.018      0.000  -9999.000  -9999.000      0.000     32.409     27.786
 932.7500     228.838      0.844    129.708     84.853     34.668     44.829     16.664      2.625     37.349     38.008     47.905     -5.597     32.054     35.333     19.159    206.217     72.673    -43.405     69.487     10.685      2.622     38.533     39.947     -4.959     32.054     35.333     21.698     21.653      0.100     74.516      0.000      0.100      0.010     99.900     25.384     99.900      0.100    -14.403     38.533      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.952     25.033     22.307      0.000  -9999.000  -9999.000      0.000     31.719     26.887
 932.8750     232.889      0.853    129.754     82.444    -22.705     46.745     13.871      2.623     36.700     36.802     44.159     -4.913     29.689     33.099     19.147    208.044     69.348     25.723     69.674     10.626      2.615     38.729     40.395     -5.962     29.689     33.099     21.752     21.632      0.100     77.803      0.000      0.100      0.010     99.900     22.097     99.900      0.100    -14.220     38.729      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.821     24.755     21.393      0.000  -9999.000  -9999.000      0.000     31.555     26.612
 933.0000     233.812      0.858    129.819     78.791     46.875     48.615     12.866      2.620     36.008     35.756     40.307     -4.193     26.927     30.836     19.263    210.600     62.898     69.716     70.008     10.391      2.597     38.698     40.555     -6.565     26.927     30.836     21.795     21.596      0.100     83.665      0.000      0.100      0.010     99.900     16.235     99.900      0.100    -13.890     38.698      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.841     24.658     20.570      0.000  -9999.000  -9999.000      0.000     31.839     27.396
 933.1250     231.650      0.862    129.891     74.231    -63.965     49.487     12.408      2.609     34.674     34.145     35.495     -2.911     26.777     31.816     19.330    210.888     60.440    -80.069     70.313     10.041      2.565     38.111     39.621     -6.811     26.777     31.816     21.807     21.518      0.100     85.732      0.000      0.100      0.010     99.900     14.168     99.900      0.100    -13.589     38.111      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.239     25.239     20.207      0.000  -9999.000  -9999.000      0.000     33.416     28.900
 933.2500     221.426      0.865    129.998     66.039     52.978     48.412     12.635      2.581     34.084     33.498     34.489     -2.490     29.516     35.903     19.379    210.821     59.685     36.793     70.543      9.586      2.515     37.505     38.366     -6.854     29.516     35.903     21.804     21.505      0.100     86.350      0.000      0.100      0.010     99.900     13.550     99.900      0.100    -13.364     37.505      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.663     26.065     20.656      0.000  -9999.000  -9999.000      0.000     34.534     31.187
 933.3750     216.759      0.865    130.046     64.261    -79.590     45.257     14.994      2.542     33.590     33.023     33.498     -2.283     32.688     40.134     19.391    211.877     61.950     32.303     70.775      9.136      2.424     36.890     37.156     -6.379     32.688     40.134     21.781     21.521      0.100     84.472      0.000      0.100      0.010     99.900     15.428     99.900      0.100    -13.136     36.890      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.107     26.914     22.096      0.000  -9999.000  -9999.000      0.000     35.728     35.410
 933.5000     212.765      0.863    130.107     65.226     65.918     41.434     16.395      2.478     33.251     32.834     32.485     -2.289     35.854     43.152     19.293    225.486     78.474     35.784     71.187      9.109      2.275     36.210     36.062     -5.769     35.854     43.152     21.756     21.550      0.100     68.306      0.000      0.100      0.010     99.900     31.594     99.900      0.100    -12.728     36.210      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.617     27.730     24.135      0.000  -9999.000  -9999.000      0.000     36.913     43.327
 933.6250     211.052      0.860    130.167     68.941    -14.160     36.901     17.183      2.352     33.222     33.751     32.118     -2.948     34.572     38.996     19.226    238.605     92.458    -23.364     71.566     10.393      2.138     35.063     34.615     -5.114     34.572     38.996     21.755     21.593      0.100     50.502      0.000      0.100      0.010     99.900     49.398     99.900      0.100    -12.353     35.063      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.520     28.889     27.100      0.000  -9999.000  -9999.000      0.000     38.854     49.068
 933.7500     212.833      0.852    130.246     80.746    -44.922     34.783     17.107      2.174     33.426     34.695     33.382     -3.528     28.513     29.095     19.165    252.284    107.627     29.350     71.850     13.761      2.071     34.256     33.687     -4.404     28.513     29.095     21.764     21.628      0.100     25.631      0.000      0.100      0.010     99.900     74.269     99.900      0.100    -12.074     34.256      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.192     29.685     28.750      0.000  -9999.000  -9999.000      0.000     39.411     55.462
 933.8750     214.198      0.847    130.283     85.684     47.851     33.787     15.388      2.091     33.746     35.689     36.360     -4.218     23.349     22.047     19.122    264.464    121.544    -86.748     72.101     20.168      2.060     33.733     33.161     -3.286     23.349     22.047     21.782     21.678      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100    -11.827     33.733      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.644     30.156     29.598      0.000  -9999.000  -9999.000      0.000     39.603     63.791
 934.0000     215.341      0.839    130.303     88.307     20.019     32.779     14.344      2.045     34.182     36.568     40.581     -4.999     18.219     16.552     19.006    280.933    137.810     24.264     72.310     36.366      2.135     33.350     32.889     -2.613     18.219     16.552     21.809     21.728      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100    -11.622     33.350      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.985     30.405     30.507      0.000  -9999.000  -9999.000      0.000     39.387     75.706
 934.1250     215.810      0.831    130.301     88.441    -70.801     32.224     13.356      2.078     35.487     37.941     48.261     -6.763     15.471     15.404     18.921    281.781    139.896     23.703     72.348     38.365      2.259     33.231     33.485     -2.343     15.471     15.404     21.859     21.788      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100    -11.589     33.231      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.093     29.864     31.033      0.000  -9999.000  -9999.000      0.000     37.967     81.568
 934.2500     214.100      0.815    130.280     85.116    -36.621     33.016     12.460      2.206     36.381     38.679     49.279     -7.703     15.896     17.323     18.835    277.303    138.437    279.167     72.211     33.642      2.370     33.367     34.422     -2.287     15.896     17.323     21.948     21.805      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100    -11.730     33.367      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.970     29.051     30.288      0.000  -9999.000  -9999.000      0.000     36.970     86.359
 934.3750     212.129      0.808    130.268     83.591     20.019     35.501     11.157      2.324     37.437     39.561     49.573     -8.661     19.714     20.668     18.799    267.482    133.766     61.798     71.963     27.673      2.457     33.654     35.402     -2.757     19.714     20.668     22.001     21.809      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100    -11.981     33.654      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.715     28.247     28.169      0.000  -9999.000  -9999.000      0.000     35.965     89.904
 934.5000     209.989      0.802    130.247     82.500    -24.902     39.365     10.819      2.425     38.705     40.497     49.761     -9.631     23.617     24.232     18.964    239.887    118.225    304.411     71.328     19.504      2.508     34.056     36.315     -3.360     23.617     24.232     21.912     21.797      0.100      3.938      0.000      0.100      0.010     99.900     95.962     99.900      0.100    -12.621     34.056      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.363     27.537     25.403      0.000  -9999.000  -9999.000      0.000     35.088     91.734
 934.6250     207.916      0.795    130.225     81.509     55.908     46.052     10.670      2.493     41.181     42.454     49.472    -11.530     26.043     27.231     19.116    227.405    108.587     91.276     70.691     16.647      2.524     35.112     37.547     -4.018     26.043     27.231     21.723     21.758      0.100     23.825      0.000      0.100      0.010     99.900     76.075     99.900      0.100    -13.262     35.112      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.480     26.634     21.715      0.000  -9999.000  -9999.000      0.000     34.077     90.138
 934.7500     205.210      0.782    130.205     78.355     -2.930     48.987     10.622      2.525     42.283     43.631     53.792    -12.415     27.007     29.116     19.299    218.293     99.646      1.487     70.177     15.142      2.521     36.125     38.468     -4.774     27.007     29.116     21.557     21.753      0.100     39.530      0.000      0.100      0.010     99.900     60.370     99.900      0.100    -13.781     36.125      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.682     25.996     20.414      0.000  -9999.000  -9999.000      0.000     34.076     86.923
 934.8750     204.600      0.776    130.208     75.789     57.373     49.489     10.367      2.523     43.281     44.930     59.949    -13.214     27.544     29.665     19.501    213.892     92.346    -40.045     69.680     14.320      2.517     37.135     39.309     -6.255     27.544     29.665     21.470     21.759      0.100     50.663      0.000      0.100      0.010     99.900     49.237     99.900      0.100    -14.281     37.135      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.929     25.440     20.206      0.000  -9999.000  -9999.000      0.000     34.423     80.862
 935.0000     206.197      0.772    130.211     72.710    -44.189     49.708     10.006      2.519     44.155     46.271     61.668    -13.885     27.913     29.914     20.001    211.102     83.542    -46.214     69.064     13.864      2.515     38.342     40.230     -7.433     27.913     29.914     21.449     21.771      0.100     62.347      0.000      0.100      0.010     99.900     37.553     99.900      0.100    -14.901     38.342      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.081     24.857     20.118      0.000  -9999.000  -9999.000      0.000     35.096     70.390
 935.1250     208.012      0.770    130.209     69.429     25.146     49.555      9.542      2.515     45.687     48.499     70.515    -14.636     27.300     29.069     20.337    210.680     80.643     20.985     68.677     13.778      2.514     40.474     41.896     -8.386     27.300     29.069     21.452     21.797      0.100     65.820      0.000      0.100      0.010     99.900     34.080     99.900      0.100    -15.293     40.474      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.707     23.869     20.180      0.000  -9999.000  -9999.000      0.000     37.087     63.974
 935.2500     210.596      0.763    130.234     62.931     71.777     52.561      9.094      2.514     46.398     49.390     74.502    -14.630     25.973     27.617     20.709    210.484     77.980     -1.605     68.536     13.639      2.514     41.969     43.296     -9.354     25.973     27.617     21.453     21.828      0.100     68.859      0.000      0.100      0.010     99.900     31.041     99.900      0.100    -15.438     41.969      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.827     23.097     19.025      0.000  -9999.000  -9999.000      0.000     38.163     57.796
 935.3750     210.889      0.759    130.257     60.452    -81.787     58.199      9.110      2.514     47.056     50.129     76.030    -14.313     25.752     27.493     21.081    210.464     75.228      7.693     68.478     13.357      2.512     42.997     44.561    -10.988     25.752     27.493     21.448     21.905      0.100     71.858      0.000      0.100      0.010     99.900     28.042     99.900      0.100    -15.500     42.997      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.257     22.441     17.182      0.000  -9999.000  -9999.000      0.000     39.151     51.097
 935.5000     210.808      0.755    130.288     59.653     36.865     61.180     10.523      2.513     47.488     50.804     76.464    -13.684     26.223     28.130     21.716    210.476     70.364    -20.306     68.566     12.536      2.507     43.907     45.890    -12.162     26.223     28.130     21.442     22.011      0.100     76.819      0.000      0.100      0.010     99.900     23.081     99.900      0.100    -15.416     43.907      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.775     21.791     16.345      0.000  -9999.000  -9999.000      0.000     39.952     43.049
 935.6250     211.651      0.753    130.336     61.676     32.226     68.010     14.088      2.510     47.951     51.094     82.730    -11.572     27.577     29.955     22.009    210.393     68.612     75.210     68.725     12.144      2.504     45.253     47.868    -12.987     27.577     29.955     21.442     21.986      0.100     78.506      0.000      0.100      0.010     99.900     21.394     99.900      0.100    -15.262     45.253      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.098     20.891     14.704      0.000  -9999.000  -9999.000      0.000     40.949     39.880
 935.7500     225.255      0.752    130.453     78.228     36.865     73.375     20.775      2.505     47.844     50.525     74.876    -10.199     29.836     32.851     22.296    210.060     67.491    -72.333     68.896     11.977      2.502     46.197     49.138    -13.695     29.836     32.851     21.435     21.802      0.100     79.559      0.000      0.100      0.010     99.900     20.341     99.900      0.100    -15.095     46.197      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.646     20.351     13.629      0.000  -9999.000  -9999.000      0.000     41.263     37.664
