FORWARD_TEXT_FORMAT_1.0
STDEP =   140.0000
ENDEP =   880.0000
RLEV  =     0.1250
CURVENAME =  CAL%, RML%, RMN%, DEN%, SP%, RILD%, RILM%, RLL8%, DSP%, R4.0%, CNL%, AC%, GR%, MMD%, DEVI, AZIM, CAL, RML, RMN, DEN, SP, RILD, RILM, RLL8, DSP, R4.0, CNL, AC, GR, MMD, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH          CAL%       RML%       RMN%       DEN%        SP%      RILD%      RILM%      RLL8%       DSP%      R4.0%       CNL%        AC%        GR%       MMD%       DEVI       AZIM        CAL        RML        RMN        DEN         SP       RILD       RILM       RLL8        DSP       R4.0        CNL         AC         GR        MMD       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 762.2500      23.873     23.934     24.331      2.472    115.588     27.657     28.753     29.190     95.746     77.616     18.694    247.546     85.365    -31.738      2.880    143.190     23.869     19.966     20.693      2.474    111.687     26.428     27.470     27.929     95.702     42.119     18.053    245.276     94.973     -4.846     14.580     60.000      1.000     14.580      3.672     69.921     25.419     73.207     14.580     -8.415     26.776      1.000      0.000      0.000      0.000      0.000      0.600      0.000      0.000      0.000      0.000      0.000     37.347     35.963     35.747      0.000     10.547     12.900      0.000
 762.3750      23.877     21.153     21.145      2.482    115.423     26.811     27.840     27.981     95.306     72.753     18.779    245.921     87.010   -189.208      2.960    144.780     23.868     21.948     22.859      2.483    111.772     26.147     27.204     28.062     95.279     40.254     17.914    244.520     95.479    -19.170     14.442     59.763      1.000     14.442      3.435     70.789     25.795     73.724     14.442     -8.320     26.428      1.000      0.000      0.000      0.000      0.000      0.619      0.000      0.000      0.000      0.000      0.000     37.838     36.403     35.805      0.000     10.059     12.830      0.000
 762.5000      23.881     20.052     20.323      2.486    115.332     26.457     27.497     27.915     95.031     70.017     18.365    243.520     86.046   -262.451      3.010    145.050     23.866     22.649     23.593      2.486    111.825     25.886     26.968     28.126     94.999     38.625     17.715    243.676     95.399     12.437     14.338     59.926      1.000     14.338      3.264     71.476     25.736     73.918     14.338     -8.232     26.147      1.000      0.000      0.000      0.000      0.000      0.633      0.000      0.000      0.000      0.000      0.000     38.246     36.759     35.635      0.000      9.878     12.708      0.000
 762.6250      23.865     19.812     20.077      2.487    115.228     26.172     27.227     28.055     94.708     67.308     17.574    240.640     85.601    495.604      2.920    144.210     23.856     22.610     23.608      2.487    111.826     25.524     26.617     28.169     94.669     36.950     17.584    242.838     94.838     10.811     14.273     60.407      1.000     14.273      3.152     72.017     25.320     74.064     14.273     -8.177     25.886      1.000      0.000      0.000      0.000      0.000      0.644      0.000      0.000      0.000      0.000      0.000     38.631     37.081     35.554      0.000      9.817     12.625      0.000
 762.7500      23.869     20.008     20.861      2.487    115.106     25.926     27.006     28.122     94.323     64.704     16.561    234.850     91.953   -780.027      2.810    145.070     23.860     22.584     23.270      2.489    111.814     25.402     26.502     28.203     94.226     35.630     17.655    241.526     93.213     19.480     14.229     61.640      1.000     14.229      3.058     72.621     24.131     74.161     14.229     -8.174     25.524      1.000      0.000      0.000      0.000      0.000      0.656      0.000      0.000      0.000      0.000      0.000     39.179     37.570     35.500      0.000      9.712     12.828      0.000
 762.8750      23.865     22.474     23.401      2.494    114.837     25.537     26.629     28.165     93.371     59.934     14.800    232.202     92.249     61.035      2.920    144.150     23.864     20.132     20.855      2.496    111.784     25.312     26.416     28.148     93.314     35.204     17.795    240.244     91.312     25.699     14.211     63.018      1.000     14.211      3.023     72.839     22.770     74.181     14.211     -8.183     25.402      1.000      0.000      0.000      0.000      0.000      0.660      0.000      0.000      0.000      0.000      0.000     39.367     37.733     35.457      0.000      9.309     13.279      0.000
 763.0000      23.854     22.696     23.645      2.502    114.697     25.411     26.511     28.208     92.816     57.968     14.291    230.120     91.973    -17.090      2.780    143.260     23.908     19.432     20.176      2.504    111.761     25.240     26.356     28.025     92.756     35.004     17.769    239.314     90.300    -16.563     14.169     63.771      1.000     14.169      2.963     73.096     22.059     74.387     14.169     -8.210     25.312      1.000      0.000      0.000      0.000      0.000      0.665      0.000      0.000      0.000      0.000      0.000     39.506     37.855     35.526      0.000      8.907     13.619      0.000
 763.1250      23.861     22.587     23.598      2.510    114.550     25.320     26.422     28.160     92.242     56.404     14.005    228.877     91.867     15.869      2.770    142.940     23.941     19.632     20.753      2.512    111.772     25.182     26.284     27.854     92.181     35.055     17.569    238.368     89.439     -6.672     14.114     64.425      1.000     14.114      2.900     73.380     21.461     74.723     14.114     -8.230     25.240      1.000      0.000      0.000      0.000      0.000      0.670      0.000      0.000      0.000      0.000      0.000     39.619     37.942     35.682      0.000      8.557     13.759      0.000
 763.2500      23.865     22.583     23.182      2.517    114.398     25.247     26.364     28.045     91.662     55.319     13.887    230.070     93.024    -12.207      2.770    142.450     23.959     19.894     21.022      2.519    111.805     25.208     26.258     27.767     91.544     35.283     17.053    236.962     88.080     -5.221     14.037     65.432      1.000     14.037      2.968     73.720     20.531     75.192     14.037     -8.217     25.182      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     39.712     38.046     35.902      0.000      8.256     13.821      0.000
 763.3750      23.919     19.483     20.239      2.524    114.056     25.179     26.287     27.862     90.545     54.720     14.133    232.199     93.955    -20.752      2.760    142.460     23.962     20.396     22.228      2.525    111.904     25.273     26.249     27.626     90.492     35.535     16.493    235.600     86.521    -14.601     13.981     66.536      1.000     13.981      3.082     73.875     19.483     75.488     13.981     -8.181     25.208      1.000      0.000      0.000      0.000      0.000      0.679      0.000      0.000      0.000      0.000      0.000     39.670     38.084     36.014      0.000      7.971     13.598      0.000
 763.5000      23.946     19.418     20.159      2.527    113.867     25.202     26.259     27.782     90.039     55.033     14.594    234.654     94.805     56.152      2.750    142.430     23.977     21.116     23.303      2.529    112.046     25.429     26.295     27.454     89.992     35.846     16.142    234.646     85.660     23.828     13.924     67.162      1.000     13.924      3.123     73.987     18.913     75.856     13.924     -8.080     25.273      1.000      0.000      0.000      0.000      0.000      0.681      0.000      0.000      0.000      0.000      0.000     39.568     38.097     36.197      0.000      7.811     13.198      0.000
 763.6250      23.962     19.688     20.908      2.532    113.672     25.261     26.247     27.642     89.599     55.527     15.306    237.226     95.137     -6.103      2.730    141.990     23.984     21.676     23.685      2.534    112.168     25.893     26.588     27.106     89.562     36.510     15.798    233.695     84.788     19.474     13.869     67.789      1.000     13.869      3.168     73.977     18.342     76.260     13.869     -7.935     25.429      1.000      0.000      0.000      0.000      0.000      0.681      0.000      0.000      0.000      0.000      0.000     39.325     38.029     36.424      0.000      7.594     13.007      0.000
 763.7500      23.962     19.947     21.051      2.538    113.482     25.377     26.264     27.496     89.258     56.067     16.136    241.746     94.818     42.724      2.710    142.300     23.963     21.322     23.366      2.541    112.299     26.294     26.915     27.072     89.213     37.434     15.283    231.849     82.972     21.892     13.770     69.057      1.000     13.770      3.288     73.721     17.173     77.040     13.770     -7.811     25.893      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     38.620     37.610     36.893      0.000      7.261     12.989      0.000
 763.8750      23.981     20.512     22.532      2.551    113.116     25.851     26.555     27.117     88.849     56.805     17.427    243.668     95.745      3.662      2.690    142.180     23.936     19.991     21.013      2.553    112.484     26.785     27.411     27.679     88.841     38.323     14.710    229.524     80.909     15.755     13.629     70.494      1.000     13.629      3.406     73.706     15.876     77.589     13.629     -7.677     26.294      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     38.031     37.153     36.939      0.000      6.749     12.838      0.000
 764.0000      23.985     21.271     23.501      2.558    112.945     26.241     26.863     27.015     88.775     56.807     17.752    245.011     95.409    -23.193      2.700    142.380     23.922     18.524     19.095      2.560    112.664     27.411     28.196     29.398     88.775     39.501     14.158    226.966     78.752    -19.940     13.465     71.978      1.000     13.465      3.526     73.671     14.557     77.425     13.465     -7.489     26.785      1.000      0.000      0.000      0.000      0.000      0.675      0.000      0.000      0.000      0.000      0.000     37.334     36.482     36.128      0.000      6.428     12.634      0.000
 764.1250      23.958     21.779     23.732      2.566    112.793     26.724     27.337     27.526     88.769     56.548     17.951    245.622     94.737      6.103      2.680    142.220     23.919     17.952     18.692      2.568    112.759     28.589     29.860     33.583     88.776     41.966     13.429    223.840     76.438      7.000     13.239     73.581      1.000     13.239      3.613     73.705     13.181     76.199     13.239     -7.307     27.411      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     36.481     35.466     34.016      0.000      6.078     12.468      0.000
 764.2500      23.931     21.206     23.273      2.574    112.652     27.272     27.999     28.896     88.830     56.083     18.088    244.967     95.184    -14.648      2.690    142.620     23.891     19.460     21.059      2.579    112.836     29.268     30.821     35.397     88.859     45.062     12.230    219.218     75.266      4.267     12.728     74.774      1.000     12.728      3.201     74.139     12.498     74.139     12.728     -7.209     28.589      1.000      0.000      0.000      0.000      0.000      0.684      0.000      0.000      0.000      0.000      0.000     34.979     33.489     29.777      0.000      5.584     11.929      0.000
 764.3750      23.919     19.684     20.442      2.593    112.433     28.513     29.751     33.369     89.087     54.860     18.015    244.122     95.741    -23.193      2.690    142.700     23.841     37.773     40.187      2.595    112.903     29.986     31.758     36.539     89.104     47.254     11.274    216.024     74.562    -14.538     12.367     75.540      1.000     12.367      2.912     74.675     12.093     74.675     12.367     -7.130     29.268      1.000      0.000      0.000      0.000      0.000      0.693      0.000      0.000      0.000      0.000      0.000     34.167     32.445     28.251      0.000      4.894     10.844      0.000
 764.5000      23.919     18.232     18.756      2.601    112.359     29.186     30.714     35.262     89.239     54.256     17.807    243.281     95.097     43.945      2.700    142.940     23.784     48.073     47.045      2.602    112.948     30.786     32.709     37.553     89.255     49.256     11.218    215.674     74.557     20.600     12.321     75.588      1.000     12.321      2.866     74.038     12.091     74.038     12.321     -7.060     29.986      1.000      0.000      0.000      0.000      0.000      0.682      0.000      0.000      0.000      0.000      0.000     33.349     31.488     27.368      0.000      4.600      9.889      0.000
 764.6250      23.885     17.882     18.676      2.605    112.304     29.903     31.657     36.446     89.380     53.791     17.617    242.449     94.611    -18.310      2.730    143.210     23.788     39.710     38.643      2.604    112.957     32.095     34.114     40.036     89.392     51.242     11.741    216.797     75.990     12.001     12.356     74.726      1.000     12.356      2.720     73.049     12.918     73.049     12.356     -7.013     30.786      1.000      0.000      0.000      0.000      0.000      0.664      0.000      0.000      0.000      0.000      0.000     32.483     30.572     26.629      0.000      4.518      9.601      0.000
 764.7500      23.830     19.851     21.650      2.601    112.268     30.624     32.535     37.258     89.490     53.585     17.550    240.720     91.993     52.490      2.710    143.570     23.810     29.375     31.103      2.592    112.952     32.693     34.696     41.871     89.509     52.543     13.512    221.751     76.468     21.330     12.964     73.838      1.000     12.964      3.290     69.574     13.198     69.574     12.964     -7.001     32.095      1.000      0.000      0.000      0.000      0.000      0.593      0.000      0.000      0.000      0.000      0.000     31.157     29.314     24.978      0.000      5.027     10.045      0.000
 764.8750      23.772     42.191     44.755      2.567    112.243     32.024     34.044     39.809     89.660     54.800     17.766    239.832     90.721      2.441      2.740    142.650     23.818     24.814     27.001      2.560    112.914     33.206     35.105     42.604     89.670     52.571     15.435    227.835     76.461     13.974     13.757     73.048      1.000     13.757      4.275     66.371     13.194     66.371     13.757     -7.004     32.693      1.000      0.000      0.000      0.000      0.000      0.515      0.000      0.000      0.000      0.000      0.000     30.588     28.822     23.883      0.000      6.406     11.817      0.000
 765.0000      23.792     49.514     47.606      2.542    112.243     32.632     34.645     41.760     89.740     56.650     17.826    238.868     89.937    -32.959      2.670    142.220     23.791     23.878     26.273      2.536    112.847     33.700     35.293     41.322     89.750     52.114     16.397    232.931     78.309    -24.392     14.277     71.433      1.000     14.277      4.648     64.265     14.290     64.265     14.277     -7.039     33.206      1.000      0.000      0.000      0.000      0.000      0.455      0.000      0.000      0.000      0.000      0.000     30.115     28.486     23.472      0.000      7.466     13.434      0.000
 765.1250      23.815     37.323     36.462      2.520    112.243     33.151     35.080     42.710     89.825     59.338     17.709    237.940     89.012     15.869      2.630    142.100     23.759     25.095     27.881      2.515    112.768     34.395     35.313     37.570     89.835     50.584     17.006    237.871     81.454     -3.411     14.674     69.110      1.000     14.674      4.710     62.620     16.216     62.620     14.674     -7.104     33.700      1.000      0.000      0.000      0.000      0.000      0.402      0.000      0.000      0.000      0.000      0.000     29.674     28.335     24.200      0.000      8.407     13.857      0.000
 765.2500      23.819     27.452     29.807      2.503    112.249     33.610     35.291     41.815     89.911     62.615     17.425    236.129     87.285    -23.193      2.680    142.350     23.725     26.559     29.651      2.497    112.665     34.640     35.387     36.858     89.937     48.530     17.608    243.636     83.861      2.306     15.237     67.021      1.000     15.237      5.978     60.382     17.742     61.994     15.237     -7.180     34.395      0.999      0.001      0.000      0.000      0.000      0.317      0.000      0.000      0.000      0.000      0.000     29.074     28.318     26.617      0.000      9.268     14.038      0.000
 765.3750      23.784     24.180     26.326      2.482    112.249     34.364     35.306     37.673     90.130     69.138     16.669    235.152     85.874     -7.324      2.660    142.710     23.690     27.293     30.200      2.480    112.451     34.792     35.598     37.356     90.149     47.061     18.204    247.603     86.085     -0.623     15.580     65.226      1.000     15.580      6.855     59.212     19.194     61.555     15.580     -7.280     34.640      0.998      0.002      0.000      0.000      0.000      0.265      0.000      0.000      0.000      0.000      2.213     28.869     28.259     27.131      0.000     10.251     14.234      0.000
 765.5000      23.753     23.805     26.260      2.475    112.231     34.620     35.364     36.810     90.289     71.574     16.313    234.220     85.481     50.049      2.640    142.410     23.652     27.828     30.585      2.473    112.179     34.793     35.952     38.779     90.314     45.783     18.633    249.318     87.784     25.336     15.671     63.999      1.000     15.671      7.122     58.838     20.331     60.909     15.671     -7.492     34.792      0.997      0.003      0.000      0.000      0.000      0.247      0.000      0.000      0.000      0.000      2.229     28.743     28.092     26.770      0.000     10.659     14.511      0.000
 765.6250      23.718     25.401     28.265      2.467    112.207     34.786     35.558     37.201     90.497     73.200     15.968    233.255     84.208     -6.103      2.660    142.810     23.642     27.779     30.151      2.465    111.948     34.455     36.463     40.950     90.527     44.660     18.961    250.608     88.440      2.246     15.787     63.437      1.000     15.787      7.440     58.514     20.776     59.514     15.787     -7.761     34.793      0.995      0.005      0.000      0.000      0.000      0.231      0.000      0.000      0.000      0.000      2.179     28.742     27.815     25.787      0.000     11.085     14.816      0.000
 765.7500      23.684     26.833     29.978      2.460    112.170     34.835     35.881     38.473     90.747     73.963     15.624    230.679     81.944     45.166      2.660    142.510     23.644     27.770     30.196      2.457    111.683     34.149     36.462     40.633     90.818     43.983     19.119    251.806     91.694     22.425     15.688     61.270      1.000     15.688      7.104     59.061     23.041     59.061     15.688     -7.989     34.455      0.996      0.004      0.000      0.000      0.000      0.258      0.000      0.000      0.000      0.000      1.998     29.024     27.425     24.420      0.000     11.504     14.510      0.000
 765.8750      23.645     27.401     30.253      2.452    112.048     34.491     36.459     40.974     91.327     72.770     14.938    228.570     80.054     -8.545      2.670    142.440     23.648     28.707     31.265      2.452    111.258     33.790     36.224     39.401     91.363     43.852     19.153    252.386     95.615     23.674     15.457     58.646      1.000     15.457      6.456     59.961     25.897     59.961     15.457     -8.252     34.149      0.998      0.002      0.000      0.000      0.000      0.299      0.000      0.000      0.000      0.000      0.000     29.283     27.426     24.611      0.000     11.770     13.868      0.000
 766.0000      23.641     27.928     30.662      2.454    111.975     34.193     36.488     40.779     91.620     70.716     14.479    225.650     77.684    -29.297      2.670    142.350     23.636     28.272     30.925      2.455    110.816     33.332     35.712     37.691     91.654     43.688     19.199    252.233     97.584    -17.147     15.283     57.332      1.000     15.283      5.981     60.760     27.385     60.760     15.283     -8.675     33.790      0.999      0.001      0.000      0.000      0.000      0.333      0.000      0.000      0.000      0.000      0.000     29.594     27.606     25.380      0.000     11.599     13.486      0.000
 766.1250      23.645     27.745     30.033      2.459    111.902     33.839     36.275     39.599     91.894     67.761     13.836    222.364     75.422     36.621      2.630    142.350     23.611     26.965     28.819      2.460    110.544     32.479     34.583     35.334     91.927     43.069     19.304    251.643     98.340      9.137     15.146     56.887      1.000     15.146      5.604     61.547     27.966     62.154     15.146     -9.114     33.332      0.999      0.001      0.000      0.000      0.000      0.363      0.000      0.000      0.000      0.000      0.000     30.001     28.002     26.531      0.000     11.295     13.369      0.000
 766.2500      23.649     27.776     30.234      2.465    111.834     33.445     35.862     38.012     92.157     64.110     13.021    216.667     75.139    -21.973      2.690    142.820     23.584     24.917     25.978      2.467    110.293     31.976     33.878     34.317     92.216     42.112     19.452    249.969     99.152     -0.691     14.865     56.538      1.000     14.865      4.903     63.135     28.597     64.906     14.865     -9.383     32.479      1.000      0.000      0.000      0.000      0.000      0.419      0.000      0.000      0.000      0.000      0.000     30.790     28.916     28.302      0.000     10.947     13.296      0.000
 766.3750      23.633     28.920     31.501      2.472    111.743     32.541     34.671     35.463     92.627     56.342     11.443    215.505     74.096     -8.545      2.650    142.440     23.570     22.327     23.605      2.472    109.991     31.442     33.136     33.327     92.653     41.255     19.566    248.188     99.953     -6.900     14.570     56.205      1.000     14.570      4.302     64.491     29.225     66.702     14.570     -9.632     31.976      1.000      0.000      0.000      0.000      0.000      0.462      0.000      0.000      0.000      0.000      0.000     31.273     29.518     29.140      0.000     10.660     13.269      0.000
 766.5000      23.606     28.124     30.794      2.472    111.731     32.045     33.972     34.444     92.834     53.074     11.108    215.808     74.926     43.945      2.630    142.320     23.564     21.750     23.297      2.473    109.732     30.855     32.335     32.366     92.857     40.345     19.629    246.768    100.948     18.453     14.307     55.679      1.000     14.307      3.813     65.814     30.014     68.443     14.307     -9.931     31.442      1.000      0.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000     31.804     30.179     30.005      0.000     10.607     13.162      0.000
 766.6250      23.579     26.704     28.373      2.473    111.731     31.510     33.230     33.451     93.011     50.532     11.326    217.584     76.836    -13.428      2.700    143.030     23.567     22.076     23.935      2.474    109.621     29.928     31.195     31.579     93.029     39.058     19.675    245.302    101.849      2.927     14.045     55.217      1.000     14.045      3.370     67.221     30.738     70.219     14.045    -10.188     30.855      1.000      0.000      0.000      0.000      0.000      0.537      0.000      0.000      0.000      0.000      0.000     32.409     30.926     30.897      0.000     10.506     13.022      0.000
 766.7500      23.568     24.516     25.442      2.477    111.743     30.984     32.496     32.486     93.152     48.766     12.148    225.047     76.176     48.828      2.700    141.640     23.571     23.155     24.228      2.481    109.559     29.488     30.779     31.788     93.182     37.800     19.497    243.063    101.174     29.262     13.806     55.999      1.000     13.806      2.970     68.947     30.195     71.807     13.806    -10.296     29.928      1.000      0.000      0.000      0.000      0.000      0.579      0.000      0.000      0.000      0.000      0.000     33.413     32.057     31.667      0.000     10.119     13.221      0.000
 766.8750      23.564     21.840     23.196      2.492    111.841     29.987     31.251     31.555     93.390     47.171     14.845    230.027     76.686    -13.428      2.660    142.920     23.578     21.962     23.266      2.495    109.572     29.113     30.480     32.174     93.405     37.115     19.104    241.236    100.328     17.725     13.634     56.845      1.000     13.634      2.728     69.987     29.521     72.179     13.634    -10.356     29.488      1.000      0.000      0.000      0.000      0.000      0.602      0.000      0.000      0.000      0.000      0.000     33.913     32.490     31.459      0.000      9.357     13.231      0.000
 767.0000      23.568     21.730     23.320      2.502    111.914     29.538     30.819     31.738     93.506     47.118     16.009    235.201     79.577    -32.959      2.650    143.140     23.570     23.758     26.212      2.504    109.651     28.801     30.275     32.622     93.520     36.565     18.693    240.239    100.139    -22.220     13.519     57.109      1.000     13.519      2.569     70.782     29.372     72.181     13.519    -10.340     29.113      1.000      0.000      0.000      0.000      0.000      0.619      0.000      0.000      0.000      0.000      0.000     34.349     32.808     31.081      0.000      8.912     12.880      0.000
 767.1250      23.571     22.152     24.070      2.509    111.987     29.154     30.508     32.120     93.615     47.462     16.774    239.944     82.911     19.531      2.800    144.300     23.564     24.868     27.814      2.511    109.760     28.503     30.156     33.285     93.627     36.044     18.356    239.472    100.254     14.448     13.410     57.128      1.000     13.410      2.430     71.500     29.463     72.106     13.410    -10.259     28.801      1.000      0.000      0.000      0.000      0.000      0.633      0.000      0.000      0.000      0.000      0.000     34.721     33.030     30.654      0.000      8.613     12.443      0.000
 767.2500      23.579     23.374     24.263      2.514    112.054     28.846     30.294     32.529     93.701     48.152     17.229    246.485     84.594    -10.986      2.730    144.220     23.564     25.154     27.388      2.514    109.903     28.490     30.205     33.644     93.713     35.649     18.209    238.536    101.172      7.059     13.216     56.590      1.000     13.216      2.216     72.507     30.194     72.507     13.216    -10.147     28.503      1.000      0.000      0.000      0.000      0.000      0.653      0.000      0.000      0.000      0.000      0.000     35.084     33.161     30.043      0.000      8.472     11.902      0.000
 767.3750      23.568     21.655     23.050      2.514    112.195     28.506     30.150     33.237     93.792     50.134     17.973    248.459     87.229      7.324      2.750    143.420     23.564     23.942     25.920      2.513    110.173     28.556     30.322     33.957     93.791     35.473     18.250    237.749    101.697      0.653     13.072     56.313      1.000     13.072      2.082     73.026     30.615     73.026     13.072    -10.002     28.490      1.000      0.000      0.000      0.000      0.000      0.663      0.000      0.000      0.000      0.000      0.000     35.100     33.107     29.723      0.000      8.503     11.637      0.000
 767.5000      23.564     24.211     26.892      2.511    112.262     28.483     30.190     33.601     93.780     51.106     18.425    249.972     88.207     39.062      2.850    142.650     23.567     24.176     26.499      2.511    110.482     28.732     30.492     34.153     93.774     35.317     18.343    237.161    100.834     19.708     13.063     57.014      1.000     13.063      2.078     72.982     29.923     72.982     13.063     -9.728     28.556      1.000      0.000      0.000      0.000      0.000      0.662      0.000      0.000      0.000      0.000      0.000     35.019     32.979     29.449      0.000      8.616     11.871      0.000
 767.6250      23.564     25.009     28.011      2.509    112.323     28.538     30.303     33.926     93.731     51.809     18.832    251.090     88.616    -25.635      2.910    142.580     23.574     24.476     26.663      2.509    110.702     29.156     30.823     34.134     93.722     35.132     18.422    236.521    100.199     -6.516     13.029     57.552      1.000     13.029      2.060     72.900     29.419     72.900     13.029     -9.417     28.732      1.000      0.000      0.000      0.000      0.000      0.661      0.000      0.000      0.000      0.000      0.000     34.804     32.795     29.280      0.000      8.689     12.106      0.000
 767.7500      23.564     25.185     27.255      2.509    112.378     28.672     30.445     34.156     93.664     52.055     19.084    252.344     94.011     58.594      2.860    142.090     23.591     24.610     26.256      2.513    110.919     29.440     31.052     34.148     93.634     35.023     18.588    235.228    102.631     21.819     12.670     55.957      1.000     12.670      1.782     73.699     31.372     73.699     12.670     -9.195     29.156      1.000      0.000      0.000      0.000      0.000      0.676      0.000      0.000      0.000      0.000      0.000     34.299     32.443     29.296      0.000      8.507     11.638      0.000
 767.8750      23.568     23.680     25.638      2.522    112.445     29.117     30.793     34.137     93.445     51.095     19.151    252.418     96.814     -2.441      2.810    141.840     23.607     24.498     25.775      2.525    111.209     29.746     31.339     34.397     93.424     35.118     18.754    233.961    105.120     14.143     12.310     54.256      1.000     12.310      1.528     74.688     33.434     74.688     12.310     -8.975     29.440      1.000      0.000      0.000      0.000      0.000      0.694      0.000      0.000      0.000      0.000      0.000     33.968     32.204     29.284      0.000      7.959     11.226      0.000
 768.0000      23.575     24.280     26.680      2.533    112.445     29.398     31.014     34.118     93.292     50.010     19.155    252.096     98.157    -28.076      2.730    140.100     23.645     24.779     25.845      2.536    111.481     30.144     31.763     34.863     93.270     35.372     18.768    233.087    105.823    -19.270     12.141     53.831      1.000     12.141      1.427     74.967     34.028     74.967     12.141     -8.682     29.746      1.000     -0.000      0.000      0.000      0.000      0.698      0.000      0.000      0.000      0.000      0.000     33.618     31.909     29.072      0.000      7.507     11.226      0.000
 768.1250      23.595     24.517     26.659      2.542    112.426     29.700     31.290     34.338     93.133     48.583     19.240    251.308     98.475     36.621      2.790    140.290     23.678     25.536     26.227      2.543    111.640     30.858     32.564     35.488     93.113     36.133     18.594    232.382    105.149     20.733     12.102     54.439      1.000     12.102      1.419     74.670     33.459     74.670     12.102     -8.408     30.144      1.000     -0.000      0.000      0.000      0.000      0.693      0.000      0.000      0.000      0.000      0.000     33.174     31.484     28.684      0.000      7.174     11.400      0.000
 768.2500      23.610     24.629     26.173      2.545    112.390     30.037     31.645     34.769     92.987     46.871     19.363    248.987     99.649    -28.076      2.710    140.660     23.712     25.771     26.910      2.541    111.787     31.219     33.080     35.854     92.958     37.188     18.041    231.379    103.498      0.872     12.101     55.816      1.000     12.101      1.447     73.901     32.084     74.000     12.101     -8.246     30.858      1.000      0.000      0.000      0.000      0.000      0.679      0.000      0.000      0.000      0.000      0.000     32.407     30.709     28.179      0.000      7.258     11.610      0.000
 768.3750      23.653     24.471     25.693      2.532    112.237     30.806     32.493     35.442     92.779     42.976     19.535    247.605    100.174      8.545      2.710    141.060     23.754     24.835     27.055      2.530    111.978     31.546     33.637     36.489     92.773     38.101     17.538    230.342    102.303     -0.097     12.059     56.836      1.000     12.059      1.435     73.671     31.105     73.812     12.059     -8.097     31.219      1.000      0.000      0.000      0.000      0.000      0.675      0.000      0.000      0.000      0.000      0.000     32.032     30.230     27.891      0.000      7.750     11.331      0.000
 768.5000      23.684     24.842     25.876      2.525    112.121     31.172     33.003     35.769     92.737     41.032     19.595    246.162    101.508     25.635      2.670    141.600     23.858     24.879     27.198      2.524    112.154     31.851     34.290     37.296     92.737     39.098     17.381    229.321    101.699     13.375     11.973     57.410      1.000     11.973      1.391     73.643     30.616     73.643     11.973     -7.903     31.546      1.000      0.000      0.000      0.000      0.000      0.675      0.000      0.000      0.000      0.000      0.000     31.700     29.730     27.406      0.000      8.002     10.965      0.000
 768.6250      23.718     25.677     26.298      2.523    111.993     31.506     33.553     36.370     92.737     39.272     19.660    244.683    102.094    -13.428      2.660    141.190     23.938     25.033     28.390      2.523    112.252     32.263     35.237     37.756     92.743     40.566     17.391    228.194    100.420    -14.383     11.927     58.479      1.000     11.927      1.373     73.498     29.594     73.498     11.927     -7.725     31.851      1.000      0.000      0.000      0.000      0.000      0.672      0.000      0.000      0.000      0.000      0.000     31.396     29.163     26.812      0.000      8.047     11.094      0.000
 768.7500      23.761     25.790     27.033      2.525    111.847     31.786     34.141     37.209     92.779     37.811     19.689    241.904    100.515     59.814      2.650    141.060     24.008     26.612     31.385      2.524    112.337     32.404     35.561     37.254     92.807     41.970     17.744    226.941     97.320     16.674     12.006     60.811      1.000     12.006      1.442     72.787     27.183     72.787     12.006     -7.625     32.263      1.000      0.000      0.000      0.000      0.000      0.659      0.000      0.000      0.000      0.000      0.000     30.996     28.379     26.486      0.000      7.999     11.780      0.000
 768.8750      23.877     24.645     27.059      2.524    111.511     32.241     35.187     37.824     92.975     35.868     19.322    240.760    100.195    -12.207      2.650    141.250     24.065     29.625     34.030      2.522    112.437     32.483     35.724     36.640     92.995     42.692     18.246    226.421     94.257     11.450     12.179     62.930      1.000     12.179      1.568     72.021     24.892     72.118     12.179     -7.536     32.404      1.000      0.000      0.000      0.000      0.000      0.644      0.000      0.000      0.000      0.000      0.000     30.860     28.120     26.843      0.000      8.102     12.774      0.000
 769.0000      23.950     24.925     27.226      2.518    111.346     32.391     35.535     37.345     93.115     35.332     18.906    239.870    100.100    -29.297      2.620    140.990     24.100     28.027     31.319      2.516    112.521     32.468     35.721     36.137     93.139     43.223     18.663    226.671     92.444    -14.712     12.353     64.070      1.000     12.353      1.702     71.318     23.577     72.027     12.353     -7.433     32.483      1.000      0.000      0.000      0.000      0.000      0.630      0.000      0.000      0.000      0.000      0.000     30.786     27.992     27.293      0.000      8.366     13.644      0.000
