FORWARD_TEXT_FORMAT_1.0
STDEP =   155.5500
ENDEP =   952.5500
RLEV  =     0.1250
CURVENAME =  DEN, RILD, RILM, RLL8, SP1, R4.0, SP, DEVi, AZIm, GR, AC, RML, RMN, CAL, CNL, R4.0%, cnl%, GR%, AC%, RILD%, RILM%, RLL8%, SP1%, SP%, den%, CAL%, RML%, RMN%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, BULK, HF, PF, CALC, CL, PORX, PORH, RWA, RMFA
END
#DEPTH           DEN       RILD       RILM       RLL8        SP1       R4.0         SP       DEVi       AZIm         GR         AC        RML        RMN        CAL        CNL      R4.0%       cnl%        GR%        AC%      RILD%      RILM%      RLL8%       SP1%        SP%       den%       CAL%       RML%       RMN%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP       BULK         HF         PF       CALC         CL       PORX       PORH        RWA       RMFA
 699.4250       2.527     63.858     88.356    143.614    134.881     66.838     79.804      1.431    288.521     72.171    223.750     31.654     34.754     22.214     19.510     47.996     19.510     69.134    222.775     44.690     52.562     58.669    136.461    131.906      2.527     22.070     23.016     25.224     10.993     75.067      1.000     10.993      1.051     70.211     13.941     79.174     10.993     -7.696     63.858      1.000      0.000      0.000      0.000      0.000      0.607      0.000      0.000      0.000      0.000      0.000     15.660     11.318      6.963      0.000      7.883     14.544      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 699.5500       2.524     63.496     87.116    139.156    134.992     69.805     79.939      1.442    288.430     72.821    223.787     27.647     31.805     22.176     19.844     51.101     19.844     70.858    223.512     43.398     51.021     57.470    136.589    131.948      2.524     22.102     20.491     22.059     10.998     74.750      1.000     10.998      1.048     70.384     14.252     80.399     10.998     -7.561     63.496      1.000      0.000      0.000      0.000      0.000      0.610      0.000      0.000      0.000      0.000      0.000     15.749     11.479      7.186      0.000      8.027     14.694      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 699.6750       2.526     62.461     84.257    128.813    135.118     71.920     80.100      1.454    288.344     74.207    223.528     23.074     28.620     22.134     20.126     53.865     20.126     72.583    223.825     41.948     49.392     55.842    136.669    131.952      2.526     22.132     19.593     21.935     10.962     74.140      1.000     10.962      1.011     71.160     14.898     83.792     10.962     -7.400     62.461      1.000      0.000      0.000      0.000      0.000      0.627      0.000      0.000      0.000      0.000      0.000     16.010     11.868      7.763      0.000      7.943     14.576      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 699.8000       2.531     61.085     80.693    114.803    135.275     72.980     80.284      1.464    288.259     76.050    223.222     25.162     30.722     22.104     20.428     55.975     20.428     72.896    223.775     40.674     47.614     53.351    136.701    131.927      2.531     22.168     19.137     20.988     10.920     73.300      1.000     10.920      0.965     72.192     15.780     89.045     10.920     -7.216     61.085      1.000      0.000      0.000      0.000      0.000      0.647      0.000      0.000      0.000      0.000      0.000     16.371     12.393      8.711      0.000      7.728     14.330      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 699.9250       2.536     59.694     76.825    101.666    135.463     72.859     80.484      1.475    288.174     78.406    223.264     26.589     30.347     22.075     20.861     57.219     20.861     74.620    223.450     39.950     45.609     50.312    136.701    131.871      2.536     22.195     19.349     20.069     10.925     72.092      1.000     10.925      0.946     72.995     16.983     93.898     10.925     -7.016     59.694      1.000      0.000      0.000      0.000      0.000      0.663      0.000      0.000      0.000      0.000      0.000     16.752     13.017      9.836      0.000      7.500     14.036      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.0500       2.540     57.922     72.789     91.925    135.683     71.582     80.693      1.485    288.088     80.913    223.992     23.470     25.836     22.051     21.475     57.536     21.475     76.502    223.150     39.510     43.758     47.291    136.685    131.792      2.540     22.207     17.016     17.451     11.026     70.600      1.000     11.026      0.971     73.533     18.374     94.036     11.026     -6.807     57.922      1.000      0.000      0.000      0.000      0.000      0.673      0.000      0.000      0.000      0.000      0.000     17.264     13.738     10.878      0.000      7.306     13.844      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.1750       2.545     55.778     69.363     85.232    135.907     69.395     80.904      1.494    287.999     82.945    225.520     20.799     22.446     22.045     22.158     56.966     22.158     79.010    223.300     39.039     42.236     44.526    136.637    131.698      2.545     22.202     17.669     18.049     11.237     69.129      1.000     11.237      1.049     73.744     19.634     94.090     11.237     -6.596     55.778      1.000      0.000      0.000      0.000      0.000      0.677      0.000      0.000      0.000      0.000      0.000     17.928     14.417     11.733      0.000      7.101     13.848      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.3000       2.551     53.725     66.351     79.623    136.103     66.753     81.113      1.503    287.911     83.518    227.746     19.703     21.950     22.050     22.952     55.677     22.952     81.518    224.212     38.810     41.112     42.606    136.557    131.595      2.551     22.190     21.736     22.585     11.544     68.281      1.000     11.544      1.191     73.449     20.175     94.015     11.544     -6.387     53.725      1.000      0.000      0.000      0.000      0.000      0.671      0.000      0.000      0.000      0.000      0.000     18.613     15.071     12.559      0.000      6.822     14.445      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.4250       2.559     51.658     63.162     73.483    136.281     64.193     81.311      1.512    287.829     84.269    230.511     19.193     21.104     22.068     23.886     53.962     23.886     83.399    225.937     38.992     40.674     41.853    136.461    131.491      2.559     22.157     23.134     21.346     11.926     67.196      1.000     11.926      1.396     72.876     20.878     93.868     11.926     -6.189     51.658      1.000      0.000      0.000      0.000      0.000      0.660      0.000      0.000      0.000      0.000      0.000     19.358     15.832     13.609      0.000      6.478     15.120      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.5500       2.566     49.564     59.895     67.467    136.443     62.176     81.490      1.521    287.751     85.327    233.662     19.323     20.182     22.098     24.741     52.203     24.741     83.556    228.325     39.272     40.644     42.685    136.365    131.394      2.566     22.111     19.636     17.530     12.360     65.823      1.000     12.360      1.666     72.185     21.817     93.689     12.360     -6.010     49.564      1.000      0.000      0.000      0.000      0.000      0.647      0.000      0.000      0.000      0.000      0.000     20.176     16.696     14.822      0.000      6.159     15.602      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.6750       2.569     47.704     56.828     63.154    136.574     60.982     81.646      1.529    287.675     86.542    237.200     17.304     17.774     22.128     25.651     50.775     25.651     84.497    231.212     39.434     40.749     44.954    136.269    131.304      2.569     22.061     17.274     16.416     12.849     64.237      1.000     12.849      2.030     71.212     22.914     93.435     12.849     -5.854     47.704      1.000      0.000      0.000      0.000      0.000      0.628      0.000      0.000      0.000      0.000      0.000     20.963     17.597     15.834      0.000      6.036     16.076      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.8000       2.566     46.180     54.477     60.382    136.660     60.680     81.772      1.538    287.603     88.980    241.147     17.588     17.975     22.163     26.634     49.908     26.634     85.594    234.450     39.629     41.324     48.372    136.141    131.235      2.566     22.021     16.414     15.574     13.393     61.747      1.000     13.393      2.530     69.885     24.859     93.084     13.393     -5.728     46.180      1.000      0.000      0.000      0.000      0.000      0.600      0.000      0.000      0.000      0.000      0.000     21.654     18.357     16.561      0.000      6.182     16.158      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 700.9250       2.557     44.842     52.752     58.832    136.698     61.155     81.866      1.547    287.532     92.866    245.422     21.232     22.024     22.192     27.633     49.604     27.633     86.848    238.087     39.788     42.206     52.486    136.029    131.182      2.557     21.999     17.493     16.755      0.102     49.917      0.000      0.102      0.010     99.896     49.981     99.899      0.102     -5.634     44.842      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.301     18.956     16.998      0.000  -9997.778  -9997.777      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.0500       2.547     43.547     51.199     57.608    136.701     62.135     81.927      1.554    287.460     97.333    249.769     22.960     21.500     22.206     28.378     49.675     28.378     89.670    242.137     39.637     42.696     56.587    135.933    131.150      2.547     21.995     16.497     16.022      0.100     43.211      0.000      0.100      0.010     99.900     56.689     99.900      0.100     -5.573     43.547      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.964     19.532     17.359      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.1750       2.538     42.116     49.581     56.031    136.687     63.266     81.950      1.561    287.385    101.877    253.683     20.071     18.005     22.203     29.013     49.841     29.013     93.902    246.487     39.021     42.576     59.298    135.885    131.138      2.538     21.992     14.469     13.632      0.100     35.836      0.000      0.100      0.010     99.900     64.064     99.900      0.100     -5.550     42.116      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.744     20.169     17.847      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.3000       2.533     40.823     47.822     53.642    136.643     64.184     81.940      1.568    287.311    105.594    256.609     17.568     16.555     22.191     29.215     49.850     29.215     98.449    250.837     38.068     41.824     59.090    135.853    131.142      2.533     22.013     11.523     11.342      0.100     29.356      0.000      0.100      0.010     99.900     70.544     99.900      0.100     -5.560     40.823      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.496     20.911     18.642      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.4250       2.534     40.035     45.845     50.670    136.567     64.579     81.899      1.575    287.234    106.444    258.128     16.522     15.679     22.161     29.118     49.519     29.118    102.995    254.612     37.025     40.355     55.269    135.853    131.159      2.534     22.054     10.665     11.942      0.100     27.814      0.000      0.100      0.010     99.900     72.086     99.900      0.100     -5.601     40.035      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.978     21.812     19.736      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.5500       2.541     39.562     43.978     47.649    136.473     64.230     81.832      1.581    287.156    104.557    257.999     17.358     16.608     22.117     28.899     48.782     28.899    106.444    257.262     35.940     38.426     48.875    135.885    131.183      2.541     22.107     14.568     16.260      0.100     31.205      0.000      0.100      0.010     99.900     68.695     99.900      0.100     -5.668     39.562      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.277     22.739     20.987      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.6750       2.553     39.095     42.417     44.856    136.377     63.023     81.745      1.586    287.081    100.872    256.255     16.622     16.114     22.067     28.430     47.651     28.430    106.444    258.412     34.770     36.451     42.202    135.965    131.202      2.553     22.164     17.209     18.091      0.100     37.517      0.000      0.100      0.010     99.900     62.383     99.900      0.100     -5.755     39.095      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.578     23.575     22.294      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.8000       2.571     38.837     41.247     42.836    136.281     61.015     81.647      1.591    287.011     97.387    253.218     14.724     13.932     22.026     27.479     46.232     27.479    103.936    257.863     33.623     34.511     37.200    136.077    131.210      2.571     22.213     20.996     22.304      0.100     43.126      0.000      0.100      0.010     99.900     56.774     99.900      0.100     -5.853     38.837      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.748     24.244     23.345      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 701.9250       2.590     38.970     40.727     41.944    136.157     58.496     81.544      1.596    286.947     94.803    249.197     11.894     11.631     22.002     26.153     44.745     26.153     99.861    255.725     32.614     32.787     34.227    136.205    131.196      2.590     22.283     32.550     31.262      0.100     47.072      0.000      0.100      0.010     99.900     52.828     99.900      0.100     -5.956     38.970      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.661     24.554     23.842      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.0500       2.606     39.238     40.647     42.584    136.043     55.974     81.443      1.600    286.892     93.276    244.518     10.773     11.866     21.995     24.419     43.457     24.419     96.568    252.388     31.641     31.416     32.551    136.333    131.155      2.606     22.379     37.783     32.008      0.100     49.322      0.000      0.100      0.010     99.900     50.578     99.900      0.100     -6.057     39.238      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.486     24.602     23.483      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.1750       2.617     39.414     40.737     44.676    135.945     53.992     81.350      1.605    286.848     91.552    239.536     14.075     15.714     21.993     22.495     42.604     22.495     94.217    248.138     30.670     30.295     31.439    136.461    131.078      2.617     22.503     30.333     26.377      0.100     51.792      0.000      0.100      0.010     99.900     48.108     99.900      0.100     -6.150     39.414      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.372     24.548     22.383      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.3000       2.618     39.605     41.254     47.952    135.891     52.946     81.270      1.609    286.812     89.672    234.539     16.874     17.859     22.010     20.736     42.312     20.736     92.963    243.313     29.875     29.479     30.884    136.557    130.958      2.618     22.652     20.887     19.492      0.100     54.402      0.000      0.100      0.010     99.900     45.498     99.900      0.100     -6.230     39.605      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.249     24.240     20.854      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.4250       2.610     39.768     42.097     51.977    135.857     52.960     81.209      1.612    286.783     86.735    229.947     20.515     21.769     22.049     19.365     42.560     19.365     91.081    238.276     29.490     29.196     30.902    136.621    130.795      2.610     22.802     14.869     15.176      0.100     58.313      0.000      0.100      0.010     99.900     41.587     99.900      0.100     -6.291     39.768      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.146     23.755     19.239      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.5500       2.596     39.656     42.635     56.077    135.853     53.911     81.166      1.616    286.761     84.266    226.282     31.079     30.121     22.101     18.585     43.212     18.585     89.200    233.288     29.600     29.396     31.319    136.637    130.585      2.596     22.950     12.546     13.034      0.100     61.452      0.000      0.100      0.010     99.900     38.448     99.900      0.100     -6.334     39.656      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.217     23.455     17.833      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.6750       2.581     39.098     42.591     58.959    135.881     55.517     81.144      1.619    286.747     83.362    224.051     37.116     31.913     22.156     18.757     44.151     18.757     85.908    228.826     30.173     29.888     32.141    136.589    130.329      2.581     23.094     12.111     12.280      0.100     62.568      0.000      0.100      0.010     99.900     37.332     99.900      0.100     -6.356     39.098      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.576     23.479     16.961      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.8000       2.569     38.188     41.918     59.116    135.954     57.458     81.140      1.622    286.742     84.063    223.560     31.285     27.097     22.207     19.357     45.333     19.357     83.713    225.425     31.209     30.604     33.780    136.461    130.027      2.569     23.188     12.756     13.190      0.100     61.704      0.000      0.100      0.010     99.900     38.196     99.900      0.100     -6.360     38.188      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.186     23.856     16.916      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 702.9250       2.562     37.157     40.541     55.753    136.062     59.409     81.150      1.625    286.748     86.213    224.726     22.097     20.374     22.274     20.251     46.754     20.251     83.243    223.588     32.561     31.710     36.516    136.269    129.683      2.562     23.230     13.305     13.771      0.100     58.989      0.000      0.100      0.010     99.900     40.911     99.900      0.100     -6.350     37.157      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.913     24.666     17.936      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.0500       2.564     36.078     38.672     49.690    136.188     61.025     81.171      1.628    286.764     89.889    227.307     15.642     15.730     22.367     21.656     48.523     21.656     84.340    223.550     33.918     33.224     39.869    135.997    129.305      2.564     23.185     11.024      9.372      0.100     54.105      0.000      0.100      0.010     99.900     45.795     99.900      0.100     -6.329     36.078      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.718     25.859     20.125      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.1750       2.577     34.920     36.704     43.058    136.316     62.040     81.192      1.631    286.788     93.495    230.948     12.845     13.310     22.488     23.218     50.761     23.218     86.848    225.125     35.246     34.938     43.314    135.677    128.901      2.577     23.066      9.839      7.205      0.100     49.002      0.000      0.100      0.010     99.900     50.898     99.900      0.100     -6.308     34.920      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.637     27.245     23.225      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.3000       2.595     33.771     34.761     37.846    136.444     62.349     81.206      1.634    286.818     97.293    235.429     12.167     12.377     22.633     24.778     53.580     24.778     90.924    228.050     36.614     36.793     46.843    135.260    128.479      2.595     22.918      9.977      8.758      0.100     43.273      0.000      0.100      0.010     99.900     56.627     99.900      0.100     -6.294     33.771      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.611     28.768     26.423      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.4250       2.608     32.745     33.011     34.613    136.545     62.059     81.203      1.638    286.852    101.210    241.212     12.673     13.073     22.783     27.154     56.986     27.154     94.373    231.937     37.900     38.858     50.666    134.812    128.053      2.608     22.764      6.987      9.518      0.100     36.955      0.000      0.100      0.010     99.900     62.945     99.900      0.100     -6.297     32.745      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.539     30.293     28.891      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.5500       2.600     31.768     31.595     32.770    136.613     61.439     81.176      1.640    286.888    103.727    248.822     13.234     13.696     22.931     29.826     60.760     29.826     98.292    236.624     39.164     40.905     54.081    134.299    127.625      2.600     22.612      4.837      8.899      0.100     32.662      0.000      0.100      0.010     99.900     67.238     99.900      0.100     -6.324     31.768      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.478     31.651     30.516      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.6750       2.558     30.798     30.442     31.585    136.635     60.810     81.118      1.643    286.928    106.114    258.510     11.320      9.942     23.076     32.650     64.578     32.650    102.211    242.787     40.442     42.811     56.104    133.739    127.208      2.558     22.477      6.376      9.391      0.100     28.415      0.000      0.100      0.010     99.900     71.485     99.900      0.100     -6.382     30.798      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.470     32.849     31.661      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.8000       2.480     29.980     29.587     30.957    136.596     60.433     81.020      1.646    286.972    107.340    269.903      9.993      7.487     23.176     35.789     68.014     35.789    104.249    250.899     41.450     44.564     56.498    133.147    126.805      2.480     22.362     10.047     13.965      0.100     26.165      0.000      0.100      0.010     99.900     73.735     99.900      0.100     -6.480     29.980      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.356     33.799     32.302      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 703.9250       2.384     29.541     29.234     30.899    136.478     60.426     80.879      1.649    287.019    106.378    281.372      9.959      8.556     23.225     37.985     70.740     37.985    106.757    261.136     42.166     46.080     56.077    132.570    126.421      2.384     22.287     11.359     16.971      0.100     27.935      0.000      0.100      0.010     99.900     71.965     99.900      0.100     -6.621     29.541      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.851     34.207     32.363      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.0500       2.299     29.586     29.369     31.263    136.295     60.769     80.693      1.651    287.069    104.811    290.781      7.377      9.418     23.191     38.342     72.538     38.342    107.542    272.936     42.811     47.391     55.307    131.994    126.058      2.299     22.249     11.864     14.320      0.100     30.755      0.000      0.100      0.010     99.900     69.145     99.900      0.100     -6.807     29.586      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.800     34.049     31.986      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.1750       2.253     30.096     29.822     32.031    136.034     61.322     80.461      1.654    287.121    101.734    296.289      5.118      8.980     23.081     37.946     73.213     37.946    105.974    284.299     43.296     48.681     54.303    131.497    125.717      2.253     22.225     15.610     15.847      0.100     36.077      0.000      0.100      0.010     99.900     63.823     99.900      0.100     -7.039     30.096      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.227     33.532     31.220      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.3000       2.257     31.069     30.507     33.558    135.720     61.834     80.183      1.657    287.175     96.272    296.897      6.174      9.326     22.937     36.364     72.673     36.364    104.406    293.036     43.697     50.123     53.835    131.049    125.402      2.257     22.196     26.320     24.855      0.100     44.850      0.000      0.100      0.010     99.900     55.050     99.900      0.100     -7.317     31.069      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.187     32.779     29.799      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.4250       2.304     32.378     31.560     36.144    135.318     61.982     79.861      1.659    287.232     91.902    292.928      9.565     13.364     22.784     33.489     71.005     33.489    100.801    297.424     44.406     51.521     54.942    130.697    125.117      2.304     22.159     19.186     20.227      0.100     51.296      0.000      0.100      0.010     99.900     48.604     99.900      0.100     -7.639     32.378      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.886     31.686     27.667      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.5500       2.372     33.733     33.018     39.412    134.874     61.482     79.501      1.662    287.289     89.069    285.655     11.187     16.575     22.632     30.562     68.539     30.562     94.688    296.713     45.182     52.801     57.496    130.456    124.858      2.372     22.133     17.038     19.326      0.100     55.221      0.000      0.100      0.010     99.900     44.679     99.900      0.100     -7.999     33.733      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.645     30.287     25.373      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.6750       2.442     35.063     34.703     42.841    134.371     60.181     79.110      1.664    287.346     86.331    276.476     11.798     14.669     22.495     28.044     65.801     28.044     90.925    291.601     45.605     54.101     60.153    130.280    124.627      2.442     22.116     18.735     21.225      0.100     58.837      0.000      0.100      0.010     99.900     41.063     99.900      0.100     -8.390     35.063      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.520     28.816     23.342      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.8000       2.498     36.425     36.537     46.356    133.818     58.093     78.698      1.667    287.402     85.131    266.718     15.115     15.645     22.377     25.668     63.333     25.668     88.416    283.563     45.871     54.980     62.309    130.152    124.417      2.498     22.117     20.679     23.439      0.100     60.367      0.000      0.100      0.010     99.900     39.533     99.900      0.100     -8.802     36.425      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.454     27.369     21.572      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 704.9250       2.537     37.721     38.572     50.135    133.230     55.342     78.275      1.669    287.456     83.347    257.249     24.902     23.663     22.297     23.519     61.554     23.519     85.595    273.976     46.132     54.904     63.765    130.088    124.227      2.537     22.122     20.584     22.754      0.100     62.585      0.000      0.100      0.010     99.900     37.315     99.900      0.100     -9.225     37.721      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.510     25.926     19.946      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 705.0500       2.560     38.988     40.620     53.605    132.652     52.120     77.848      1.672    287.509     80.923    248.550     20.132     20.841     22.254     21.589     60.673     21.589     84.967    264.151     46.093     54.526     63.770    130.024    124.055      2.560     22.136     20.430     22.063      0.100     65.492      0.000      0.100      0.010     99.900     34.408     99.900      0.100     -9.652     38.988      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.649     24.619     18.655      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 705.1750       2.569     40.263     42.544     55.820    132.076     48.629     77.425      1.674    287.561     78.416    241.138     17.323     19.445     22.228     20.003     60.684     20.003     82.773    254.801     45.977     54.354     61.612    129.992    123.891      2.569     22.164     19.469     20.646      0.100     68.372      0.000      0.100      0.010     99.900     31.528     99.900      0.100    -10.075     40.263      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.837     23.505     17.915      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 705.3000       2.563     41.308     44.317     56.443    131.568     45.052     77.015      1.675    287.614     76.602    235.301     18.509     20.972     22.200     18.914     61.410     18.914     80.265    246.326     46.091     53.988     58.180    129.976    123.733      2.563     22.202     19.677     20.469      0.100     70.379      0.000      0.100      0.010     99.900     29.521     99.900      0.100    -10.485     41.308      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.209     22.565     17.717      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
