FORWARD_TEXT_FORMAT_1.0
STDEP =   155.7250
ENDEP =   965.4750
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, SP1, RILD, RILM, RLL8, SP, DEVi, AZIm, DEN, CNL, GR, AC, CNL%, R4.0%, DEN%, RILD%, RILM%, RLL8%, CAL%, RML%, RMN%, GR%, AC%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0        SP1       RILD       RILM       RLL8         SP       DEVi       AZIm        DEN        CNL         GR         AC       CNL%      R4.0%       DEN%      RILD%      RILM%      RLL8%       CAL%       RML%       RMN%        GR%        AC%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 936.6000      71.847     67.582     21.569     86.280     32.932     51.790     54.252    202.251     31.754      0.904     99.913      2.565     10.948     82.820    213.505     15.067     79.032      2.562     47.000     49.036     58.957     21.926     73.300     68.521    103.750    234.777     83.604      0.100     63.228      0.000      0.100      0.010     99.900     36.672     99.900      0.100    -18.763     52.568      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.023     17.913      4.630      0.000  -9999.000  -9999.000      0.000
 936.7250      54.480     56.209     21.646     90.324     31.754     50.606     52.467    158.521     29.761      0.902    100.186      2.548     14.279     86.871    218.135     14.009     59.116      2.542     45.797     48.432     50.891     22.135     54.605     56.449    101.799    231.544     83.529      0.100     58.137      0.000      0.100      0.010     99.900     41.763     99.900      0.100    -20.751     51.790      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.309     18.432      4.944      0.000  -9999.000  -9999.000      0.000
 936.8500      51.795     52.153     21.717     94.250     29.761     49.445     51.166    116.791     28.733      0.899    100.537      2.535     16.114     90.449    223.487     12.271     49.874      2.532     44.919     48.042     49.540     22.250     53.000     53.364     97.938    224.838     83.529      0.100     53.334      0.000      0.100      0.010     99.900     46.566     99.900      0.100    -21.774     50.606      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.760     19.060      6.308      0.000  -9999.000  -9999.000      0.000
 936.9750      37.472     37.621     21.827     96.680     28.733     47.793     49.624     72.176     27.448      0.896    100.826      2.512     17.154     91.716    226.130     11.126     41.557      2.504     43.694     47.401     50.059     22.379     37.504     37.792     96.059    220.336     83.379      0.100     51.560      0.000      0.100      0.010     99.900     48.340     99.900      0.100    -23.054     49.445      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.225     19.544      8.562      0.000  -9999.000  -9999.000      0.000
 937.1000      37.123     36.029     21.942     97.957     27.448     46.812     48.942     57.698     26.495      0.893    101.340      2.491     17.990     93.089    228.499      9.841     37.215      2.486     43.107     47.002     50.371     22.462     37.100     35.599     92.099    214.656     83.234      0.100     49.594      0.000      0.100      0.010     99.900     50.306     99.900      0.100    -24.002     47.793      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.923     20.152     13.856      0.000  -9999.000  -9999.000      0.000
 937.2250      37.058     41.122     22.144     97.434     26.495     45.660     48.371     50.680     24.722      0.891    101.639      2.472     18.505     94.529    230.356      8.562     32.377      2.467     42.411     46.305     49.201     22.542     37.400     41.128     89.546    210.380     83.184      0.100     47.481      0.000      0.100      0.010     99.900     52.419     99.900      0.100    -25.771     46.812      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.362     20.432     17.332      0.000  -9999.000  -9999.000      0.000
 937.3500      32.962     40.789     22.260     95.214     24.722     44.728     47.942     49.621     23.593      0.889    102.012      2.460     18.816     96.111    233.100      8.001     30.666      2.458     41.943     45.649     47.194     22.560     33.001     41.045     84.428    204.007     83.184      0.100     45.096      0.000      0.100      0.010     99.900     54.804     99.900      0.100    -26.894     45.660      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.901     20.674     19.732      0.000  -9999.000  -9999.000      0.000
 937.4750      32.469     37.672     22.386     92.644     23.593     43.602     47.339     50.108     22.246      0.888    102.309      2.446     19.195     95.939    235.158      8.662     29.226      2.441     41.208     44.513     43.317     22.548     32.500     37.756     80.840    201.026     83.134      0.100     45.358      0.000      0.100      0.010     99.900     54.542     99.900      0.100    -28.237     44.728      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.357     20.858     20.153      0.000  -9999.000  -9999.000      0.000
 937.6000      31.897     36.614     22.468     88.604     22.246     42.999     46.893     50.188     21.168      0.885    102.815      2.436     19.637     92.321    237.487      9.732     28.421      2.433     40.739     43.876     41.382     22.525     32.100     36.676     72.496    199.032     83.084      0.100     50.700      0.000      0.100      0.010     99.900     49.200     99.900      0.100    -29.310     43.602      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.935     21.124     19.957      0.000  -9999.000  -9999.000      0.000
 937.7250      29.466     35.773     22.543     86.154     21.168     42.338     46.202     48.888     19.356      0.884    103.095      2.426     20.437     87.500    239.219     11.288     27.336      2.423     40.179     43.019     39.854     22.478     29.492     35.884     70.308    199.310     82.934      0.100     57.314      0.000      0.100      0.010     99.900     42.586     99.900      0.100    -31.117     42.999      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.257     21.325     19.925      0.000  -9999.000  -9999.000      0.000
 937.8500      28.914     34.308     22.559     84.420     19.356     41.828     45.472     46.588     18.328      0.883    103.437      2.419     20.674     81.034    240.961     15.115     26.822      2.418     39.835     42.304     39.401     22.445     29.159     34.460     71.525    203.111     82.902      0.100     65.362      0.000      0.100      0.010     99.900     34.538     99.900      0.100    -32.140     42.338      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.620     21.644     20.455      0.000  -9999.000  -9999.000      0.000
 937.9750      25.957     32.420     22.546     83.454     18.328     41.135     44.413     43.014     17.137      0.882    103.702      2.410     20.551     78.547    241.595     16.393     26.342      2.407     39.233     41.135     39.061     22.417     26.019     32.503     75.275    207.051     82.852      0.100     68.224      0.000      0.100      0.010     99.900     31.676     99.900      0.100    -33.326     41.828      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.908     21.992     21.465      0.000  -9999.000  -9999.000      0.000
 938.1000      25.200     31.473     22.521     82.136     17.137     40.652     43.742     41.143     16.285      0.881    104.142      2.403     20.269     79.613    242.005     17.367     26.219      2.402     38.864     40.474     38.876     22.411     25.215     31.438     82.114    212.745     82.639      0.100     67.012      0.000      0.100      0.010     99.900     32.888     99.900      0.100    -34.174     41.135      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.310     22.516     23.248      0.000  -9999.000  -9999.000      0.000
 938.2250      24.924     31.838     22.475     80.996     16.285     40.125     42.907     39.783     15.031      0.880    104.382      2.400     19.681     81.820    242.225     18.164     26.715      2.399     38.558     39.634     38.441     22.409     25.024     31.894     86.160    217.102     82.464      0.100     64.430      0.000      0.100      0.010     99.900     35.470     99.900      0.100    -35.422     40.652      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.599     22.861     24.305      0.000  -9999.000  -9999.000      0.000
 938.3500      23.593     31.056     22.443     79.283     15.031     39.741     42.121     39.348     14.380      0.879    104.665      2.399     19.579     85.832    242.634     18.600     27.487      2.399     38.400     39.071     37.935     22.417     23.744     31.184     90.231    223.021     82.307      0.100     59.477      0.000      0.100      0.010     99.900     40.423     99.900      0.100    -36.070     40.125      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.922     23.306     25.136      0.000  -9999.000  -9999.000      0.000
 938.4750      21.834     29.535     22.417     77.562     14.380     39.175     41.032     39.032     13.690      0.879    104.876      2.395     19.734     88.568    243.061     18.876     29.203      2.394     38.061     38.260     37.082     22.428     21.803     29.542     91.476    225.688     82.257      0.100     55.896      0.000      0.100      0.010     99.900     44.004     99.900      0.100    -36.754     39.741      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.163     23.741     25.414      0.000  -9999.000  -9999.000      0.000
 938.6000      22.144     29.402     22.411     74.793     13.690     38.816     40.343     38.808     13.138      0.880    105.217      2.393     19.749     90.218    243.652     19.283     31.178      2.393     37.874     37.831     36.710     22.437     22.197     29.446     92.850    228.213     82.238      0.100     53.652      0.000      0.100      0.010     99.900     46.248     99.900      0.100    -37.301     39.175      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.526     24.371     25.620      0.000  -9999.000  -9999.000      0.000
 938.7250      21.556     28.912     22.410     72.889     13.138     38.534     39.546     38.362     12.305      0.882    105.395      2.388     19.595     89.889    244.212     19.735     35.357      2.386     37.719     37.453     36.488     22.473     21.509     28.879     94.212    229.846     82.213      0.100     54.105      0.000      0.100      0.010     99.900     45.795     99.900      0.100    -38.130     38.816      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.762     24.788     25.768      0.000  -9999.000  -9999.000      0.000
 938.8500      21.937     29.189     22.418     71.013     12.305     38.347     38.944     37.802     11.904      0.886    105.580      2.385     19.503     89.272    244.901     20.632     37.921      2.384     37.578     37.376     36.441     22.495     22.118     29.303     96.018    232.754     82.181      0.100     54.946      0.000      0.100      0.010     99.900     44.954     99.900      0.100    -38.526     38.534      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.951     25.287     26.068      0.000  -9999.000  -9999.000      0.000
 938.9750      19.728     27.812     22.429     69.535     11.904     38.031     38.193     37.024     11.559      0.888    105.695      2.387     19.493     88.491    245.260     20.686     40.847      2.389     37.409     37.593     36.439     22.516     19.790     27.837     96.549    234.724     82.156      0.100     55.999      0.000      0.100      0.010     99.900     43.901     99.900      0.100    -38.866     38.347      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.078     25.678     26.454      0.000  -9999.000  -9999.000      0.000
 939.1000      19.090     27.599     22.439     67.618     11.559     37.850     37.772     36.675     11.383      0.894    105.838      2.394     19.484     86.547    245.540     20.513     42.762      2.396     37.438     37.879     36.536     22.519     18.990     27.510     93.081    237.191     82.044      0.100     58.558      0.000      0.100      0.010     99.900     41.342     99.900      0.100    -39.037     38.031      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.294     26.183     27.010      0.000  -9999.000  -9999.000      0.000
 939.2250      20.265     28.663     22.475     66.546     11.383     37.697     37.441     36.481     11.189      0.897    105.885      2.399     19.872     85.136    245.615     20.201     45.374      2.400     37.752     38.415     36.876     22.526     20.270     28.655     88.761    238.872     81.993      0.100     60.361      0.000      0.100      0.010     99.900     39.539     99.900      0.100    -39.226     37.850      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.420     26.475     27.266      0.000  -9999.000  -9999.000      0.000
 939.3500      20.324     28.814     22.496     65.944     11.189     37.551     37.410     36.440     11.214      0.902    105.906      2.405     20.462     83.914    245.505     19.537     46.579      2.407     38.302     38.934     37.164     22.534     20.210     28.756     81.600    240.843     81.805      0.100     61.888      0.000      0.100      0.010     99.900     38.012     99.900      0.100    -39.196     37.697      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.527     26.709     27.412      0.000  -9999.000  -9999.000      0.000
 939.4750      21.774     29.606     22.516     65.907     11.214     37.414     37.638     36.454     11.371      0.908    105.894      2.413     20.901     84.077    245.244     19.590     48.254      2.415     39.784     40.011     37.668     22.545     21.671     29.501     78.385    241.514     81.630      0.100     61.686      0.000      0.100      0.010     99.900     38.214     99.900      0.100    -39.035     37.551      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.630     26.731     27.442      0.000  -9999.000  -9999.000      0.000
 939.6000      23.232     30.934     22.519     66.734     11.371     37.488     37.963     36.589     11.521      0.918    105.829      2.418     21.128     85.732    244.811     19.774     50.168      2.419     40.882     40.815     38.088     22.546     22.995     30.850     79.301    241.973     81.298      0.100     59.604      0.000      0.100      0.010     99.900     40.296     99.900      0.100    -38.880     37.414      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.728     26.569     27.432      0.000  -9999.000  -9999.000      0.000
 939.7250      26.078     31.857     22.526     67.735     11.521     37.838     38.496     36.921     11.791      0.924    105.763      2.420     20.882     87.638    244.304     19.742     54.977      2.421     42.526     42.235     39.016     22.509     26.036     31.929     81.068    242.153     81.147      0.100     57.132      0.000      0.100      0.010     99.900     42.768     99.900      0.100    -38.605     37.488      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.676     26.341     27.330      0.000  -9999.000  -9999.000      0.000
 939.8500      26.392     30.919     22.535     69.202     11.791     38.534     39.102     37.243     11.966      0.933    105.645      2.419     20.460     90.028    243.531     19.555     58.539      2.419     44.068     43.785     40.169     22.463     26.563     31.000     85.322    242.565     80.897      0.100     53.914      0.000      0.100      0.010     99.900     45.986     99.900      0.100    -38.425     37.838      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.428     25.976     27.085      0.000  -9999.000  -9999.000      0.000
 939.9750      24.361     30.041     22.545     70.586     11.966     39.956     40.137     37.734     12.123      0.941    105.520      2.412     19.972     90.850    242.893     19.489     63.990      2.409     46.967     47.256     43.007     22.398     24.381     29.962     88.203    242.954     80.746      0.100     52.777      0.000      0.100      0.010     99.900     47.123     99.900      0.100    -38.264     38.534      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.951     25.574     26.851      0.000  -9999.000  -9999.000      0.000
 940.1000      24.160     31.001     22.543     72.754     12.123     41.140     41.038     38.234     12.298      0.957    105.257      2.407     19.584     89.943    241.883     19.495     69.092      2.406     48.691     49.567     45.359     22.331     24.121     30.971     90.265    243.560     80.483      0.100     54.031      0.000      0.100      0.010     99.900     45.869     99.900      0.100    -38.083     39.956      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.027     24.915     26.501      0.000  -9999.000  -9999.000      0.000
 940.2250      24.480     31.251     22.506     74.318     12.298     42.767     42.478     39.197     12.612      0.967    105.082      2.400     19.295     88.088    240.268     19.481     78.337      2.398     50.597     52.407     50.725     22.191     24.611     31.354     90.003    244.078     80.332      0.100     56.537      0.000      0.100      0.010     99.900     43.363     99.900      0.100    -37.765     41.140      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.308     24.368     26.155      0.000  -9999.000  -9999.000      0.000
 940.3500      22.602     29.875     22.458     76.261     12.612     44.522     44.329     40.614     12.812      0.982    104.823      2.395     18.863     85.374    236.805     19.980     83.064      2.394     51.715     54.423     58.563     22.102     22.933     30.035     89.362    244.836     80.144      0.100     60.060      0.000      0.100      0.010     99.900     39.840     99.900      0.100    -37.560     42.767      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.382     23.541     25.512      0.000  -9999.000  -9999.000      0.000
 940.4750      18.541     27.884     22.392     78.359     12.812     47.237     47.619     43.375     13.126      0.993    104.586      2.400     18.030     83.670    233.223     20.595     86.834      2.403     52.850     56.608     79.078     21.988     18.697     27.986     88.858    245.204     80.069      0.100     62.189      0.000      0.100      0.010     99.900     37.711     99.900      0.100    -37.242     44.522      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.461     22.559     24.622      0.000  -9999.000  -9999.000      0.000
 940.6000      16.585     26.764     22.320     82.659     13.126     48.990     50.013     46.200     13.376      1.012    104.115      2.414     16.826     81.353    228.453     20.986     87.696      2.418     52.946     56.773     92.372     21.914     16.710     26.682     86.796    245.520     79.881      0.100     64.985      0.000      0.100      0.010     99.900     34.915     99.900      0.100    -36.986     47.237      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.170     21.000     23.055      0.000  -9999.000  -9999.000      0.000
 940.7250      15.491     28.215     22.184     86.393     13.376     50.773     52.723     51.954     13.684      1.022    103.817      2.433     13.848     79.570    224.455     21.168     86.448      2.438     52.128     55.530    101.031     21.821     15.104     27.729     85.395    245.630     79.831      0.100     67.062      0.000      0.100      0.010     99.900     32.838     99.900      0.100    -36.674     48.990      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.412     19.995     21.645      0.000  -9999.000  -9999.000      0.000
 940.8500      22.193     35.876     22.093     91.721     13.684     51.893     54.766     61.781     13.784      1.034    103.437      2.454     12.110     77.634    220.812     20.803     84.830      2.460     50.936     53.642     96.208     21.798     20.060     33.947     83.942    245.545     79.800      0.100     69.245      0.000      0.100      0.010     99.900     30.655     99.900      0.100    -36.569     50.773      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.696     18.967     19.248      0.000  -9999.000  -9999.000      0.000
 940.9750      48.142     59.156     21.982     97.525     13.784     52.865     56.634     81.163     13.721      1.045    103.123      2.477     11.672     76.815    220.921     20.365     82.860      2.483     48.474     49.651     74.181     21.780     47.340     58.625     83.785    245.321     79.750      0.100     70.146      0.000      0.100      0.010     99.900     29.754     99.900      0.100    -36.627     51.893      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.270     18.260     16.186      0.000  -9999.000  -9999.000      0.000
 941.1000      56.301     64.548     21.906    108.444     13.721     52.817     56.578     93.731     13.496      1.063    102.559      2.485     12.250     75.676    223.571     19.863     81.545      2.485     46.885     47.385     59.405     21.763     57.602     65.418     85.421    244.890     79.718      0.100     71.379      0.000      0.100      0.010     99.900     28.521     99.900      0.100    -36.848     52.865      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.916     17.657     12.321      0.000  -9999.000  -9999.000      0.000
 941.2250      40.532     53.948     21.819    116.823     13.496     51.941     55.234    100.274     12.756      1.074    102.230      2.473     14.856     76.067    228.200     19.508     79.474      2.469     44.773     44.933     46.643     21.754     40.967     54.296     87.162    244.450     79.768      0.100     70.959      0.000      0.100      0.010     99.900     28.941     99.900      0.100    -37.582     52.817      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     18.933     17.675     10.669      0.000  -9999.000  -9999.000      0.000
 941.3500      35.353     49.373     21.796    125.311     12.756     50.549     53.016     92.751     12.154      1.087    101.810      2.456     16.755     77.230    235.524     19.237     78.353      2.451     43.204     43.366     41.060     21.748     35.405     49.855     89.819    243.632     79.768      0.100     69.691      0.000      0.100      0.010     99.900     30.209     99.900      0.100    -38.179     51.941      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.253     18.105      9.973      0.000  -9999.000  -9999.000      0.000
 941.4750      34.496     43.330     21.778    131.001     12.154     48.224     49.296     71.862     11.183      1.098    101.468      2.423     18.044     78.370    240.165     18.760     77.091      2.412     40.826     41.337     36.015     21.743     34.751     43.699     90.985    243.067     79.743      0.100     68.424      0.000      0.100      0.010     99.900     31.476     99.900      0.100    -39.146     50.549      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.783     18.862     10.782      0.000  -9999.000  -9999.000      0.000
 941.6000      31.454     38.763     21.762    134.405     11.183     46.553     47.000     57.401     10.356      1.116    100.852      2.402     18.746     79.318    244.371     17.831     76.264      2.398     39.670     40.395     34.872     21.758     31.492     38.987     90.233    242.099     79.618      0.100     67.350      0.000      0.100      0.010     99.900     32.550     99.900      0.100    -39.968     48.224      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.736     20.286     13.916      0.000  -9999.000  -9999.000      0.000
 941.7250      31.085     36.112     21.753    133.370     10.356     44.526     44.687     45.766      8.795      1.127    100.496      2.392     19.272     80.940    246.727     16.551     75.097      2.390     38.443     39.225     34.184     21.775     30.997     36.130     88.623    240.898     79.518      0.100     65.472      0.000      0.100      0.010     99.900     34.428     99.900      0.100    -41.524     46.553      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.481     21.276     17.422      0.000  -9999.000  -9999.000      0.000
 941.8500      32.060     35.835     21.747    127.606      8.795     42.830     43.047     40.267      7.893      1.141    100.042      2.387     19.506     82.905    248.688     13.110     74.552      2.386     37.721     38.503     33.885     21.798     32.122     35.892     85.651    237.395     79.424      0.100     63.125      0.000      0.100      0.010     99.900     36.775     99.900      0.100    -42.422     44.526      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.459     22.378     21.850      0.000  -9999.000  -9999.000      0.000
 941.9750      31.292     35.072     21.744    120.441      7.893     40.644     41.189     35.835      6.764      1.151     99.668      2.380     19.683     84.275    249.215     11.838     74.046      2.378     36.997     37.676     33.633     21.856     31.331     35.168     84.113    234.117     79.399      0.100     61.440      0.000      0.100      0.010     99.900     38.460     99.900      0.100    -43.545     42.830      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.348     23.230     24.834      0.000  -9999.000  -9999.000      0.000
 942.1000      30.790     33.772     21.759    108.039      6.764     39.477     40.211     34.764      5.937      1.170     98.998      2.375     19.894     84.199    249.250     11.627     73.923      2.375     36.888     37.409     33.650     21.911     30.833     33.944     81.658    229.160     79.323      0.100     61.535      0.000      0.100      0.010     99.900     38.365     99.900      0.100    -44.368     40.644      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.604     24.279     27.906      0.000  -9999.000  -9999.000      0.000
 942.2250      30.270     31.689     21.777     99.466      5.937     38.330     39.112     34.137      4.846      1.181     98.604      2.372     19.884     83.426    248.586     12.419     74.698      2.372     37.112     37.455     33.945     22.017     30.277     31.743     79.969    225.243     79.298      0.100     62.489      0.000      0.100      0.010     99.900     37.411     99.900      0.100    -45.454     39.477      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.331     24.869     28.766      0.000  -9999.000  -9999.000      0.000
 942.3500      30.041     30.947     21.802     91.643      4.846     37.607     38.373     33.845      4.445      1.195     98.101      2.369     19.628     81.260    246.889     15.520     75.882      2.368     37.539     37.816     34.472     22.076     30.195     31.060     77.757    220.883     79.204      0.100     65.095      0.000      0.100      0.010     99.900     34.805     99.900      0.100    -45.850     38.330      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.089     25.568     29.294      0.000  -9999.000  -9999.000      0.000
 942.4750      27.939     29.548     21.860     86.013      4.445     36.980     37.634     33.635      3.944      1.207     97.691      2.372     18.983     79.717    245.114     17.092     78.469      2.373     38.379     38.785     36.282     22.130     28.237     29.616     77.076    220.491     79.104      0.100     66.893      0.000      0.100      0.010     99.900     33.007     99.900      0.100    -46.347     37.607      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.591     26.060     29.546      0.000  -9999.000  -9999.000      0.000
 942.6000      24.278     28.728     21.920     79.187      3.944     36.923     37.416     33.697      3.518      1.227     96.962      2.376     18.540     77.361    242.703     18.302     81.348      2.377     38.840     39.477     37.824     22.162     24.438     28.740     75.636    222.864     78.947      0.100     69.547      0.000      0.100      0.010     99.900     30.353     99.900      0.100    -46.768     36.980      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.042     26.571     29.731      0.000  -9999.000  -9999.000      0.000
 942.7250      22.443     28.655     22.022     75.195      3.518     37.179     37.512     34.028      2.972      1.239     96.537      2.382     18.117     75.706    240.334     18.867     87.329      2.384     39.444     40.373     40.209     22.206     22.390     28.591     75.858    226.764     78.797      0.100     71.347      0.000      0.100      0.010     99.900     28.553     99.900      0.100    -47.309     36.923      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.084     26.726     29.677      0.000  -9999.000  -9999.000      0.000
 942.8500      22.809     29.371     22.080     72.102      2.972     37.671     37.969     34.757      2.847      1.255     95.986      2.388     17.772     73.433    237.102     19.382     90.963      2.389     39.827     40.968     42.423     22.223     23.061     29.414     77.010    234.680     78.390      0.100     73.737      0.000      0.100      0.010     99.900     26.163     99.900      0.100    -47.429     37.179      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.897     26.658     29.387      0.000  -9999.000  -9999.000      0.000
 942.9750      19.816     28.854     22.133     70.260      2.847     38.452     38.894     36.524      2.972      1.268     95.536      2.401     17.640     72.082    235.149     19.539     94.951      2.406     40.176     41.662     46.480     22.222     19.848     28.862     78.221    239.327     78.039      0.100     75.114      0.000      0.100      0.010     99.900     24.786     99.900      0.100    -47.299     37.671      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.546     26.338     28.771      0.000  -9999.000  -9999.000      0.000
 943.1000      19.737     29.032     22.165     69.315      2.972     38.935     39.618     38.199      3.348      1.291     94.730      2.412     17.248     71.655    233.408     19.723     97.049      2.415     40.297     41.792     48.658     22.207     19.443     28.767     79.039    243.939     77.249      0.100     75.542      0.000      0.100      0.010     99.900     24.358     99.900      0.100    -46.918     38.452      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.007     25.711     27.379      0.000  -9999.000  -9999.000      0.000
 943.2250      23.388     32.187     22.207     69.777      3.348     39.504     40.467     40.558      4.420      1.304     94.260      2.430     16.435     71.427    232.756     19.941     98.151      2.435     40.247     41.480     50.156     22.162     23.196     32.150     80.571    246.315     76.823      0.100     75.770      0.000      0.100      0.010     99.900     24.130     99.900      0.100    -45.842     38.935      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.684     25.241     26.179      0.000  -9999.000  -9999.000      0.000
 943.3500      25.783     32.858     22.223     71.825      4.420     39.882     41.077     43.061      5.322      1.321     93.667      2.446     16.428     71.409    233.204     19.869     97.281      2.450     39.838     40.956     49.465     22.124     25.646     32.619     82.600    248.576     76.353      0.100     75.788      0.000      0.100      0.010     99.900     24.112     99.900      0.100    -44.934     39.504      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.314     24.712     24.656      0.000  -9999.000  -9999.000      0.000
 943.4750      27.038     35.584     22.220     74.309      5.322     40.195     41.682     46.823      6.732      1.334     93.189      2.447     16.982     71.142    234.830     19.563     94.770      2.446     38.663     39.646     44.815     22.085     27.394     35.668     84.275    249.190     76.027      0.100     76.053      0.000      0.100      0.010     99.900     23.847     99.900      0.100    -43.520     39.882      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.074     24.345     23.223      0.000  -9999.000  -9999.000      0.000
 943.6000      23.441     34.923     22.203     78.647      6.732     40.289     41.743     48.894      7.886      1.356     92.357      2.435     18.048     70.955    237.713     18.827     92.187      2.431     37.792     38.730     40.723     22.047     22.861     34.600     84.276    249.328     75.569      0.100     76.238      0.000      0.100      0.010     99.900     23.662     99.900      0.100    -42.361     40.195      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.879     23.991     21.357      0.000  -9999.000  -9999.000      0.000
