FORWARD_TEXT_FORMAT_1.0
STDEP =   174.1500
ENDEP =   863.4000
RLEV  =     0.1250
CURVENAME =  CNL, R4.0, RML, RMN, CAL, DEVI, AZIM, SP, GR, AC, SP1, RLL8, RILD, RILM, DEN, RILD%, RILM%, RLL8%, SP1%, RML%, RMN%, CAL%, DEN%, R4.0%, GR%, AC%, CNL%, SP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           CNL       R4.0        RML        RMN        CAL       DEVI       AZIM         SP         GR         AC        SP1       RLL8       RILD       RILM        DEN      RILD%      RILM%      RLL8%       SP1%       RML%       RMN%       CAL%       DEN%      R4.0%        GR%        AC%       CNL%        SP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 645.9000      19.641     32.432     18.932     20.101     21.261      1.054    165.544     29.107     92.741    222.107    147.696     41.401     38.946     40.572      2.606     42.970     45.153     44.000    147.424     28.044     28.547     21.279      2.621     24.167     77.764    217.158      5.643    316.370      4.442     68.996      1.000      4.442      0.010    100.000     26.562    100.000      4.442    -41.310     39.514      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     25.307     24.329     24.374      0.000      4.442      7.696      0.000
 646.0250      19.436     31.099     19.541     21.080     21.267      1.055    165.557     30.270     88.972    222.180    147.764     41.457     38.524     39.926      2.614     42.043     43.521     41.821    147.552     22.603     23.819     21.282      2.620     23.737     73.165    216.040      5.213    315.849      4.095     71.688      1.000      4.095      0.010    100.000     24.217    100.000      4.095    -39.734     38.946      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     25.676     24.648     24.154      0.000      4.095      8.962      0.000
 646.1500      19.183     30.534     20.465     22.266     21.271      1.070    165.502     30.990     86.549    222.094    147.803     41.388     38.001     39.532      2.619     40.158     41.545     40.687    147.723     21.863     22.881     21.284      2.620     23.717     70.946    215.242      5.057    315.382      3.849     73.388      1.000      3.849      0.010    100.000     22.763    100.000      3.849    -38.575     38.524      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     25.958     25.046     24.121      0.000      3.849      9.606      0.000
 646.2750      18.749     30.081     22.208     23.173     21.276      1.081    165.401     31.582     85.569    221.856    147.834     41.692     37.828     39.482      2.621     39.396     41.023     41.090    147.772     23.519     24.646     21.283      2.618     23.543     69.388    214.862      5.258    314.952      3.786     74.059      1.000      3.786      0.010    100.000     22.155    100.000      3.786    -37.859     38.001      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     26.315     25.296     24.162      0.000      3.786      9.524      0.000
 646.4000      18.502     29.758     22.681     23.076     21.279      1.076    165.853     32.333     84.248    221.256    147.865     42.254     37.784     38.220      2.621     38.864     40.490     41.457    147.808     24.541     24.032     21.280      2.616     23.092     70.856    215.066      5.559    314.138      3.773     74.927      1.000      3.773      0.010    100.000     21.301    100.000      3.773    -37.271     37.828      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     26.436     25.328     23.985      0.000      3.773      9.742      0.000
 646.5250      18.368     29.678     22.129     22.829     21.281      1.075    166.104     32.853     81.990    220.617    147.880     42.661     37.831     38.050      2.621     38.463     39.825     41.457    147.839     20.739     21.669     21.274      2.610     22.081     76.818    216.522      6.068    313.726      3.785     76.291      1.000      3.785      0.010    100.000     19.923    100.000      3.785    -36.523     37.784      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     26.466     26.164     23.667      0.000      3.785     10.380      0.000
 646.6500      18.294     30.006     22.041     23.016     21.283      1.083    166.337     33.217     80.365    220.455    147.892     42.781     38.078     38.566      2.620     37.919     39.480     41.375    147.869     18.791     19.891     21.266      2.606     21.937     79.628    217.406      6.935    313.269      3.814     77.191      1.000      3.814      0.010    100.000     18.995    100.000      3.814    -36.006     37.831      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     26.433     26.282     23.441      0.000      3.814     10.842      0.000
 646.7750      18.359     30.511     22.294     23.749     21.284      1.097    166.335     33.589     79.301    220.521    147.899     42.874     38.366     38.780      2.619     37.812     39.482     41.748    147.882     19.404     20.807     21.250      2.602     21.992     81.727    218.220     10.479    312.747      3.868     77.718      1.000      3.868      0.010    100.000     18.414    100.000      3.868    -35.647     38.078      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     26.262     25.930     23.375      0.000      3.868     11.250      0.000
 646.9000      18.515     31.233     22.283     23.268     21.281      1.119    166.210     34.197     79.886    220.722    147.874     43.252     38.594     39.025      2.617     37.779     37.998     42.342    147.894     19.997     21.990     21.244      2.595     22.082     83.987    219.031     13.157    311.557      3.958     77.303      1.000      3.958      0.010    100.000     18.739    100.000      3.958    -35.278     38.366      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     26.065     25.787     23.324      0.000      3.958     11.218      0.000
 647.0250      18.708     32.427     21.544     22.386     21.275      1.121    166.386     34.657     80.753    220.725    147.833     43.881     38.854     39.715      2.612     37.840     38.059     42.716    147.900     22.018     23.181     21.241      2.582     22.433     90.858    220.585     15.813    310.935      4.140     76.680      1.000      4.140      0.010    100.000     19.180    100.000      4.140    -34.674     38.594      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     25.911     25.625     23.120      0.000      4.140     11.129      0.000
 647.1500      18.878     33.150     21.293     22.259     21.268      1.110    166.713     34.968     80.285    220.370    147.775     45.335     39.580     41.050      2.608     38.119     38.654     42.793    147.869     22.835     23.145     21.241      2.580     22.964     93.241    221.302     17.640    310.322      4.333     76.823      1.000      4.333      0.010    100.000     18.844    100.000      4.333    -34.218     38.854      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     25.738     25.179     22.789      0.000      4.333     11.452      0.000
 647.2750      18.991     33.796     24.124     25.974     21.253      1.099    166.980     35.239     79.414    219.814    147.693     46.596     40.167     41.764      2.604     38.408     38.801     42.888    147.827     22.176     22.850     21.250      2.581     23.811     94.648    221.778     17.695    309.728      4.515     77.213      1.000      4.515      0.010    100.000     18.271    100.000      4.515    -33.911     39.580      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     25.265     24.360     22.058      0.000      4.515     11.847      0.000
 647.4000      18.957     34.367     25.523     27.552     21.245      1.092    166.529     35.489     76.211    218.627    147.492     48.380     40.838     42.372      2.598     38.626     39.063     43.314    147.766     21.974     22.759     21.257      2.587     24.885     94.649    222.044     16.635    308.630      4.762     78.825      1.000      4.762      0.010    100.000     16.414    100.000      4.762    -33.644     40.167      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     24.896     23.944     21.461      0.000      4.762     12.810      0.000
 647.5250      18.841     35.097     26.090     27.995     21.241      1.080    166.364     35.533     71.947    217.125    147.356     50.581     41.676     43.115      2.588     38.892     39.825     43.977    147.680     22.257     23.848     21.266      2.603     27.572     90.345    222.187     15.501    308.145      5.195     80.723      1.000      5.195      0.010     95.245     14.082     99.030      5.195    -33.397     40.838      1.000      0.000      0.000      0.000      0.000      1.043      0.000      0.000      0.000      0.000      0.000     24.487     23.600     20.670      0.000      5.195     13.939      0.000
 647.6500      18.630     35.722     27.641     29.076     21.241      1.072    166.120     35.368     70.030    216.033    147.234     55.079     43.723     44.973      2.581     39.696     41.256     45.563    147.461     22.414     23.430     21.274      2.610     29.471     87.254    222.171     14.614    307.742      5.511     81.464      1.000      5.511      0.010     88.889     13.026     97.672      5.511    -33.357     41.676      1.000      0.000      0.000      0.000      0.000      0.990      0.000      0.000      0.000      0.000      0.000     23.994     23.194     19.770      0.000      5.511     14.258      0.000
 647.7750      17.926     36.580     30.960     31.054     21.248      1.068    165.983     35.037     69.661    215.012    147.122     56.670     45.326     46.531      2.581     40.245     41.848     46.767    147.338     21.866     22.750     21.279      2.615     31.931     85.670    221.999     14.140    307.449      5.524     81.724      1.000      5.524      0.010     86.574     12.752     97.158      5.524    -33.526     43.723      1.000      0.000      0.000      0.000      0.000      0.969      0.000      0.000      0.000      0.000      0.000     22.871     22.236     18.156      0.000      5.524     13.654      0.000
 647.9000      17.297     37.985     30.696     30.048     21.256      1.056    165.951     34.110     67.044    213.746    146.986     57.386     47.193     48.190      2.584     40.936     42.459     48.646    147.216     20.522     21.231     21.276      2.618     34.900     85.442    221.678     14.648    307.248      5.365     83.146      1.000      5.365      0.010     87.557     11.490     97.377      5.365    -33.861     45.326      1.000      0.000      0.000      0.000      0.000      0.978      0.000      0.000      0.000      0.000      0.000     22.062     21.491     17.646      0.000      5.365     13.718      0.000
 648.0250      16.621     40.808     34.318     33.387     21.264      1.052    166.180     33.216     62.768    212.304    146.950     59.593     49.159     49.586      2.595     41.797     43.222     50.896    147.107     23.726     25.507     21.271      2.619     42.044     82.769    220.735     15.623    307.330      4.879     85.493      1.000      4.879      0.010     94.343      9.628     98.842      4.879    -34.792     47.193      1.000      0.000      0.000      0.000      0.000      1.036      0.000      0.000      0.000      0.000      0.000     21.190     20.751     17.426      0.000      4.879     14.106      0.000
 648.1500      15.759     43.538     33.236     39.284     21.272      1.055    166.268     32.410     60.243    210.820    146.958     72.623     53.611     53.845      2.606     44.035     45.256     55.756    146.966     25.372     27.439     21.268      2.619     46.303     81.029    220.472     16.909    307.531      4.400     87.043      1.000      4.400      0.010    100.000      8.557    100.000      4.400    -35.689     49.159      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     20.342     20.167     16.781      0.000      4.400     13.837      0.000
 648.2750      13.553     47.576     37.711     40.296     21.278      1.067    166.215     31.534     57.933    208.662    146.986     84.916     56.418     57.198      2.613     45.533     46.736     56.816    146.948     25.997     27.904     21.271      2.618     51.137     79.549    220.433     19.393    307.833      4.137     88.337      1.000      4.137      0.010    100.000      7.526    100.000      4.137    -36.499     53.611      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     18.653     18.572     13.770      0.000      4.137     12.151      0.000
 648.4000      11.859     54.868     39.612     43.101     21.276      1.075    166.687     29.926     56.013    204.654    147.049     97.112     58.905     60.206      2.617     47.457     48.421     57.477    146.960     26.381     28.278     21.274      2.617     56.467     78.997    220.627     20.050    308.639      0.100     89.240      0.000      0.100      0.010     99.900     10.660     99.900      0.100    -37.379     56.418      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     17.725     17.483     11.776      0.000  -9999.000  -9999.000      0.000
 648.5250      10.502     68.770     49.019     49.352     21.272      1.091    166.687     28.582     55.586    200.499    147.074    107.801     61.328     63.225      2.619     49.427     49.769     59.926    146.991     31.523     31.535     21.275      2.615     67.696     80.970    220.837     20.255    309.124      0.100     89.564      0.000      0.100      0.010     99.900     10.336     99.900      0.100    -38.991     58.905      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.977     16.610     10.297      0.000  -9999.000  -9999.000      0.000
 648.6500       9.409     78.046     77.933     63.041     21.269      1.098    166.805     27.517     56.684    198.566    147.081    119.785     64.935     66.980      2.619     54.265     54.481     74.606    147.058     29.235     29.581     21.272      2.613     73.569     80.490    220.589     20.171    309.645      0.100     88.726      0.000      0.100      0.010     99.900     11.174     99.900      0.100    -40.339     61.328      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     16.306     15.817      9.276      0.000  -9999.000  -9999.000      0.000
 648.7750       8.627     87.558    110.545     68.050     21.270      1.094    166.958     26.452     57.364    197.595    147.072    127.072     65.864     67.911      2.618     56.752     57.619     86.513    147.076     35.141     31.470     21.257      2.609     79.706     80.036    220.106     19.780    310.194      0.100     88.198      0.000      0.100      0.010     99.900     11.702     99.900      0.100    -41.408     64.935      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.400     14.930      8.348      0.000  -9999.000  -9999.000      0.000
 648.9000       8.788     98.006     99.233     68.646     21.273      1.096    167.209     24.808     60.480    198.574    146.990    129.469     65.891     67.690      2.618     59.235     60.603     98.739    147.082     31.829     39.186     21.250      2.605     85.854     78.663    219.463     19.601    311.320      0.100     85.699      0.000      0.100      0.010     99.900     14.201     99.900      0.100    -42.476     65.864      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.183     14.725      7.870      0.000  -9999.000  -9999.000      0.000
 649.0250       9.552    110.758     67.318     50.030     21.275      1.096    167.117     23.642     65.863    201.266    146.909    121.051     65.182     66.930      2.616     61.647     63.624    109.179    147.070     37.466     39.577     21.243      2.598     96.033     73.264    217.623     19.388    311.850      0.100     81.052      0.000      0.100      0.010     99.900     18.848     99.900      0.100    -44.124     65.891      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.176     14.773      7.724      0.000  -9999.000  -9999.000      0.000
 649.1500      10.679    114.499     44.346     38.984     21.273      1.083    167.118     22.930     70.001    204.382    146.803     89.689     61.781     62.733      2.614     65.431     67.486    121.384    146.978     38.441     42.443     21.239      2.597     99.279     70.371    216.529     19.124    312.308      0.100     77.172      0.000      0.100      0.010     99.900     22.728     99.900      0.100    -45.294     65.182      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     15.342     14.941      8.261      0.000      4.222      7.652      0.000
 649.2750      13.071    115.443     30.700     29.970     21.261      1.067    167.303     22.367     73.756    207.861    146.688     75.302     59.436     59.956      2.611     65.929     67.974    127.921    146.899     43.089     45.055     21.228      2.598    101.108     69.623    215.441     18.642    312.683      4.222     81.652      1.000      4.222      0.010     95.287     14.126     99.039      4.222    -46.010     61.781      1.000      0.000      0.000      0.000      0.000      1.044      0.000      0.000      0.000      0.000      0.000     16.186     15.941     11.150      0.000      4.222      7.652      0.000
 649.4000      14.581    112.296     28.368     27.269     21.251      1.058    167.191     21.879     78.007    212.199    146.492     68.190     57.375     57.895      2.606     65.886     67.648    129.698    146.789     66.532     62.040     21.220      2.600    101.354     69.705    214.503     18.462    313.232      4.399     78.933      1.000      4.399      0.010     93.242     16.668     98.610      4.399    -46.577     59.436      1.000      0.000      0.000      0.000      0.000      1.027      0.000      0.000      0.000      0.000      0.000     16.825     16.679     13.280      0.000      4.399      7.882      0.000
 649.5250      15.568    102.608     24.576     25.650     21.245      1.053    167.340     21.776     80.946    215.643    146.396     64.037     55.156     55.727      2.601     65.079     66.825    119.783    146.673    111.403     65.982     21.213      2.600     96.347     63.894    212.850     18.342    313.406      4.636     76.786      1.000      4.636      0.010     90.049     18.578     97.925      4.636    -47.068     57.375      1.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     17.429     17.273     14.665      0.000      4.636      7.926      0.000
 649.6500      16.256     94.170     24.202     26.192     21.240      1.056    167.442     21.992     81.268    216.722    146.333     59.615     50.998     52.311      2.598     61.301     62.139     85.316    146.466    108.041     74.087     21.208      2.598     91.134     61.440    211.661     18.280    313.525      4.776     76.366      1.000      4.776      0.010     89.149     18.857     97.729      4.776    -47.175     55.156      1.000      0.000      0.000      0.000      0.000      0.993      0.000      0.000      0.000      0.000      0.000     18.131     17.945     15.616      0.000      4.776      8.508      0.000
 649.7750      16.666     84.462     27.665     28.436     21.230      1.069    167.483     22.401     81.004    217.235    146.293     57.800     48.884     50.622      2.598     59.167     59.641     73.860    146.386     73.682     52.862     21.213      2.595     84.672     58.837    209.833     18.381    313.561      4.769     76.454      1.000      4.769      0.010     92.847     18.776     98.527      4.769    -46.963     50.998      1.000      0.000      0.000      0.000      0.000      1.024      0.000      0.000      0.000      0.000      0.000     19.609     19.116     16.774      0.000      4.769      9.005      0.000
 649.9000      16.637     72.457     30.277     29.029     21.222      1.082    167.609     23.453     80.423    217.356    146.267     57.262     47.360     49.242      2.599     57.119     57.646     67.381    146.325     48.965     41.864     21.220      2.592     77.633     56.875    207.292     18.553    313.314      4.721     76.795      1.000      4.721      0.010     95.809     18.484     99.147      4.721    -46.558     48.884      1.000      0.000      0.000      0.000      0.000      1.048      0.000      0.000      0.000      0.000      0.000     20.457     19.754     17.301      0.000      4.721      9.167      0.000
 650.0250      16.476     56.114     29.454     28.903     21.214      1.064    167.754     24.406     79.881    217.235    146.275     57.307     46.236     48.261      2.600     54.878     55.456     63.565    146.289     31.105     30.726     21.228      2.587     63.890     55.008    201.578     18.751    313.040      4.690     77.126      1.000      4.690      0.010     97.966     18.184     99.590      4.690    -45.510     47.360      1.000      0.000      0.000      0.000      0.000      1.064      0.000      0.000      0.000      0.000      0.000     21.115     20.308     17.463      0.000      4.690      9.181      0.000
 650.1500      16.365     48.844     26.210     26.992     21.209      1.058    167.727     25.203     79.946    217.049    146.314     58.349     45.035     46.553      2.599     50.455     51.871     59.063    146.264     29.546     27.815     21.235      2.589     57.536     56.257    199.246     18.913    312.665      4.732     77.079      1.000      4.732      0.010     98.272     18.189     99.652      4.732    -44.560     46.236      1.000      0.000      0.000      0.000      0.000      1.066      0.000      0.000      0.000      0.000      0.000     21.628     20.721     17.450      0.000      4.732      9.049      0.000
 650.2750      16.494     42.869     24.844     26.600     21.212      1.059    167.617     26.015     80.702    216.887    146.378     57.928     44.673     45.494      2.596     48.666     50.449     57.625    146.276     25.030     25.724     21.249      2.593     51.724     57.178    197.779     19.013    312.198      4.838     76.605      1.000      4.838      0.010     97.396     18.557     99.474      4.838    -43.767     45.035      1.000      0.000      0.000      0.000      0.000      1.060      0.000      0.000      0.000      0.000      0.000     22.205     21.481     17.138      0.000      4.838      8.932      0.000
 650.4000      16.701     37.329     25.352     26.728     21.218      1.044    167.818     27.336     82.041    216.716    146.558     56.946     44.513     44.647      2.593     47.181     49.076     57.213    146.319     23.294     25.444     21.257      2.600     46.751     57.578    197.382     18.942    311.036      4.973     75.783      1.000      4.973      0.010     95.133     19.244     99.007      4.973    -42.959     44.673      1.000      0.000      0.000      0.000      0.000      1.042      0.000      0.000      0.000      0.000      0.000     22.385     21.981     17.263      0.000      4.973      8.695      0.000
 650.5250      16.899     31.059     25.152     26.549     21.226      1.032    168.029     28.323     83.335    216.496    146.700     56.480     44.421     44.440      2.589     46.107     48.150     57.320    146.386     26.746     28.289     21.266      2.613     40.250     63.816    199.943     18.814    310.377      5.142     74.952      1.000      5.142      0.010     92.175     19.906     98.383      5.142    -41.642     44.513      1.000      0.000      0.000      0.000      0.000      1.018      0.000      0.000      0.000      0.000      0.000     22.465     22.398     17.561      0.000      5.142      8.455      0.000
 650.6500      17.011     28.644     24.699     26.390     21.234      1.010    168.258     29.015     83.389    216.179    146.851     57.805     44.400     44.094      2.588     44.891     46.338     58.487    146.582     30.223     28.845     21.274      2.615     38.453     68.207    202.781     18.579    309.718      5.200     74.915      1.000      5.200      0.010     91.252     19.886     98.186      5.200    -40.659     44.421      1.000      0.000      0.000      0.000      0.000      1.011      0.000      0.000      0.000      0.000      0.000     22.512     22.502     17.705      0.000      5.200      8.549      0.000
 650.7750      16.815     26.750     24.193     26.405     21.246      0.985    168.516     29.680     82.716    215.744    147.009     58.702     44.501     43.833      2.591     44.644     45.382     57.853    146.716     30.424     29.537     21.283      2.615     37.133     72.049    206.210     17.747    309.133      5.075     75.445      1.000      5.075      0.010     93.509     19.479     98.667      5.075    -39.971     44.400      1.000      0.000      0.000      0.000      0.000      1.029      0.000      0.000      0.000      0.000      0.000     22.522     22.679     17.299      0.000      5.075      8.582      0.000
 650.9000      16.592     25.068     25.289     27.280     21.256      0.955    168.587     30.821     82.374    215.246    147.319     58.083     44.400     43.742      2.597     44.496     44.550     56.826    146.869     26.784     27.159     21.285      2.614     36.083     75.697    209.737     17.174    308.355      4.829     75.895      1.000      4.829      0.010     98.161     19.275     99.629      4.829    -39.309     44.501      1.000      0.000      0.000      0.000      0.000      1.066      0.000      0.000      0.000      0.000      0.000     22.472     22.814     17.035      0.000      4.829      8.475      0.000
 651.0250      16.489     23.281     27.908     29.084     21.264      0.968    168.726     31.753     81.916    215.079    147.497     56.930     44.283     43.500      2.607     44.412     44.426     56.435    147.027     24.640     26.535     21.285      2.620     34.708     80.622    214.987     16.470    308.236      4.385     76.529      1.000      4.385      0.010    100.000     19.087    100.000      4.385    -38.172     44.400      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     22.523     22.861     17.217      0.000      4.385      8.526      0.000
 651.1500      16.629     22.745     29.062     28.526     21.273      0.983    168.944     32.516     81.215    215.456    147.651     55.346     44.261     42.986      2.614     44.399     44.051     57.983    147.357     25.397     26.778     21.285      2.626     34.157     81.312    216.383     15.566    308.346      4.076     77.117      1.000      4.076      0.010    100.000     18.806    100.000      4.076    -37.244     44.283      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     22.582     22.989     17.565      0.000      4.076      8.899      0.000
 651.2750      17.740     22.469     25.817     23.367     21.282      0.991    169.126     33.326     79.974    216.117    147.798     54.837     44.164     43.045      2.615     44.514     43.805     58.794    147.515     25.231     26.591     21.285      2.631     33.495     81.219    217.104     13.008    308.694      4.035     77.744      1.000      4.035      0.010    100.000     18.222    100.000      4.035    -36.484     44.261      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     22.593     23.263     18.068      0.000      4.035     10.415      0.000
 651.4000      18.714     22.397     21.543     21.785     21.285      1.001    169.696     34.834     78.380    217.469    148.070     54.144     43.865     42.743      2.615     44.386     43.734     57.993    147.668     24.940     26.437     21.284      2.632     32.724     80.763    217.381     11.548    310.002      4.050     78.419      1.000      4.050      0.010    100.000     17.530    100.000      4.050    -35.679     44.164      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     22.643     23.231     18.236      0.000      4.050     11.897      0.000
 651.5250      19.460     22.467     20.521     21.047     21.285      1.004    169.821     36.090     77.112    218.949    148.216     53.061     43.667     42.278      2.618     44.271     43.470     56.797    147.815     24.055     26.266     21.281      2.625     31.213     80.044    217.327     10.221    310.899      3.913     79.024      1.000      3.913      0.010    100.000     17.063    100.000      3.913    -34.174     43.865      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     22.797     23.396     18.469      0.000      3.913     13.037      0.000
 651.6500      19.946     22.513     20.970     21.823     21.285      1.015    169.738     37.119     76.609    219.853    148.333     50.249     43.356     41.514      2.624     44.260     42.926     55.166    148.101     24.563     26.776     21.278      2.620     30.627     79.701    217.133      9.191    311.869      3.656     79.393      1.000      3.656      0.010    100.000     16.952    100.000      3.656    -32.922     43.667      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     22.901     23.653     18.846      0.000      3.656     13.678      0.000
 651.7750      20.288     22.533     21.310     22.885     21.285      1.027    169.720     38.176     77.088    220.560    148.444     49.378     43.043     41.449      2.629     44.152     43.060     54.797    148.230     27.211     28.614     21.265      2.615     30.151     80.217    216.957      8.476    312.857      3.438     79.241      1.000      3.438      0.010    100.000     17.321    100.000      3.438    -31.897     43.356      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     23.065     24.088     19.901      0.000      3.438     13.874      0.000
 651.9000      20.473     22.543     22.470     24.353     21.284      1.024    170.102     39.961     78.294    220.996    148.657     49.568     42.683     41.434      2.631     43.830     42.704     54.065    148.346     29.742     30.321     21.258      2.609     29.791     81.237    216.809      8.872    314.733      3.331     78.640      1.000      3.331      0.010    100.000     18.029    100.000      3.331    -30.844     43.043      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     23.232     24.126     20.252      0.000      3.331     13.683      0.000
 652.0250      20.705     22.577     23.241     25.166     21.282      1.019    170.117     41.333     80.322    221.203    148.790     49.921     42.127     41.313      2.628     43.647     42.227     52.941    148.455     27.283     23.833     21.252      2.588     29.621     82.925    216.613      9.733    315.538      3.481     77.394      1.000      3.481      0.010    100.000     19.126    100.000      3.481    -29.062     42.683      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     23.429     24.135     20.175      0.000      3.481     13.267      0.000
 652.1500      21.044     22.673     23.703     25.607     21.278      1.008    170.300     42.361     82.265    221.477    148.918     49.153     40.301     41.032      2.622     43.322     41.429     49.929    148.681     22.007     22.154     21.248      2.573     29.910     83.785    216.369     10.931    316.215      3.729     76.074      1.000      3.729      0.010    100.000     20.197    100.000      3.729    -27.695     42.127      1.000      0.000      0.000      0.000      0.000      1.079      0.000      0.000      0.000      0.000      0.000     23.738     24.205     20.032      0.000      3.729     12.964      0.000
 652.2750      21.627     22.932     23.660     25.080     21.268      0.993    170.402     43.380     84.493    222.302    149.052     48.408     39.034     40.493      2.617     43.011     41.451     49.313    148.803     20.343     20.833     21.251      2.557     30.397     82.957    215.972     13.637    316.764      3.934     74.519      1.000      3.934      0.010    100.000     21.547    100.000      3.934    -26.670     40.301      1.000      0.000      0.000      0.000      0.000      1.041      0.000      0.000      0.000      0.000      0.000     24.813     24.371     20.345      0.000      3.934     12.783      0.000
 652.4000      21.879     23.834     23.238     23.961     21.260      0.970    170.041     45.052     88.924    225.719    149.312     46.807     37.921     39.797      2.612     42.645     41.432     49.597    148.932     20.979     21.598     21.259      2.543     30.974     82.453    215.496     14.831    317.615      4.167     71.168      1.000      4.167      0.010    100.000     24.665    100.000      4.167    -25.655     39.034      1.000      0.000      0.000      0.000      0.000      1.041      0.000      0.000      0.000      0.000      0.000     25.619     24.696     20.658      0.000      4.167     11.424      0.000
 652.5250      22.042     26.171     22.186     22.295     21.253      0.964    169.954     46.294     94.172    231.077    149.467     44.214     36.644     38.544      2.597     42.067     41.299     49.958    149.066     20.947     22.400     21.270      2.527     32.282     82.288    214.974     15.762    317.972      4.791     66.407      1.000      4.791      0.010    100.000     28.803    100.000      4.791    -23.987     37.921      1.000      0.000      0.000      0.000      0.000      1.041      0.000      0.000      0.000      0.000      0.000     26.370     25.128     21.364      0.000      4.791      9.512      0.000
 652.6500      22.358     28.455     20.345     20.120     21.249      0.955    170.140     47.159     98.004    236.790    149.596     38.703     34.102     35.862      2.580     40.100     41.002     49.061    149.340     22.236     24.117     21.280      2.525     33.015     81.515    215.193     16.385    318.338      5.565     62.138      1.000      5.565      0.010     93.866     32.297     98.742      5.565    -22.749     36.644      1.000      0.000      0.000      0.000      0.000      0.990      0.000      0.000      0.000      0.000      0.000     27.289     25.944     22.617      0.000      5.565      8.191      0.000
 652.7750      24.184     31.364     18.098     17.011     21.251      0.941    170.286     47.951    100.533    243.882    149.713     36.198     32.560     34.153      2.564     38.914     40.435     48.335    149.481     23.063     24.949     21.292      2.523     33.691     80.893    215.739     16.739    318.713      0.100     38.077      0.000      0.100      0.010     99.900     61.823     99.900      0.100    -21.888     34.102      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.324     27.885     25.838      0.000  -9999.000  -9999.000      0.000
 652.9000      26.367     35.711     16.271     14.375     21.258      0.938    170.196     49.048    104.767    256.419    149.912     34.860     31.237     32.579      2.550     37.811     39.726     46.638    149.609     23.691     25.711     21.293      2.522     34.213     78.990    216.523     16.611    319.436      0.100     30.834      0.000      0.100      0.010     99.900     69.066     99.900      0.100    -21.100     32.560      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.713     29.280     27.626      0.000  -9999.000  -9999.000      0.000
