FORWARD_TEXT_FORMAT_1.0
STDEP =    30.0000
ENDEP =   720.0000
RLEV  =     0.1250
CURVENAME =  DSP, RLL8, RILD, RILM, GR, MMD, AC, CAL, RML, RMN, R4.0, SP, DEVI, AZIM, CNL, DEN, ac%, gr%, mmd%, cal%, rml%, rmn%, den%, cnl%, r4.0%, rild%, rilm%, rll8%, dsp%, sp%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           DSP       RLL8       RILD       RILM         GR        MMD         AC        CAL        RML        RMN       R4.0         SP       DEVI       AZIM        CNL        DEN        ac%        gr%       mmd%       cal%       rml%       rmn%       den%       cnl%      r4.0%      rild%      rilm%      rll8%       dsp%        sp%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 616.1250      37.257     38.586     31.029     30.813     98.257     23.559    232.087     20.926     20.926     19.547     42.086    132.059      0.891    101.897     22.546      2.540    221.953     92.676    -13.184     20.943     20.926     19.547      2.540     20.916     32.634     31.029     30.813     38.586     36.670    131.412      0.100     41.758      0.000      0.100      0.010     99.900     58.142     99.900      0.100     -1.809     31.029      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.228     32.453     25.916      0.000  -9999.000  -9999.000      0.000
 616.2500      37.103     37.677     29.771     29.728    100.469     11.377    234.848     20.923     22.231     20.744     41.043    132.171      0.894    102.115     22.678      2.537    226.294     95.662    -59.326     20.943     22.231     20.744      2.537     22.171     36.200     29.771     29.728     37.677     36.475    131.804      0.100     38.184      0.000      0.100      0.010     99.900     61.716     99.900      0.100     -1.688     29.771      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.590     33.639     26.542      0.000  -9999.000  -9999.000      0.000
 616.3750      36.912     36.266     28.207     28.141    103.422     13.378    237.159     20.921     22.933     20.877     40.283    132.375      0.896    102.245     23.026      2.529    228.101     96.927     15.381     20.943     22.933     20.877      2.529     22.469     37.320     28.207     28.141     36.266     35.889    131.938      0.100     33.193      0.000      0.100      0.010     99.900     66.707     99.900      0.100     -1.475     28.207      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.452     35.535     27.574      0.000  -9999.000  -9999.000      0.000
 616.5000      36.769     35.439     27.139     26.873    106.941      9.922    240.546     20.917     21.813     18.993     39.691    132.467      0.898    102.373     23.402      2.518    229.340     98.655      5.493     20.944     21.813     18.993      2.518     22.541     38.027     27.139     26.873     35.439     35.498    132.059      0.100     26.902      0.000      0.100      0.010     99.900     72.998     99.900      0.100     -1.375     27.139      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.848     37.212     28.218      0.000  -9999.000  -9999.000      0.000
 616.6250      36.597     33.981     26.044     25.509    110.958     33.252    245.558     20.915     20.340     17.456     39.258    132.552      0.899    102.486     23.820      2.509    229.949    100.714     28.564     20.941     20.340     17.456      2.509     22.555     38.432     26.044     25.509     33.981     35.065    132.171      0.100     19.236      0.000      0.100      0.010     99.900     80.664     99.900      0.100     -1.281     26.044      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.396     39.202     29.428      0.000  -9999.000  -9999.000      0.000
 616.7500      36.256     30.869     24.609     23.794    117.306     19.306    255.192     20.915     19.241     16.244     39.367    132.639      0.903    102.702     24.583      2.499    229.928    102.053     26.367     20.934     19.241     16.244      2.499     22.898     38.302     24.609     23.794     30.869     34.595    132.375      0.100      5.981      0.000      0.100      0.010     99.900     93.919     99.900      0.100     -1.185     24.609      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.636     42.027     32.395      0.000  -9999.000  -9999.000      0.000
 616.8750      35.743     26.957     23.098     22.040    119.976     17.440    260.036     20.915     17.958     15.040     39.733    132.814      0.905    102.801     25.878      2.488    230.199    100.740     58.227     20.927     17.958     15.040      2.488     23.256     37.833     23.098     22.040     26.957     33.575    132.467      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -1.001     23.098      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     43.294     45.371     37.096      0.000  -9999.000  -9999.000      0.000
 617.0000      35.337     24.802     22.476     21.318    121.734    -25.895    263.830     20.915     15.651     12.572     40.245    132.905      0.907    102.877     27.073      2.480    230.838     99.054    -36.255     20.924     15.651     12.572      2.480     23.666     37.320     22.476     21.318     24.802     33.057    132.552      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -0.902     22.476      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     44.491     46.908     40.319      0.000  -9999.000  -9999.000      0.000
 617.1250      34.891     22.906     22.060     20.885    121.813     42.592    265.805     20.915     12.823     10.215     41.273    132.965      0.910    102.918     28.162      2.479    231.747     98.003     25.268     20.922     12.823     10.215      2.479     24.099     37.016     22.060     20.885     22.906     32.550    132.639      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -0.833     22.060      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     45.330     47.882     43.656      0.000  -9999.000  -9999.000      0.000
 617.2500      34.221     21.646     21.888     20.956    116.884      4.160    263.134     20.915     11.197      9.068     41.914    132.989      0.918    102.919     27.895      2.484    234.589    100.126     10.986     20.918     11.197      9.068      2.484     25.468     37.938     21.888     20.956     21.646     32.074    132.814      0.100      6.910      0.000      0.100      0.010     99.900     92.990     99.900      0.100     -0.800     21.888      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     45.687     47.718     46.199      0.000  -9999.000  -9999.000      0.000
 617.3750      33.386     21.561     22.076     21.622    110.030     -1.430    257.371     20.915     11.855      9.931     42.772    132.940      0.922    102.881     25.471      2.500    236.774    103.009     14.282     20.915     11.855      9.931      2.500     26.631     39.264     22.076     21.622     21.561     31.311    132.905      0.100     21.055      0.000      0.100      0.010     99.900     78.845     99.900      0.100     -0.840     22.076      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     45.298     46.250     46.379      0.000  -9999.000  -9999.000      0.000
 617.5000      32.872     22.846     22.552     22.566    100.499     36.964    249.052     20.915     15.231     13.844     44.120    132.867      0.926    102.824     22.519      2.517    240.041    106.515      6.592     20.915     15.231     13.844      2.517     27.894     41.051     22.552     22.566     22.846     31.012    132.965      0.100     38.133      0.000      0.100      0.010     99.900     61.767     99.900      0.100     -0.905     22.552      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     44.342     44.314     43.770      0.000  -9999.000  -9999.000      0.000
 617.6250      32.378     25.071     23.276     23.870     88.126     13.185    238.119     20.915     20.405     20.361     48.526    132.757      0.929    102.755     19.405      2.528    244.374    110.171     35.156     20.915     20.405     20.361      2.528     28.662     43.150     23.276     23.870     25.071     30.731    132.989      0.100     56.486      0.000      0.100      0.010     99.900     43.414     99.900      0.100     -1.006     23.276      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     42.963     41.894     39.887      0.000      7.344     12.018      0.000
 617.7500      31.799     30.501     24.827     26.313     68.210     58.788    219.755     20.915     30.884     33.244     52.049    132.605      0.935    102.597     15.902      2.539    254.624    116.989     18.677     20.915     30.884     33.244      2.539     26.453     47.909     24.827     26.313     30.501     30.456    132.940     10.557     68.428      1.000     10.557      0.827     81.450     21.015     95.979     10.557     -1.149     24.827      1.000      0.000      0.000      0.000      0.000      0.799      0.000      0.000      0.000      0.000      0.000     40.279     38.004     32.786      0.000      7.344     12.018      0.000
 617.8750      31.204     39.342     27.204     29.783     62.102    -19.314    212.259     20.915     49.433     58.020     55.941    132.204      0.939    102.516     12.552      2.551    259.587    119.761     24.170     20.915     49.433     58.020      2.551     23.611     50.529     27.204     29.783     39.342     29.932    132.867      9.030     75.414      1.000      9.030      0.010     92.978     15.556     98.554      9.030     -1.542     27.204      1.000      0.000      0.000      0.000      0.000      0.934      0.000      0.000      0.000      0.000      0.000     36.760     33.576     25.418      0.000      6.836     10.197      0.000
 618.0000      30.912     47.554     29.063     32.202     60.135    -11.724    207.237     20.920     73.038     91.862     60.287    131.978      0.941    102.443     11.637      2.560    263.547    121.657    -35.156     20.915     73.038     91.862      2.560     20.435     53.274     29.063     32.202     47.554     29.651    132.757      8.007     78.075      1.000      8.007      0.010     99.900     13.918     99.900      8.007     -1.759     29.063      1.000      0.000      0.000      0.000      0.000      0.999      0.000      0.000      0.000      0.000      0.000     34.408     31.054     21.029      0.000      6.431      9.740      0.000
 618.1250      30.633     59.155     31.215     34.569     62.619     14.571    204.913     20.927     82.501    104.618     68.858    131.752      0.942    102.375     11.516      2.564    266.064    122.340     47.241     20.915     82.501    104.618      2.564     17.424     55.914     31.215     34.569     59.155     29.352    132.605      7.534     76.470      1.000      7.534      0.010     99.900     15.996     99.900      7.534     -1.976     31.215      1.000      0.000      0.000      0.000      0.000      0.999      0.000      0.000      0.000      0.000      0.000     32.036     28.928     16.905      0.000      6.252      9.037      0.000
 618.2500      30.271     73.735     34.410     37.188     72.692    -30.090    206.444     20.933     81.405    100.564     73.389    131.545      0.943    102.266     12.797      2.569    263.738    117.607      5.493     20.915     81.405    100.564      2.569     12.953     59.727     34.410     37.188     73.735     29.040    132.204      7.846     66.751      1.000      7.846      0.010     96.528     25.403     99.296      7.846     -2.174     34.410      1.000      0.000      0.000      0.000      0.000      0.969      0.000      0.000      0.000      0.000      0.000     29.062     26.891     13.562      0.000      6.015      7.684      0.000
 618.3750      29.833     81.696     38.282     39.715     78.085    -16.301    209.269     20.931     66.788     76.126     76.472    131.212      0.942    102.222     15.434      2.572    258.260    111.049     -6.592     20.915     66.788     76.126      2.572     11.770     61.045     38.282     39.715     81.696     28.387    131.978      8.421     60.421     -1.000      8.421      0.010     83.990     31.157     88.235      8.421     -2.499     38.282      0.999      0.001      0.000      0.000      0.000      0.832      0.000      0.000      0.000      0.000      0.000     26.122     25.180     12.240      0.000      5.905      8.710      0.000
 618.5000      29.546     75.013     40.424     40.606     81.647     47.252    212.133     20.930     40.794     38.432     78.224    131.081      0.942    102.184     17.227      2.570    250.123    101.721     40.649     20.915     40.794     38.432      2.570     11.374     62.379     40.424     40.606     75.013     28.058    131.752      9.005     55.731      1.000      9.005      0.010     75.479     35.264     85.446      9.005     -2.621     40.424      0.993      0.007      0.000      0.000      0.000      0.707      0.000      0.000      0.000      0.000      0.000     24.737     24.627     13.331      0.000      5.986      9.354      0.000
 618.6250      29.243     68.420     42.280     41.161     82.683     -6.116    214.606     20.927     33.721     32.076     77.249    130.965      0.944    102.163     18.500      2.566    240.224     90.433      6.592     20.914     33.721     32.076      2.566     11.796     64.134     42.280     41.161     68.420     27.734    131.545      9.508     53.986      1.000      9.508      0.010     69.180     36.506     84.259      9.508     -2.728     42.280      0.972      0.028      0.000      0.000      0.000      0.584      0.000      0.000      0.000      0.000      0.000     23.652     24.295     14.616      0.000      6.176     10.278      0.000
 618.7500      28.814     61.723     43.918     41.562     79.951     42.863    216.559     20.921     33.578     31.551     74.794    130.856      0.946    102.159     18.817      2.562    220.579     68.906     68.115     20.918     33.578     31.551      2.562     14.793     70.360     43.918     41.562     61.723     27.423    131.212      9.906     56.817      1.000      9.906      0.010     64.638     33.277     84.891      9.906     -2.829     43.918      0.936      0.064      0.000      0.000      0.000      0.467      0.000      0.000      0.000      0.000      0.000     22.770     24.061     16.201      0.000      6.359     11.500      0.000
 618.8750      28.273     56.082     44.945     41.875     77.304     -5.353    216.569     20.917     31.790     31.468     71.335    130.615      0.946    102.164     18.211      2.557    212.815     62.352    -19.775     20.925     31.790     31.468      2.557     16.721     75.196     44.945     41.875     56.082     26.831    131.081      9.908     59.802      1.000      9.908      0.010     63.829     30.290     89.332      9.908     -3.061     44.945      0.941      0.059      0.000      0.000      0.000      0.442      0.000      0.000      0.000      0.000      0.000     22.249     23.881     17.831      0.000      6.537     11.730      0.000
 619.0000      27.947     55.658     44.872     42.039     75.110     13.852    216.361     20.915     32.529     36.256     67.208    130.472      0.946    102.192     17.563      2.555    207.523     59.974    -15.381     20.934     32.529     36.256      2.555     18.253     81.188     44.872     42.039     55.658     26.581    130.965      9.866     62.218      1.000      9.866      0.010     64.203     27.916     90.139      9.866     -3.194     44.872      0.948      0.052      0.000      0.000      0.000      0.453      0.000      0.000      0.000      0.000      0.000     22.286     23.787     17.967      0.000      6.662     11.746      0.000
 619.1250      27.628     56.309     44.666     42.313     73.847    -12.649    216.198     20.915     35.056     39.984     59.028    130.315      0.945    102.238     17.113      2.553    204.770     61.528     19.775     20.932     35.056     39.984      2.553     19.002     88.247     44.666     42.313     56.309     26.355    130.856      9.833     63.576      1.000      9.833      0.010     64.614     26.591     89.931      9.833     -3.343     44.666      0.952      0.048      0.000      0.000      0.000      0.466      0.000      0.000      0.000      0.000      0.000     22.388     23.634     17.759      0.000      6.713     11.667      0.000
 619.2500      27.221     57.724     44.614     42.852     73.475    -25.173    215.957     20.915     38.675     43.163     54.470    130.127      0.943    102.343     17.127      2.553    206.157     72.123    -30.762     20.930     38.675     43.163      2.553     18.437    104.905     44.614     42.852     57.724     26.147    130.615      9.783     64.011      1.000      9.783      0.010     65.031     26.206     89.258      9.783     -3.522     44.614      0.955      0.045      0.000      0.000      0.000      0.478      0.000      0.000      0.000      0.000      0.000     22.415     23.336     17.324      0.000      6.738     11.789      0.000
 619.3750      26.746     59.719     44.795     43.608     73.248     11.146    215.661     20.915     39.782     41.662     50.995    129.667      0.943    102.387     17.512      2.554    208.975     77.701    -24.170     20.929     39.782     41.662      2.554     17.745    113.565     44.795     43.608     59.719     25.806    130.472      9.723     64.305      1.000      9.723      0.010     65.358     25.972     88.279      9.723     -3.974     44.795      0.958      0.042      0.000      0.000      0.000      0.487      0.000      0.000      0.000      0.000      0.000     22.324     22.931     16.745      0.000      6.694     12.240      0.000
 619.5000      26.505     61.813     45.078     44.223     72.416     38.512    215.171     20.915     37.118     37.090     48.173    129.386      0.942    102.426     17.509      2.557    211.882     81.503     53.833     20.922     37.118     37.090      2.557     17.183    121.490     45.078     44.223     61.813     25.671    130.315      9.623     65.253      1.000      9.623      0.010     65.922     25.123     87.707      9.623     -4.246     45.078      0.961      0.039      0.000      0.000      0.000      0.503      0.000      0.000      0.000      0.000      0.000     22.184     22.613     16.178      0.000      6.573     12.474      0.000
 619.6250      26.285     63.644     45.528     44.906     70.653    -26.665    214.384     20.915     34.444     33.384     44.687    129.112      0.941    102.444     17.059      2.561    214.392     82.953    -12.085     20.917     34.444     33.384      2.561     16.966    128.047     45.528     44.906     63.644     25.561    130.127      9.463     67.173      1.000      9.463      0.010     66.864     23.364     88.045      9.463     -4.511     45.528      0.967      0.033      0.000      0.000      0.000      0.528      0.000      0.000      0.000      0.000      0.000     21.964     22.269     15.712      0.000      6.399     12.517      0.000
 619.7500      26.033     65.541     46.099     45.751     67.307    -25.638    212.816     20.916     31.204     31.505     43.222    128.856      0.938    102.410     15.969      2.566    216.556     80.214     48.340     20.915     31.204     31.505      2.566     17.468    135.535     46.099     45.751     65.541     25.470    129.667      9.144     70.686      1.000      9.144      0.010     69.119     20.171     90.193      9.144     -4.758     46.099      0.981      0.019      0.000      0.000      0.000      0.582      0.000      0.000      0.000      0.000      0.000     21.692     21.858     15.258      0.000      6.174     12.321      0.000
 619.8750      25.761     67.355     46.725     46.597     67.012     14.022    212.179     20.919     33.427     35.113     42.388    128.466      0.936    102.350     14.527      2.572    216.590     77.525     -7.690     20.915     33.427     35.113      2.572     17.608    136.174     46.725     46.597     67.355     25.317    129.386      9.014     71.089      1.000      9.014      0.010     69.768     19.897     90.368      9.014     -5.140     46.725      0.984      0.016      0.000      0.000      0.000      0.597      0.000      0.000      0.000      0.000      0.000     21.402     21.461     14.847      0.000      5.884     10.956      0.000
 620.0000      25.635     68.008     47.011     46.810     68.107      1.534    211.936     20.923     40.054     43.586     41.778    128.315      0.934    102.262     14.088      2.576    216.376     75.239     16.479     20.915     40.054     43.586      2.576     17.295    134.783     47.011     46.810     68.008     25.244    129.112      8.965     70.118      1.000      8.965      0.010     69.987     20.917     90.476      8.965     -5.282     47.011      0.985      0.015      0.000      0.000      0.000      0.602      0.000      0.000      0.000      0.000      0.000     21.272     21.363     14.704      0.000      5.707     10.231      0.000
 620.1250      25.531     68.568     47.077     46.775     70.379     13.884    212.249     20.923     43.054     46.584     40.851    128.221      0.933    102.156     14.085      2.575    216.220     73.885    -10.986     20.915     43.054     46.584      2.575     16.547    131.593     47.077     46.775     68.568     25.165    128.856      9.028     67.876      1.000      9.028      0.010     69.362     23.096     89.340      9.028     -5.367     47.077      0.982      0.018      0.000      0.000      0.000      0.588      0.000      0.000      0.000      0.000      0.000     21.242     21.379     14.584      0.000      5.764      9.618      0.000
 620.2500      25.420     69.250     46.799     46.305     75.434    -19.186    214.273     20.917     43.590     46.422     40.311    128.182      0.930    101.885     14.738      2.571    215.983     73.491    -28.564     20.915     43.590     46.422      2.571     14.708    120.677     46.799     46.305     69.250     25.073    128.466      9.441     62.298      1.000      9.441      0.010     66.069     28.261     84.379      9.441     -5.397     46.799      0.958      0.042      0.000      0.000      0.000      0.507      0.000      0.000      0.000      0.000      0.000     21.368     21.596     14.440      0.000      5.922      8.825      0.000
 620.3750      25.293     69.691     46.248     45.415     78.122     43.739    215.884     20.914     41.162     42.849     39.895    128.209      0.928    101.739     15.997      2.564    215.704     73.318      7.690     20.915     41.162     42.849      2.564     14.131    113.553     46.248     45.415     69.691     24.921    128.315      9.769     59.033      1.000      9.769      0.010     63.905     31.198     80.822      9.769     -5.362     46.248      0.929      0.071      0.000      0.000      0.000      0.444      0.000      0.000      0.000      0.000      0.000     21.623     22.019     14.349      0.000      6.230      9.262      0.000
 620.5000      25.218     67.801     45.916     44.748     80.563     13.744    217.418     20.915     35.648     35.245     39.550    128.262      0.926    101.596     16.847      2.558    215.235     72.561     45.044     20.915     35.648     35.245      2.558     13.990    106.053     45.916     44.748     67.801     24.914    128.221     10.081     55.932      1.000     10.081      0.925     61.849     33.987     79.073     10.081     -5.300     45.916      0.897      0.103      0.000      0.000      0.000      0.375      0.000      0.000      0.000      0.000      0.000     21.779     22.347     14.749      0.000      6.526      9.330      0.000
 620.6250      25.135     64.748     45.627     44.199     82.524    -25.410    218.584     20.920     32.741     32.384     39.115    128.328      0.923    101.448     17.662      2.555    214.534     70.981    -26.367     20.918     32.741     32.384      2.555     14.295     98.775     45.627     44.199     64.748     24.982    128.182     10.319     53.368      1.000     10.319      1.075     60.405     36.314     78.884     10.319     -5.225     45.627      0.877      0.123      0.000      0.000      0.000      0.318      0.000      0.000      0.000      0.000      0.000     21.917     22.625     15.445      0.000      6.654      9.494      0.000
 620.7500      25.024     61.392     45.644     43.854     83.463     11.400    218.830     20.924     32.772     32.040     38.899    128.395      0.916    101.161     18.384      2.553    212.876     67.345    -29.663     20.922     32.772     32.040      2.553     15.736     85.785     45.644     43.854     61.392     25.146    128.209     10.369     52.175      1.000     10.369      1.111     60.054     37.457     80.703     10.369     -5.149     45.644      0.884      0.116      0.000      0.000      0.000      0.303      0.000      0.000      0.000      0.000      0.000     21.909     22.803     16.289      0.000      6.725      9.896      0.000
 620.8750      24.919     59.212     46.069     43.939     81.994     24.875    217.941     20.925     33.135     33.263     38.729    128.417      0.913    101.037     18.730      2.554    212.204     66.922     15.381     20.924     33.135     33.263      2.554     16.590     79.979     46.069     43.939     59.212     25.824    128.262     10.188     54.135      1.000     10.188      0.997     60.991     35.677     83.975     10.188     -5.119     46.069      0.911      0.089      0.000      0.000      0.000      0.342      0.000      0.000      0.000      0.000      0.000     21.706     22.759     16.888      0.000      6.687     10.740      0.000
 621.0000      24.936     59.906     46.660     44.562     79.549    -12.204    216.301     20.929     34.145     35.868     38.607    128.350      0.910    100.918     18.238      2.557    211.923     67.933      0.000     20.918     34.145     35.868      2.557     17.433     74.569     46.660     44.562     59.906     26.330    128.328      9.854     57.332      1.000      9.854      0.010     62.966     32.815     86.742      9.854     -5.177     46.660      0.940      0.060      0.000      0.000      0.000      0.414      0.000      0.000      0.000      0.000      0.000     21.432     22.440     16.693      0.000      6.537     11.050      0.000
 621.1250      25.034     61.713     47.394     45.502     76.149     42.668    213.699     20.935     33.536     37.005     39.000    128.237      0.907    100.820     17.321      2.562    212.071     69.924     17.578     20.914     33.536     37.005      2.562     18.189     69.572     47.394     45.502     61.713     26.947    128.395      9.324     61.647      1.000      9.324      0.010     66.581     29.029     91.029      9.324     -5.281     47.394      0.973      0.027      0.000      0.000      0.000      0.521      0.000      0.000      0.000      0.000      0.000     21.100     21.977     16.204      0.000      6.320     11.192      0.000
 621.2500      25.359     67.562     48.662     47.283     69.066    -42.521    207.617     20.937     35.082     40.490     39.949    128.104      0.901    100.732     15.743      2.569    214.135     75.203    -25.268     20.914     35.082     40.490      2.569     18.836     61.202     48.662     47.283     67.562     27.655    128.417      8.085     70.088     -1.000      8.085      0.010     77.456     21.827     95.019      8.085     -5.405     48.662      0.998      0.002      0.000      0.000      0.000      0.740      0.000      0.000      0.000      0.000      0.000     20.550     21.149     14.801      0.000      6.043     11.631      0.000
 621.3750      25.982     79.572     50.740     49.980     65.642     49.671    204.239     20.934     39.750     48.146     41.685    127.891      0.897    100.726     13.559      2.577    215.753     77.913     46.142     20.918     39.750     48.146      2.577     18.483     58.081     50.740     49.980     79.572     29.138    128.350      7.397     73.955      1.000      7.397      0.010     83.977     18.648     96.568      7.397     -5.610     50.740      1.000      0.000      0.000      0.000      0.000      0.832      0.000      0.000      0.000      0.000      0.000     19.708     20.008     12.567      0.000      5.663     10.337      0.000
 621.5000      26.522     92.494     52.229     51.696     63.178      0.707    201.474     20.933     47.410     59.830     44.515    127.813      0.893    100.729     12.432      2.585    217.315     80.393     17.578     20.924     47.410     59.830      2.585     17.662     55.635     52.229     51.696     92.494     29.822    128.237      6.834     76.690      1.000      6.834      0.010     90.646     16.476     98.055      6.834     -5.679     52.229      1.000      0.000      0.000      0.000      0.000      0.910      0.000      0.000      0.000      0.000      0.000     19.146     19.344     10.811      0.000      5.346      9.818      0.000
 621.6250      27.166    109.340     53.764     53.260     61.996     25.580    199.801     20.934     53.467     68.456     54.016    127.779      0.890    100.755     11.537      2.587    218.556     82.430    -28.564     20.924     53.467     68.456      2.587     16.509     53.549     53.764     53.260    109.340     30.444    128.104      6.493     78.041      1.000      6.493      0.010     94.712     15.466     98.919      6.493     -5.704     53.764      1.000      0.000      0.000      0.000      0.000      0.951      0.000      0.000      0.000      0.000      0.000     18.600     18.776      9.146      0.000      5.224      9.206      0.000
 621.7500      28.111    128.309     55.430     54.744     62.009     51.145    200.091     20.937     60.568     80.740     62.486    127.788      0.883    100.847     11.083      2.590    218.898     83.576      9.888     20.928     60.568     80.740      2.590     13.906     49.675     55.430     54.744    128.309     31.000    127.891      6.552     77.971      1.000      6.552      0.010     92.202     15.477     92.659      6.552     -5.686     55.430      1.000      0.000      0.000      0.000      0.000      0.926      0.000      0.000      0.000      0.000      0.000     18.041     18.267      7.794      0.000      5.110      8.750      0.000
 621.8750      29.347    141.688     57.020     55.800     62.715    -24.089    202.019     20.938     71.379     98.606     71.591    127.996      0.880    100.896     11.426      2.594    218.068     82.186     28.564     20.934     71.379     98.606      2.594     12.719     47.872     57.020     55.800    141.688     31.940    127.813      6.945     76.977      1.000      6.945      0.010     84.889     16.078     84.889      6.945     -5.470     57.020      0.998      0.002      0.000      0.000      0.000      0.844      0.000      0.000      0.000      0.000      0.000     17.538     17.921      7.058      0.000      4.934      8.924      0.000
 622.0000      30.011    138.323     57.333     55.540     64.024     -4.063    204.724     20.936     80.746    106.734     81.492    128.216      0.876    100.957     12.541      2.597    216.482     79.791    -17.578     20.937     80.746    106.734      2.597     11.732     46.130     57.333     55.540    138.323     32.342    127.779      7.496     75.293      1.000      7.496      0.010     77.466     17.212     77.466      7.496     -5.241     57.333      0.983      0.017      0.000      0.000      0.000      0.740      0.000      0.000      0.000      0.000      0.000     17.442     18.005      7.229      0.000      4.796      9.722      0.000
 622.1250      30.612    131.898     57.266     54.710     66.502     55.479    208.183     20.930     71.074     86.769     99.223    128.468      0.873    101.019     14.076      2.596    214.190     76.724     50.537     20.935     71.074     86.769      2.596     11.057     44.476     57.266     54.710    131.898     32.709    127.788      8.200     72.371      1.000      8.200      0.010     69.841     19.429     70.368      8.200     -4.980     57.266      0.872      0.128      0.000      0.000      0.000      0.599      0.000      0.000      0.000      0.000      0.000     17.462     18.278      7.582      0.000      4.837     10.636      0.000
 622.2500      31.283    119.844     56.147     52.728     72.905     17.323    214.579     20.925     58.198     64.921    109.240    128.735      0.868    101.119     15.784      2.593    207.880     69.335    -50.537     20.933     58.198     64.921      2.593     11.149     41.872     56.147     52.728    119.844     33.050    127.996      5.653     64.876      1.000      5.932      0.010     59.482     25.621     62.418      9.503     -4.704     56.147      0.359      0.641      0.000      0.000      0.000      0.278      0.000      0.000      0.000      0.000      0.000     17.810     18.965      8.344      0.000      5.000     10.610      0.000
 622.3750      32.060    101.579     53.500     49.582     75.630      1.122    217.507     20.929     45.571     46.374    115.768    129.224      0.866    101.154     17.156      2.583    204.454     65.836     53.833     20.933     45.571     46.374      2.583     12.115     40.967     53.500     49.582    101.579     33.746    128.216      5.744     61.430      1.000      6.417      1.103     56.876     28.471     63.537     10.099     -4.207     53.500      0.328      0.672      0.000      0.000      0.000      0.138      0.000      0.000      0.000      0.000      0.000     18.692     20.169      9.845      0.000      5.417     11.184      0.000
 622.5000      32.451     89.675     51.407     47.519     77.470     30.111    220.194     20.935     38.279     37.196    120.321    129.498      0.864    101.174     17.183      2.571    201.610     63.273     -1.099     20.937     38.279     37.196      2.571     13.611     40.219     51.407     47.519     89.675     34.137    128.468      5.818     58.880      1.000      6.801      1.507     54.652     30.474     63.881     10.646     -3.923     51.407      0.308      0.691      0.000      0.029      0.000      0.851      0.000      0.000      0.000      0.000      0.000     19.453     21.044     11.151      0.000      5.930     10.650      0.000
 622.6250      32.810     78.778     49.219     45.449     79.509      7.000    223.363     20.941     35.682     34.196    122.134    129.748      0.862    101.183     17.137      2.563    199.788     61.999     23.071     20.938     35.682     34.196      2.563     15.254     39.640     49.219     45.449     78.778     34.546    128.735      5.899     55.940      1.000      7.220      2.136     52.245     32.768     63.941     11.292     -3.665     49.219      0.299      0.701      0.000      0.191      0.000      0.783      0.000      0.000      0.000      0.000      0.000     20.317     22.003     12.694      0.000      6.294      9.962      0.000
 622.7500      33.255     68.673     46.535     43.041     86.552     24.400    231.638     20.944     33.742     33.777    119.955    129.992      0.858    101.138     17.629      2.554    199.956     61.960     57.129     20.937     33.742     33.777      2.554     17.135     39.220     46.535     43.041     68.673     34.943    129.224      0.100     58.551      0.000      0.100      0.010     99.900     41.349     99.900      0.100     -3.412     46.535      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.489     23.234     14.562      0.000  -9999.000  -9999.000      0.000
 622.8750      33.861     59.558     43.344     40.254     92.987    -32.783    238.650     20.943     34.436     34.757    115.509    130.460      0.856    101.088     19.154      2.537    201.828     62.626    -25.268     20.932     34.436     34.757      2.537     17.210     39.382     43.344     40.254     59.558     35.632    129.498      0.100     49.741      0.000      0.100      0.010     99.900     50.159     99.900      0.100     -2.936     43.344      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.071     24.842     16.790      0.000  -9999.000  -9999.000      0.000
