FORWARD_TEXT_FORMAT_1.0
STDEP =   159.1000
ENDEP =   899.1000
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, CNL, DEN, RILD, RILM, RLL8, DSP, SP, DEVI, AZIM, SP1, MMD, GR, AC, SP%, cal%, rml%, rmn%, GR%, AC%, MMD%, rild%, rilm%, rll8%, DSP%, den%, cnl%, SP1%, R4.0, R4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL        CNL        DEN       RILD       RILM       RLL8        DSP         SP       DEVI       AZIM        SP1        MMD         GR         AC        SP%       cal%       rml%       rmn%        GR%        AC%       MMD%      rild%      rilm%      rll8%       DSP%       den%       cnl%       SP1%       R4.0      R4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 786.6000      30.263     35.776     23.724     22.460      2.594     37.401     41.441     54.160     70.547     97.430      1.081    326.298     58.634      8.947     89.401    243.979     95.055     23.459     29.513     20.285     85.559    234.638    -12.870     34.415     38.393     43.795     50.474      2.594     26.673     57.240     17.078     19.367     13.136     65.305      1.000     13.136      2.833     63.289     21.559     91.257     13.136     -5.988     37.401      1.000      0.000      0.000      0.000      0.000      0.425      0.000      0.000      0.000      0.000      0.000     26.738     24.131     18.464      0.000      4.942     13.818      0.000
 786.7250      30.170     36.313     23.765     21.439      2.596     37.547     41.529     53.386     70.638     97.509      1.079    326.180     58.682    -11.632     88.383    239.285     94.660     23.484     28.173     28.313     85.340    233.363     -9.254     34.873     39.141     46.037     50.346      2.596     24.426     57.423     19.793     21.845     12.632     66.703      1.000     12.632      2.241     65.287     20.665     91.826     12.632     -5.970     37.547      1.000      0.000      0.000      0.000      0.000      0.485      0.000      0.000      0.000      0.000      0.000     26.633     24.080     18.731      0.000      4.875     13.108      0.000
 786.8500      28.539     34.251     23.818     20.964      2.586     37.171     41.245     51.910     70.693     97.531      1.077    326.056     58.736    -23.328     88.394    235.630     94.239     23.511     31.693     40.885     87.460    233.775      2.137     35.601     39.952     49.015     50.196      2.586     22.460     57.595     22.839     24.706     12.187     67.463      1.000     12.187      1.783     67.635     20.350     92.477     12.187     -6.006     37.171      1.000      0.000      0.000      0.000      0.000      0.547      0.000      0.000      0.000      0.000      0.000     26.903     24.245     19.264      0.000      5.286     12.628      0.000
 786.9750      27.218     32.060     23.883     20.594      2.566     36.195     40.424     50.234     70.715     97.498      1.075    325.922     58.796     -6.492     88.089    232.404     93.796     23.554     29.128     33.187     90.458    235.525    -11.778     36.434     40.700     52.028     50.024      2.566     21.439     57.757     26.251     27.807     11.708     68.437      1.000     11.708      1.360     70.899     19.856     93.353     11.708     -6.090     36.195      1.000      0.000      0.000      0.000      0.000      0.621      0.000      0.000      0.000      0.000      0.000     27.628     24.738     19.907      0.000      6.156     12.351      0.000
 787.1000      24.425     30.932     23.946     19.684      2.542     34.799     39.047     48.281     70.706     97.418      1.073    325.780     58.859     13.042     86.134    228.933     93.338     23.607     28.137     34.977     94.188    237.800    -29.394     37.076     41.217     53.958     49.835      2.542     20.964     57.898     30.209     30.965     11.196     70.263      1.000     11.196      0.996     75.089     18.541     94.431     11.196     -6.217     34.799      1.000      0.000      0.000      0.000      0.000      0.701      0.000      0.000      0.000      0.000      0.000     28.737     25.610     20.712      0.000      7.222     12.022      0.000
 787.2250      21.466     32.755     24.009     18.413      2.525     33.175     37.153     45.646     70.667     97.294      1.071    325.629     58.923      0.597     82.583    225.223     92.874     23.663     26.591     30.070     97.844    239.562     -3.636     37.476     41.492     54.207     49.635      2.525     20.594     58.016     35.077     33.981     10.730     72.699      1.000     10.730      0.733     79.711     16.570     95.566     10.730     -6.380     33.175      1.000      0.000      0.000      0.000      0.000      0.774      0.000      0.000      0.000      0.000      0.000     30.143     26.916     21.908      0.000      7.989     11.762      0.000
 787.3500      25.306     51.512     24.089     17.379      2.517     31.415     34.861     42.162     70.600     97.134      1.069    325.474     58.984    -23.624     78.796    221.850     92.410     23.710     22.948     31.519     99.745    240.350    165.716     37.564     41.537     53.198     49.433      2.517     19.684     58.108     41.266     36.784     10.473     74.793      1.000     10.473      0.599     83.609     14.734     96.483     10.473     -6.573     31.415      1.000      0.000      0.000      0.000      0.000      0.827      0.000      0.000      0.000      0.000      0.000     31.832     28.685     23.718      0.000      8.346     11.747      0.000
 787.4750      39.866     85.569     24.199     16.998      2.516     29.704     32.378     38.142     70.506     96.944      1.067    325.315     59.038     -1.257     75.202    219.985     91.949     23.748     20.457     33.596     99.526    240.337   -226.088     37.081     41.179     51.615     49.238      2.516     18.413     58.170     49.079     39.402     10.595     76.109      1.000     10.595      0.608     85.145     13.296     96.835     10.595     -6.790     29.704      1.000      0.000      0.000      0.000      0.000      0.847      0.000      0.000      0.000      0.000      0.000     33.666     30.885     26.218      0.000      8.369     12.279      0.000
 787.6000      47.852     82.553     24.332     17.018      2.518     28.242     29.963     34.049     70.386     96.731      1.065    325.155     59.083     18.043     73.161    220.872     91.494     23.794     28.603     63.698     99.307    240.000      4.888     35.994     40.252     49.920     49.055      2.518     17.379     58.200     58.669     41.935     11.164     76.044      1.000     11.164      0.801     83.554     12.793     96.470     11.164     -7.020     28.242      1.000      0.000      0.000      0.000      0.000      0.827      0.000      0.000      0.000      0.000      0.000     35.408     33.375     29.370      0.000      8.282     12.797      0.000
 787.7250      43.457     52.468     24.486     18.240      2.509     27.064     27.793     30.246     70.243     96.504      1.062    324.996     59.119    -17.632     74.199    224.990     91.050     23.858     47.517    100.428     99.161    240.187     14.618     34.528     38.774     47.910     48.892      2.509     16.998     58.192     69.652     44.467     12.161     74.039      1.000     12.161      1.281     79.406     13.800     95.493     12.161     -7.254     27.064      1.000      0.000      0.000      0.000      0.000      0.769      0.000      0.000      0.000      0.000      0.000     36.949     35.980     33.063      0.000      8.691     13.767      0.000
 787.8500      34.711     43.097     24.650     20.270      2.480     26.082     25.952     27.100     70.078     96.274      1.059    324.835     59.144    -16.712     78.620    232.217     90.626     23.924     48.078     70.421     99.819    241.587     -5.119     32.870     36.788     45.136     48.755      2.480     17.018     58.141     81.287     46.964     13.496     69.952      1.000     13.496      2.329     74.077     16.552     94.175     13.496     -7.486     26.082      1.000      0.000      0.000      0.000      0.000      0.683      0.000      0.000      0.000      0.000      0.000     38.340     38.532     36.901      0.000     10.222     14.683      0.000
 787.9750      23.866     36.818     24.833     22.401      2.422     25.293     24.455     24.906     69.894     96.045      1.056    324.674     59.157     -4.728     86.930    241.894     90.233     23.984     40.324     40.296    100.916    244.437    -12.716     31.089     34.429     41.495     48.650      2.422     18.240     58.050     92.438     49.364     14.998     63.355      1.000     14.998      4.292     68.816     21.647     92.798     14.998     -7.710     25.293      1.000      0.000      0.000      0.000      0.000      0.576      0.000      0.000      0.000      0.000      0.000     39.537     40.892     40.152      0.000     13.314     14.505      0.000
 788.1000      15.138     24.117     25.025     24.329      2.352     24.720     23.329     23.673     69.697     95.824      1.053    324.509     59.157      0.448     99.359    252.775     89.874     24.051     30.911     44.994    102.744    248.624     -7.983     29.395     31.921     37.394     48.583      2.352     20.270     57.915    101.699     51.694      0.102     50.064      0.000      0.102      0.011     99.896     49.834     99.899      0.102     -7.917     24.720      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.453     42.865     42.242      0.000  -9997.777  -9997.777      0.000
 788.2250      10.299     14.482     25.181     26.583      2.275     24.318     22.620     23.237     69.496     95.620      1.050    324.334     59.145    -10.748    113.054    263.513     89.564     24.153     19.101     31.287    103.329    253.474     28.751     27.986     29.528     33.307     48.559      2.275     22.401     57.739    107.946     54.099      0.100     30.532      0.000      0.100      0.010     99.900     69.368     99.900      0.100     -8.101     24.318      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     41.122     44.209     43.035      0.000  -9999.000  -9999.000      0.000
 788.3500       7.825      9.747     25.280     28.154      2.211     24.087     22.318     23.408     69.298     95.440      1.047    324.155     59.122    -22.412    125.286    272.735     89.310     24.276     12.460     19.271    102.525    257.737    -14.067     26.861     27.410     29.570     48.578      2.211     24.329     57.521    110.339     56.779      0.100      9.238      0.000      0.100      0.010     99.900     90.662     99.900      0.100     -8.252     24.087      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     41.517     44.806     42.720      0.000  -9999.000  -9999.000      0.000
 788.4750       7.204      8.709     25.334     28.905      2.172     24.084     22.357     24.000     69.112     95.292      1.044    323.974     59.089      9.192    134.746    279.131     89.125     24.427      8.840     11.250     99.527    260.187    -29.997     25.911     25.632     26.557     48.649      2.172     26.583     57.266    108.623     59.761      0.100      0.001      0.000      0.100      0.010     99.900     99.899     99.900      0.100     -8.366     24.084      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     41.521     44.729     41.667      0.000  -9999.000  -9999.000      0.000
 788.6000       7.609      9.449     25.319     29.243      2.170     24.343     22.674     24.896     68.943     95.182      1.041    323.797     59.048      4.925    138.295    281.979     89.020     24.585      7.140      8.734     96.236    259.938     15.935     25.158     24.197     24.545     48.773      2.170     28.154     56.989    102.923     62.921      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.438     24.343      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     41.079     44.103     40.167      0.000  -9999.000  -9999.000      0.000
 788.7250       8.119     10.892     25.243     29.157      2.197     24.842     23.239     26.013     68.798     95.113      1.037    323.619     58.995    -18.734    135.090    281.246     88.997     24.760      7.247      8.691     92.726    256.788     -2.242     24.625     23.140     23.483     48.948      2.197     28.905     56.697     93.797     66.072      0.100     -0.000      0.000      0.100      0.010     99.900     99.900     99.900      0.100     -8.464     24.842      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     40.254     43.032     38.443      0.000  -9999.000  -9999.000      0.000
 788.8500       8.115     11.380     25.115     28.244      2.238     25.498     24.009     27.280     68.683     95.091      1.033    323.437     58.931    -12.503    127.838    277.567     89.058     24.956      7.852      9.958     90.020    251.651    -26.650     24.251     22.507     23.184     49.172      2.238     29.243     56.400     82.097     69.067      0.100      4.268      0.000      0.100      0.010     99.900     95.632     99.900      0.100     -8.443     25.498      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     39.219     41.652     36.657      0.000  -9999.000  -9999.000      0.000
 788.9750       8.782     11.812     24.957     27.423      2.282     26.284     24.954     28.613     68.604     95.115      1.028    323.256     58.859     -3.923    119.055    272.169     89.204     25.140      8.299     11.519     88.411    245.963    -18.021     24.051     22.277     23.457     49.433      2.282     29.157     56.108     69.096     71.934      0.100     20.585      0.000      0.100      0.010     99.900     79.315     99.900      0.100     -8.374     26.284      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     38.045     40.074     34.949      0.000  -9999.000  -9999.000      0.000
 789.1000      10.065     13.386     24.810     26.767      2.315     27.181     26.085     29.975     68.567     95.188      1.024    323.076     58.781     -1.276    110.407    266.333     89.429     25.249      7.992     11.286     88.338    240.813     11.905     24.091     22.374     24.116     49.725      2.315     28.244     55.829     56.392     74.679      0.100     34.635      0.000      0.100      0.010     99.900     65.265     99.900      0.100     -8.257     27.181      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.790     38.336     33.361      0.000  -9999.000  -9999.000      0.000
 789.2250      10.463     14.879     24.688     26.217      2.339     28.166     27.399     31.567     68.572     95.308      1.020    322.893     58.697    -12.234    103.844    261.042     89.725     25.330      9.312     12.165     88.484    236.850     14.853     24.397     22.738     25.062     50.046      2.339     27.423     55.574     45.280     77.167      0.100     44.115      0.000      0.100      0.010     99.900     55.785     99.900      0.100     -8.099     28.166      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.504     36.498     31.679      0.000  -9999.000  -9999.000      0.000
 789.3500      11.720     13.892     24.582     25.975      2.353     29.306     28.917     33.528     68.627     95.469      1.017    322.713     58.608    -14.277     99.426    256.891     90.081     25.340     10.569     14.204     87.460    233.688    -22.098     24.937     23.345     26.214     50.375      2.353     26.767     55.351     36.707     79.061      0.100     49.978      0.000      0.100      0.010     99.900     49.922     99.900      0.100     -7.904     29.306      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.123     34.582     29.826      0.000  -9999.000  -9999.000      0.000
 789.4750      12.291     13.106     24.508     25.870      2.369     30.624     30.705     35.674     68.734     95.667      1.013    322.535     58.515      6.704     96.646    254.121     90.477     25.285     10.392     15.330     84.024    230.363    -26.050     25.616     24.149     27.505     50.703      2.369     26.217     55.160     30.940     79.984      0.100     53.468      0.000      0.100      0.010     99.900     46.432     99.900      0.100     -7.682     30.624      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.654     32.568     28.031      0.000  -9999.000  -9999.000      0.000
 789.6000      12.380     17.312     24.464     25.809      2.383     32.012     32.704     37.653     68.894     95.893      1.010    322.356     58.424     -7.266     95.348    252.607     90.898     25.174     12.607     12.931     80.294    226.663     38.116     26.425     25.123     28.845     51.020      2.383     25.975     55.005     27.692     79.690      0.100     55.046      0.000      0.100      0.010     99.900     44.854     99.900      0.100     -7.441     32.012      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.238     30.578     26.558      0.000  -9999.000  -9999.000      0.000
 789.7250      13.670     21.896     24.428     25.907      2.395     33.463     34.797     39.472     69.103     96.137      1.006    322.174     58.338    -22.319     94.849    251.943     91.333     25.016     12.079     13.224     76.419    222.938    -13.798     27.339     26.286     30.211     51.319      2.395     25.870     54.886     26.479     78.112      0.100     55.645      0.000      0.100      0.010     99.900     44.255     99.900      0.100     -7.191     33.463      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.884     28.738     25.335      0.000  -9999.000  -9999.000      0.000
 789.8500      14.729     24.139     24.384     25.745      2.404     35.074     37.119     41.636     69.352     96.391      1.003    321.987     58.260     10.517     94.512    251.502     91.766     24.857     12.581     20.039     73.274    220.125    -23.707     28.337     27.630     31.848     51.593      2.404     25.809     54.807     26.726     75.366      0.100     56.047      0.000      0.100      0.010     99.900     43.853     99.900      0.100     -6.944     35.074      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.511     26.941     24.017      0.000  -9999.000  -9999.000      0.000
 789.9750      14.901     24.628     24.319     25.032      2.412     36.714     39.785     44.848     69.635     96.640      0.999    321.803     58.195      1.199     94.334    250.426     92.188     24.733     14.395     23.133     72.981    219.763     -5.643     29.506     29.182     33.875     51.840      2.412     25.907     54.761     27.860     71.561      0.100     56.258      0.000      0.100      0.010     99.900     43.642     99.900      0.100     -6.715     36.714      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.238     25.135     22.298      0.000  -9999.000  -9999.000      0.000
 790.1000      14.367     23.766     24.247     23.895      2.421     38.309     42.715     49.383     69.947     96.874      0.995    321.626     58.142    -17.021     94.191    247.925     92.594     24.615     14.951     24.808     76.125    222.625     -3.282     30.854     31.018     36.044     52.046      2.421     25.745     54.743     29.399     66.869      0.100     56.428      0.000      0.100      0.010     99.900     43.472     99.900      0.100     -6.508     38.309      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.104     23.411     20.250      0.000  -9999.000  -9999.000      0.000
 790.2250      14.006     21.961     24.163     22.472      2.434     40.081     45.768     54.921     70.274     97.083      0.990    321.450     58.107    -17.440     93.250    243.727     92.979     24.527     14.868     24.508     82.560    228.724      6.337     32.249     33.048     37.982     52.211      2.434     25.032     54.751     31.003     61.503      0.100     57.533      0.000      0.100      0.010     99.900     42.367     99.900      0.100     -6.335     40.081      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.949     21.849     18.208      0.000  -9999.000  -9999.000      0.000
 790.3500      18.558     28.603     24.061     20.601      2.453     42.081     48.866     61.403     70.602     97.259      0.984    321.275     58.091     -8.931     91.105    238.157     93.348     24.478     14.034     23.274     93.821    237.724    -37.689     33.710     35.153     39.775     52.332      2.453     23.895     54.775     32.432     55.842      0.100     59.993      0.000      0.100      0.010     99.900     39.907     99.900      0.100     -6.202     42.081      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.764     20.464     16.286      0.000  -9999.000  -9999.000      0.000
 790.4750      29.979     40.200     23.949     18.787      2.477     44.180     52.072     68.819     70.922     97.396      0.979    321.107     58.093     10.429     88.270    232.020     93.703     24.441     13.987     21.090    108.080    248.461      1.649     35.350     37.516     42.013     52.409      2.477     22.472     54.815     33.544     50.346      0.100     63.122      0.000      0.100      0.010     99.900     36.778     99.900      0.100     -6.112     44.180      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.635     19.204     14.531      0.000  -9999.000  -9999.000      0.000
 790.6000      37.322     43.166     23.854     17.312      2.505     46.348     55.395     76.578     71.227     97.490      0.973    320.943     58.110    -15.049     84.837    226.308     94.042     24.408     21.587     33.583    120.878    259.561     21.058     36.988     40.241     45.418     52.438      2.505     20.601     54.865     34.267     45.306     10.692     71.719      1.000     10.692      1.003     67.641     17.589     92.479     10.692     -6.065     46.348      1.000      0.000      0.000      0.000      0.000      0.656      0.000      0.000      0.000      0.000      0.000     21.576     18.052     13.059      0.000      8.852     10.025      0.000
 790.7250      39.628     42.398     23.783     16.267      2.532     48.417     58.539     83.654     71.509     97.540      0.968    320.787     58.143    -12.191     81.018    221.581     94.372     24.345     35.535     44.582    132.213    269.724    -20.424     38.573     43.210     50.177     52.419      2.532     18.787     54.922     34.577     40.913     10.161     74.330      1.000     10.161      0.768     69.087     15.509     92.871     10.161     -6.058     48.417      1.000      0.000      0.000      0.000      0.000      0.683      0.000      0.000      0.000      0.000      0.000     20.654     17.083     11.954      0.000      7.678     10.045      0.000
 790.8500      36.583     36.716     23.736     15.004      2.556     50.052     61.149     88.920     71.764     97.550      0.963    320.644     58.194     16.347     77.778    217.726     94.694     24.276     38.504     42.229    138.722    277.462    -16.080     40.381     46.277     55.866     52.345      2.556     17.312     54.985     34.528     37.202      9.668     76.513      1.000      9.668      0.010     70.863     13.819     93.343      9.668     -6.090     50.052      1.000      0.000      0.000      0.000      0.000      0.714      0.000      0.000      0.000      0.000      0.000     19.979     16.353     11.246      0.000      6.612      9.636      0.000
 790.9750      31.665     29.421     23.692     13.884      2.573     51.000     63.360     92.788     71.982     97.521      0.958    320.509     58.262     -8.081     75.493    214.154     95.007     24.199     40.370     42.509    137.626    281.749     -6.896     42.417     49.379     62.500     52.227      2.573     16.267     55.053     34.295     34.145      9.125     78.307      1.000      9.125      0.010     73.711     12.568     94.082      9.125     -6.157     51.000      1.000      0.000      0.000      0.000      0.000      0.759      0.000      0.000      0.000      0.000      0.000     19.608     15.783     10.777      0.000      5.871      9.094      0.000
 791.1000      36.643     34.116     23.644     12.760      2.582     51.067     65.121     97.779     72.160     97.458      0.952    320.379     58.345    -23.388     73.922    210.218     95.310     24.105     34.084     32.893    131.118    282.337      0.733     44.527     52.602     70.065     52.065      2.582     15.004     55.125     34.163     31.762      8.494     79.910      1.000      8.494      0.010     78.257     11.596     95.215      8.494     -6.254     51.067      1.000      0.000      0.000      0.000      0.000      0.823      0.000      0.000      0.000      0.000      0.000     19.582     15.356     10.227      0.000      5.465      8.355      0.000
 791.2250      54.147     43.267     23.615     11.738      2.582     50.366     65.947    104.585     72.295     97.364      0.946    320.257     58.440     -1.367     72.913    205.645     95.593     23.988     30.070     27.132    122.709    279.538     -4.418     46.704     55.942     77.854     51.866      2.582     13.884     55.200     34.454     30.048      7.825     81.327      1.000      7.825      0.010     84.444     10.847     96.675      7.825     -6.377     50.366      1.000      0.000      0.000      0.000      0.000      0.897      0.000      0.000      0.000      0.000      0.000     19.855     15.164      9.562      0.000      5.460      7.576      0.000
 791.3500      59.981     47.423     23.593     10.806      2.577     49.297     65.745    109.248     72.385     97.245      0.940    320.141     58.549      2.721     71.324    200.800     95.855     23.885     40.972     38.714    113.349    274.488    -24.442     48.751     59.045     84.784     51.631      2.577     12.760     55.272     35.463     28.937      7.227     82.832      1.000      7.227      0.010     91.285      9.941     98.193      7.227     -6.521     49.297      1.000      0.000      0.000      0.000      0.000      0.966      0.000      0.000      0.000      0.000      0.000     20.285     15.210      9.153      0.000      5.699      7.018      0.000
 791.4750      53.725     50.699     23.567     10.252      2.570     48.030     64.728    106.987     72.429     97.104      0.932    320.024     58.668     -9.875     68.376    196.462     96.087     23.803     62.814     46.263    105.816    268.551      1.584     50.304     61.557     89.722     51.364      2.570     11.738     55.342     37.409     28.382      6.807     84.517      1.000      6.807      0.010     97.273      8.677     99.449      6.807     -6.685     48.030      1.000      0.000      0.000      0.000      0.000      1.019      0.000      0.000      0.000      0.000      0.000     20.821     15.449      9.347      0.000      5.977      7.136      0.000
 791.6000      51.737     50.302     23.540     10.197      2.566     46.603     62.816     97.608     72.424     96.943      0.925    319.909     58.797    -23.960     64.528    193.420     96.277     23.751     58.120     48.185    100.770    262.876     14.684     51.135     63.708     93.380     51.073      2.566     10.806     55.411     40.464     28.419      6.641     86.067      1.000      6.641      0.010     99.900      7.292     99.900      6.641     -6.873     46.603      1.000      0.000      0.000      0.000      0.000      1.041      0.000      0.000      0.000      0.000      0.000     21.458     15.920     10.245      0.000      6.159      7.913      0.000
 791.7250      53.085     49.483     23.508     10.489      2.566     45.113     59.991     85.514     72.367     96.759      0.918    319.796     58.932     -2.393     60.608    192.218     96.421     23.713     50.841     52.350     97.333    258.188    -41.435     51.054     65.392     98.623     50.768      2.566     10.252     55.476     44.685     29.195      6.755     87.161      1.000      6.755      0.010     99.900      6.084     99.900      6.755     -7.083     45.113      1.000      0.000      0.000      0.000      0.000      1.041      0.000      0.000      0.000      0.000      0.000     22.167     16.669     11.694      0.000      6.151      9.002      0.000
 791.8500      49.763     51.810     23.482     10.976      2.569     43.516     56.604     74.180     72.263     96.552      0.910    319.684     59.071     18.495     57.324    193.044     96.513     23.658     52.325     48.959     95.578    254.875      7.403     50.235     66.053    105.723     50.448      2.569     10.197     55.541     50.008     30.874      7.140     87.620      1.000      7.140      0.010     98.158      5.241     99.629      7.140     -7.316     43.516      1.000      0.000      0.000      0.000      0.000      1.027      0.000      0.000      0.000      0.000      0.000     22.980     17.666     13.481      0.000      6.016     10.122      0.000
 791.9750      48.642     48.412     23.478     12.166      2.574     41.780     53.088     64.551     72.114     96.323      0.903    319.569     59.210    -16.725     56.698    195.832     96.551     23.622     53.582     49.826     94.992    252.950     15.354     49.119     65.686    109.917     50.123      2.574     10.489     55.601     56.256     33.568      7.763     86.918      1.000      7.763      0.010     93.340      5.319     98.631      7.763     -7.577     41.780      1.000      0.000      0.000      0.000      0.000      0.985      0.000      0.000      0.000      0.000      0.000     23.935     18.837     15.492      0.000      5.794     11.428      0.000
 792.1000      49.048     44.794     23.488     14.110      2.577     40.064     49.749     56.651     71.927     96.065      0.896    319.450     59.340    -13.359     59.687    200.351     96.537     23.603     47.265     53.108     94.627    252.075    -20.759     47.824     64.547    106.435     49.796      2.577     10.976     55.658     62.932     37.194      8.585     84.801      1.000      8.585      0.010     87.559      6.614     97.378      8.585     -7.870     40.064      1.000      0.000      0.000      0.000      0.000      0.930      0.000      0.000      0.000      0.000      0.000     24.960     20.101     17.652      0.000      5.698     12.804      0.000
 792.2250      46.323     39.688     23.516     16.353      2.575     38.595     46.585     50.331     71.703     95.775      0.890    319.336     59.456      8.194     65.461    206.305     96.476     23.577     49.541     45.343     94.334    251.738    -11.229     46.374     62.491     95.953     49.478      2.575     12.166     55.719     69.386     41.493      9.541     81.446      1.000      9.541      0.010     81.606      9.014     96.016      9.541     -8.201     38.595      1.000      0.000      0.000      0.000      0.000      0.865      0.000      0.000      0.000      0.000      0.000     25.910     21.466     19.869      0.000      5.773     13.871      0.000
 792.3500      37.370     31.748     23.560     18.445      2.569     37.426     43.517     45.550     71.446     95.448      0.883    319.228     59.553     -0.350     72.380    213.230     96.373     23.551     48.727     44.436     94.334    251.138    -27.052     44.877     59.524     83.567     49.179      2.569     14.110     55.780     75.040     46.056     10.557     77.305      1.000     10.557      0.749     76.083     12.137     94.680     10.557     -8.565     37.426      1.000      0.000      0.000      0.000      0.000      0.794      0.000      0.000      0.000      0.000      0.000     26.719     22.979     21.954      0.000      6.031     14.409      0.000
 792.4750      32.908     36.485     23.611     20.585      2.563     36.421     40.696     42.251     71.162     95.087      0.876    319.118     59.623    -15.758     79.432    220.597     96.236     23.522     44.756     36.592     93.969    249.325     19.080     43.263     56.063     72.439     48.905      2.563     16.353     55.841     79.338     50.458     11.574     72.733      1.000     11.574      1.276     71.369     15.693     93.476     11.574     -8.960     36.421      1.000      0.000      0.000      0.000      0.000      0.722      0.000      0.000      0.000      0.000      0.000     27.457     24.572     23.668      0.000      6.311     14.786      0.000
 792.6000      32.888     40.755     23.678     22.363      2.559     35.401     38.218     39.878     70.861     94.695      0.870    319.013     59.663    -17.507     85.331    227.962     96.068     23.485     32.558     28.593     92.141    245.763     -2.927     41.506     52.539     63.096     48.665      2.559     18.445     55.907     81.924     54.403     12.532     68.398      1.000     12.532      2.012     67.692     19.070     92.493     12.532     -9.382     35.401      1.000      0.000      0.000      0.000      0.000      0.657      0.000      0.000      0.000      0.000      0.000     28.248     26.166     25.076      0.000      6.479     14.934      0.000
 792.7250      30.411     33.084     23.758     23.723      2.560     34.269     36.142     38.043     70.546     94.276      0.864    318.904     59.670     10.403     89.299    234.902     95.874     23.477     33.136     41.620     89.508    240.588    -33.742     39.800     49.237     55.469     48.467      2.560     20.585     55.981     82.650     57.727      0.101     62.003      0.000      0.101      0.010     99.896     37.896     99.899      0.102     -9.826     34.269      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.181     27.668     26.286      0.000  -9997.778  -9997.777      0.000
 792.8500      26.036     23.983     23.841     24.759      2.566     33.056     34.595     36.621     70.223     93.836      0.858    318.798     59.641      6.611     91.845    240.990     95.658     23.481     32.726     40.192     86.364    234.413     21.003     38.376     46.102     49.394     48.316      2.566     22.363     56.077     81.457     60.461      0.100     59.153      0.000      0.100      0.010     99.900     40.747     99.900      0.100    -10.287     33.056      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.252     28.906     27.307      0.000  -9999.000  -9999.000      0.000
 792.9750      26.285     21.688     23.930     26.005      2.572     31.895     33.512     35.476     69.896     93.379      0.852    318.692     59.580    -28.103     93.806    245.803     95.422     23.499     28.908     28.468     82.488    228.338      9.183     37.254     43.048     44.853     48.211      2.572     23.723     56.191     78.521     62.639      0.100     56.882      0.000      0.100      0.010     99.900     43.018     99.900      0.100    -10.753     31.895      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.353     29.840     28.188      0.000  -9999.000  -9999.000      0.000
