FORWARD_TEXT_FORMAT_1.0
STDEP =   120.0000
ENDEP =  1020.0000
RLEV  =     0.1250
CURVENAME =  SP, GR, AC, DEVI, AZIM, SP1, MMD, rll8, RILD, RILM, SSD, LSD, SP2, TEN, SPD, DEN, CORR, CNL, CAL, RML, RMN, R4.0, rll8%, rild%, rilm%, sp1%, cal%, rml%, rmn%, sp%, cn%, ac%, gr%, den%, r4.0%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, cnl%
END
#DEPTH            SP         GR         AC       DEVI       AZIM        SP1        MMD       rll8       RILD       RILM        SSD        LSD        SP2        TEN        SPD        DEN       CORR        CNL        CAL        RML        RMN       R4.0      rll8%      rild%      rilm%       sp1%       cal%       rml%       rmn%        sp%        cn%        ac%        gr%       den%      r4.0%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP       cnl%
 918.6250      86.757     99.711    227.211      0.495    304.949    106.201    458.984     61.388     48.149     45.721    219.440    226.686     -0.977    666.480    522.180      2.536     -0.096     18.495     23.012     32.102     32.225    143.863     71.045     50.441     48.309    106.445     23.012     32.102     32.225     95.839     17.862    221.238     97.339      2.536     82.352      0.100     66.900      0.000      0.100      0.010     99.900     33.000     99.900      0.100    -17.988     48.149      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.769     21.872     16.290      0.000  -9999.000  -9999.000      0.000     18.574
 918.7500      86.780    100.106    227.240      0.497    304.878    106.262    472.900     59.293     47.279     44.938    217.473    220.800     -0.983    682.886    524.340      2.516     -0.097     17.627     22.991     35.576     35.323    141.484     63.581     49.117     46.626    106.518     22.991     35.576     35.323     95.754     16.561    225.072     97.705      2.516     86.607      0.100     66.444      0.000      0.100      0.010     99.900     33.456     99.900      0.100    -17.965     47.279      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.151     22.253     16.865      0.000  -9999.000  -9999.000      0.000     18.907
 918.8750      86.782     98.028    225.419      0.510    305.364    106.329    565.918     58.188     46.595     44.373    216.609    215.812     -0.989    690.833    524.340      2.504     -0.092     16.533     22.959     40.739     37.285    139.417     61.388     48.149     45.721    106.592     22.959     40.739     37.285     95.705     16.403    226.410     98.978      2.504     88.250      0.100     68.806      0.000      0.100      0.010     99.900     31.094     99.900      0.100    -17.964     46.595      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.462     22.536     17.186      0.000  -9999.000  -9999.000      0.000     18.495
 919.0000      86.782     96.053    224.029      0.520    303.990    106.452    516.846     59.907     46.002     44.111    217.719    210.821     -0.989    674.170    518.940      2.496     -0.077     16.427     22.956     42.602     36.970    137.096     59.293     47.279     44.938    106.665     22.956     42.602     36.970     95.668     16.533    227.191     99.652      2.496     89.583      0.100     70.974      0.000      0.100      0.010     99.900     28.926     99.900      0.100    -17.964     46.002      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.738     22.670     16.692      0.000  -9999.000  -9999.000      0.000     17.627
 919.1250      86.729     94.912    222.707      0.523    302.510    106.525    497.803     62.289     45.994     44.239    218.483    209.858     -0.989    654.944    519.480      2.491     -0.071     16.582     22.960     35.690     33.657    134.227     58.188     46.595     44.373    106.769     22.960     35.690     33.657     95.668     16.801    227.410    100.296      2.491     90.486      0.100     72.193      0.000      0.100      0.010     99.900     27.707     99.900      0.100    -18.018     45.994      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.742     22.604     16.054      0.000  -9999.000  -9999.000      0.000     16.533
 919.2500      86.657     95.429    221.571      0.531    303.266    106.599    520.508     64.879     46.187     44.467    218.662    208.788     -0.989    622.901    514.620      2.492     -0.068     16.832     22.970     34.529     32.248    131.371     59.907     46.002     44.111    106.805     22.970     34.529     32.248     95.681     16.972    225.545     98.213      2.492     90.647      0.100     71.644      0.000      0.100      0.010     99.900     28.256     99.900      0.100    -18.090     46.187      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.651     22.488     15.413      0.000  -9999.000  -9999.000      0.000     16.427
 919.3750      86.574     97.782    219.579      0.535    302.029    106.675    486.816     67.254     46.631     44.896    218.183    207.190     -0.989    612.134    512.460      2.499     -0.067     16.888     23.003     32.563     30.162    130.580     62.289     45.994     44.239    106.836     23.003     32.563     30.162     95.705     16.512    224.151     96.169      2.499     89.772      0.100     69.081      0.000      0.100      0.010     99.900     30.819     99.900      0.100    -18.174     46.631      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.445     22.274     14.869      0.000  -9999.000  -9999.000      0.000     16.582
 919.5000      86.467     97.395    217.703      0.539    303.179    106.772    571.045     71.487     47.598     45.958    216.251    203.086     -0.989    609.058    522.180      2.511     -0.070     16.348     23.013     30.765     29.111    130.587     64.879     46.187     44.467    106.860     23.013     30.765     29.111     95.766     15.617    222.801     94.884      2.511     88.331      0.100     69.509      0.000      0.100      0.010     99.900     30.391     99.900      0.100    -18.281     47.598      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.009     21.759     13.988      0.000  -9999.000  -9999.000      0.000     16.832
 919.6250      86.231     98.330    215.373      0.553    304.612    106.808    439.942     74.872     48.237     46.570    215.496    201.701     -0.989    606.751    521.100      2.526     -0.072     15.402     23.004     34.202     33.535    131.981     67.254     46.631     44.896    106.884     23.004     34.202     33.535     95.815     14.441    221.750     95.194      2.526     86.567      0.100     68.468      0.000      0.100      0.010     99.900     31.432     99.900      0.100    -18.517     48.237      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.731     21.473     13.356      0.000  -9999.000  -9999.000      0.000     16.888
 919.7500      86.070     98.151    212.811      0.563    304.020    106.838    524.902     78.652     48.877     47.179    215.045    201.266     -0.983    599.830    516.240      2.551     -0.073     14.046     22.978     38.097     38.623    134.752     71.487     47.598     45.958    106.878     22.978     38.097     38.623     95.876     12.289    219.741     97.828      2.551     83.133      0.100     68.669      0.000      0.100      0.010     99.900     31.231     99.900      0.100    -18.679     48.877      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.460     21.196     12.714      0.000  -9999.000  -9999.000      0.000     16.348
 919.8750      85.913     98.895    209.288      0.575    304.875    106.862    517.578     81.310     49.287     47.843    214.827    201.605     -0.977    595.472    516.240      2.563     -0.075     12.205     22.969     40.899     41.012    137.077     74.872     48.237     46.570    106.866     22.969     40.899     41.012     95.937     11.832    217.907     97.303      2.563     81.624      0.100     67.831      0.000      0.100      0.010     99.900     32.069     99.900      0.100    -18.837     49.287      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.289     20.902     12.299      0.000  -9999.000  -9999.000      0.000     15.402
 920.0000      85.733    100.284    208.505      0.550    305.207    106.884    510.986     82.333     49.343     48.239    214.876    202.513     -0.977    575.733    517.860      2.570     -0.077     11.864     22.983     47.988     43.512    139.572     78.652     48.877     47.179    106.848     22.983     47.988     43.512     96.035     12.004    215.588     98.353      2.570     80.264      0.100     66.238      0.000      0.100      0.010     99.900     33.662     99.900      0.100    -19.017     49.343      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.266     20.730     12.146      0.000  -9999.000  -9999.000      0.000     14.046
 920.1250      85.330    102.287    208.516      0.556    304.801    106.877    488.281     82.523     49.069     48.069    215.058    202.518     -0.977    575.220    513.540      2.574     -0.076     12.154     22.987     50.872     42.938    142.724     81.310     49.287     47.843    106.756     22.987     50.872     42.938     96.084     12.819    213.140     98.090      2.574     79.173      0.100     63.871      0.000      0.100      0.010     99.900     36.029     99.900      0.100    -19.420     49.069      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.379     20.804     12.118      0.000  -9999.000  -9999.000      0.000     12.205
 920.2500      85.048    103.738    209.504      0.548    304.270    106.864    545.410     80.064     48.697     47.733    215.448    202.735     -0.977    606.751    516.240      2.581     -0.074     13.317     22.986     41.855     36.024    146.109     82.333     49.343     48.239    106.683     22.986     41.855     36.024     96.132     15.511    209.362     98.780      2.581     78.109      0.100     62.105      0.000      0.100      0.010     99.900     37.795     99.900      0.100    -19.703     48.697      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.535     20.950     12.490      0.000  -9999.000  -9999.000      0.000     11.864
 920.3750      84.781    106.411    212.935      0.588    304.042    106.839    439.209     74.743     48.244     46.996    216.198    203.733     -0.977    625.208    519.480      2.584     -0.072     15.727     22.979     35.875     33.883    147.398     82.523     49.069     48.069    106.585     22.979     35.875     33.883     96.181     16.681    208.510    100.105      2.584     78.321      0.100     58.733      0.000      0.100      0.010     99.900     41.167     99.900      0.100    -19.970     48.244      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.728     21.278     13.379      0.000  -9999.000  -9999.000      0.000     12.154
 920.5000      84.513    108.773    215.231      0.548    303.668    106.750    533.691     63.642     47.583     45.290    218.276    208.429     -0.977    648.536    520.560      2.584     -0.069     16.816     22.976     36.464     34.084    148.095     80.064     48.697     47.733    106.457     22.976     36.464     34.084     96.206     17.407    208.451    102.173      2.584     79.098      0.100     55.621      0.000      0.100      0.010     99.900     44.279     99.900      0.100    -20.238     47.583      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.016     22.080     15.713      0.000  -9999.000  -9999.000      0.000     13.317
 920.6250      83.942    109.333    217.305      0.551    304.726    106.674    445.069     59.332     47.459     44.713    219.064    211.345     -0.977    668.787    522.180      2.582     -0.070     17.465     22.982     36.332     32.493    147.645     74.743     48.244     46.996    106.115     22.982     36.332     32.493     96.193     17.718    209.203    103.509      2.582     80.351      0.100     54.863      0.000      0.100      0.010     99.900     45.037     99.900      0.100    -20.810     47.459      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.071     22.365     16.854      0.000  -9999.000  -9999.000      0.000     15.727
 920.7500      83.549    110.014    218.505      0.545    303.109    106.574    541.748     57.457     47.381     44.578    219.598    214.016     -0.977    680.579    526.500      2.578     -0.073     17.669     22.978     33.428     30.993    145.742     63.642     47.583     45.290    105.914     22.978     33.428     30.993     96.157     17.458    212.739    106.196      2.578     83.879      0.100     53.934      0.000      0.100      0.010     99.900     45.966     99.900      0.100    -21.203     47.381      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.106     22.433     17.404      0.000  -9999.000  -9999.000      0.000     16.816
 920.8750      83.175    109.600    217.709      0.547    301.925    106.426    486.084     58.743     47.382     44.711    220.168    216.558     -0.977    690.064    524.880      2.578     -0.074     17.346     22.963     32.593     31.353    143.680     59.332     47.459     44.713    105.694     22.963     32.593     31.353     96.096     16.861    215.051    108.727      2.578     86.168      0.100     54.501      0.000      0.100      0.010     99.900     45.399     99.900      0.100    -21.578     47.382      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.105     22.366     17.023      0.000  -9999.000  -9999.000      0.000     17.465
 921.0000      82.765    110.283    215.982      0.557    301.889    106.097    464.111     66.265     47.681     45.638    222.666    223.229     -0.977    706.214    527.580      2.579     -0.073     16.703     22.965     34.337     33.037    141.478     57.457     47.381     44.578    105.456     22.965     34.337     33.037     95.900     16.019    217.189    109.267      2.579     88.875      0.100     53.563      0.000      0.100      0.010     99.900     46.337     99.900      0.100    -21.988     47.681      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.973     21.911     15.091      0.000  -9999.000  -9999.000      0.000     17.669
 921.1250      81.914    111.142    214.092      0.560    301.936    105.894    526.367     70.201     48.057     46.478    224.770    228.269     -0.977    706.727    535.140      2.579     -0.070     15.863     22.979     43.807     42.532    138.973     58.743     47.382     44.711    104.962     22.979     43.807     42.532     95.766     15.186    218.565    110.056      2.579     92.080      0.100     52.369      0.000      0.100      0.010     99.900     47.531     99.900      0.100    -22.840     48.057      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.809     21.516     14.245      0.000  -9999.000  -9999.000      0.000     17.346
 921.2500      81.340    110.875    212.541      0.560    302.043    105.673    527.832     73.177     48.639     47.347    227.319    234.440     -0.977    687.757    532.980      2.572     -0.067     15.087     22.989     59.960     58.472    136.558     66.265     47.681     45.638    104.699     22.989     59.960     58.472     95.595     14.657    217.851    109.545      2.572     99.998      0.100     52.741      0.000      0.100      0.010     99.900     47.159     99.900      0.100    -23.414     48.639      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.560     21.120     13.666      0.000  -9999.000  -9999.000      0.000     16.703
 921.3750      80.786    107.826    211.389      0.560    301.706    105.412    434.082     76.644     49.572     48.481    230.064    241.438     -0.977    668.018    528.660      2.563     -0.065     14.758     23.017     81.126     75.660    135.822     70.201     48.057     46.478    104.419     23.017     81.126     75.660     95.388     15.191    216.140    110.206      2.563    104.392      0.100     56.884      0.000      0.100      0.010     99.900     43.016     99.900      0.100    -23.968     49.572      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.173     20.627     13.047      0.000  -9999.000  -9999.000      0.000     15.863
 921.5000      80.184    105.070    211.655      0.568    302.182    104.939    478.760     86.056     51.760     51.059    235.807    257.228     -0.977    638.282    530.820      2.555     -0.060     15.341     23.018     81.692     72.813    135.355     73.177     48.639     47.347    104.120     23.018     81.692     72.813     94.924     15.985    214.222    111.143      2.555    108.788      0.100     60.445      0.000      0.100      0.010     99.900     39.455     99.900      0.100    -24.571     51.760      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     19.320     19.585     11.620      0.000      6.990      7.719      0.000     15.087
 921.6250      79.004    103.124    212.351      0.558    301.778    104.675    489.014     92.521     53.027     52.364    238.893    265.361     -0.977    610.596    528.660      2.547     -0.057     16.090     23.026     48.873     48.155    134.963     76.644     49.572     48.481    103.454     23.026     48.873     48.155     94.655     16.544    212.645    111.126      2.547    112.882      9.420     72.106      1.000      9.420      0.010     74.184     18.475     94.203      9.420    -25.752     53.027      1.000      0.000      0.000      0.000      0.000      0.835      0.000      0.000      0.000      0.000      0.000     18.858     19.097     10.808      0.000      6.990      7.719      0.000     14.758
 921.7500      78.241    101.061    213.494      0.577    302.122    104.393    519.043     97.074     54.274     53.469    241.835    272.495     -0.977    594.190    522.180      2.534     -0.053     16.379     23.029     47.999     49.654    134.663     86.056     51.760     51.059    103.076     23.029     47.999     49.654     94.375     15.672    211.371    108.056      2.534    119.400      9.577     72.942      1.000      9.577      0.010     72.307     17.481     93.721      9.577    -26.515     54.274      1.000      0.000      0.000      0.000      0.000      0.810      0.000      0.000      0.000      0.000      0.000     18.425     18.702     10.301      0.000      7.554      8.699      0.000     15.341
 921.8750      77.549     95.747    215.985      0.590    300.249    104.062    502.197     98.843     55.801     54.672    244.100    277.377     -0.977    584.705    523.800      2.525     -0.049     15.455     23.033     51.809     54.191    134.606     92.521     53.027     52.364    102.673     23.033     51.809     54.191     94.069     14.524    211.601    105.228      2.525    121.730      9.921     75.070      1.000      9.921      0.010     69.219     15.009     92.906      9.921    -27.207     55.801      1.000      0.000      0.000      0.000      0.000      0.767      0.000      0.000      0.000      0.000      0.000     17.921     18.291     10.117      0.000      7.989      9.448      0.000     16.090
 922.0000      76.844     90.524    216.983      0.584    302.085    103.422    436.279     99.354     58.691     56.858    244.899    276.490     -0.977    606.751    521.100      2.514     -0.044     14.305     23.037     58.057     60.693    134.501     97.074     54.274     53.469    102.240     23.037     58.057     60.693     93.398     13.370    212.270    103.266      2.514    123.400     10.059     77.305      1.000     10.059      0.788     66.713     12.637     92.223     10.059    -27.913     58.691      1.000      0.000      0.000      0.000      0.000      0.728      0.000      0.000      0.000      0.000      0.000     17.038     17.588     10.065      0.000      8.447      9.799      0.000     16.379
 922.1250      75.506     83.780    217.456      0.576    300.714    103.041    568.115    102.598     60.246     57.930    243.148    270.249     -0.977    608.033    518.940      2.502     -0.043     13.188     23.042     68.915     69.129    134.290     98.843     55.801     54.672    101.300     23.042     68.915     69.129     93.044     12.413    213.285    101.486      2.502    124.208     10.124     80.104      1.000     10.124      0.841     65.487      9.772     91.882     10.124    -29.251     60.246      1.000      0.000      0.000      0.000      0.000      0.707      0.000      0.000      0.000      0.000      0.000     16.599     17.262      9.747      0.000      8.980     10.429      0.000     15.455
 922.2500      74.674     78.223    217.407      0.589    301.684    102.636    478.760    110.155     61.827     59.282    240.204    261.075     -0.964    608.289    524.880      2.477     -0.044     12.178     23.053     64.259     69.445    134.108     99.354     58.691     56.858    100.787     23.053     64.259     69.445     92.690     11.177    215.902     96.150      2.477    123.838     10.117     82.292      1.000     10.117      0.882     64.681      7.591     91.655     10.117    -30.084     61.827      1.000      0.000      0.000      0.000      0.000      0.693      0.000      0.000      0.000      0.000      0.000     16.174     16.869      9.078      0.000     10.407     10.712      0.000     14.305
 922.3750      73.975     71.499    216.854      0.558    300.833    102.160    458.984    123.291     63.549     60.967    236.505    250.518     -0.964    617.261    531.900      2.462     -0.046     11.100     23.064     60.672     75.383    134.273    102.598     60.246     57.930    100.256     23.064     60.672     75.383     92.336     10.776    216.943     91.064      2.462    123.422     10.041     84.802      1.000     10.041      1.271     64.208      5.157     91.520     10.041    -30.783     63.549      1.000      0.000      0.000      0.000      0.000      0.685      0.000      0.000      0.000      0.000      0.000     15.736     16.402      8.111      0.000     11.327     11.042      0.000     13.188
 922.5000      73.311     68.782    216.647      0.554    300.824    101.256    454.590    149.064     66.733     64.020    229.514    232.251     -0.964    639.051    526.500      2.452     -0.052     10.715     23.062     72.364     76.242    134.849    110.155     61.827     59.282     99.713     23.062     72.364     76.242     91.567     10.454    217.456     84.205      2.452    123.241     10.012     85.744      1.000     10.012      1.513     62.808      4.244     87.028     10.012    -31.448     66.733      1.000      0.000      0.000      0.000      0.000      0.659      0.000      0.000      0.000      0.000      0.000     14.985     15.620      6.709      0.000     11.927     11.180      0.000     12.178
 922.6250      72.210     67.106    216.267      0.544    300.995    100.742    513.916    159.087     68.468     65.678    227.372    227.536     -0.964    646.229    528.660      2.447     -0.055     10.406     23.041     76.074     77.953    136.705    123.291     63.549     60.967     98.620     23.041     76.074     77.953     91.164     10.200    217.452     78.772      2.447    123.719      9.960     86.354      1.000      9.960      0.010     62.283      3.686     84.614      9.960    -32.549     68.468      1.000      0.000      0.000      0.000      0.000      0.649      0.000      0.000      0.000      0.000      0.000     14.605     15.226      6.286      0.000     12.273     11.183      0.000     11.100
 922.7500      71.582     65.926    215.323      0.551    300.526    100.211    482.422    172.475     70.434     67.331    226.451    226.994     -0.964    646.741    533.520      2.452     -0.059     10.136     22.988     77.276     80.220    140.061    149.064     66.733     64.020     98.089     22.988     77.276     80.220     90.737      9.867    216.869     71.715      2.452    126.876      9.830     86.905      1.000      9.830      0.010     62.094      3.265     82.170      9.830    -33.178     70.434      1.000      0.000      0.000      0.000      0.000      0.645      0.000      0.000      0.000      0.000      0.000     14.198     14.852      5.798      0.000     11.991     11.127      0.000     10.715
 922.8750      71.108     64.026    212.322      0.552    300.524     99.622    528.564    190.911     72.775     69.234    226.901    230.620     -0.964    653.406    531.360      2.463     -0.063      9.847     22.863     79.123     82.720    142.880    159.087     68.468     65.678     97.577     22.863     79.123     82.720     90.297      9.761    216.673     68.914      2.463    129.461      9.415     88.057      1.000      9.415      0.010     63.347      2.528     80.990      9.415    -33.652     72.775      1.000      0.000      0.000      0.000      0.000      0.669      0.000      0.000      0.000      0.000      0.000     13.741     14.444      5.238      0.000     11.330     11.147      0.000     10.406
 923.0000      70.696     63.364    210.370      0.564    300.535     98.576    456.055    228.124     76.854     72.891    233.167    247.322     -0.964    623.670    524.340      2.479     -0.058      9.744     22.810     83.670     85.678    146.230    172.475     70.434     67.331     97.107     22.810     83.670     85.678     89.406      9.673    216.326     67.191      2.479    132.585      9.146     88.623      1.000      9.146      0.010     63.171      2.231     75.925      9.146    -34.064     76.854      1.000      0.000      0.000      0.000      0.000      0.666      0.000      0.000      0.000      0.000      0.000     13.012     13.719      4.384      0.000     10.378     11.044      0.000     10.136
 923.1250      70.130     64.946    208.587      0.557    300.525     98.047    590.088    251.234     78.743     74.447    239.261    257.403     -0.964    619.568    524.340      2.497     -0.043      9.661     22.781     88.901     90.154    151.621    190.911     72.775     69.234     96.338     22.781     88.901     90.154     88.955      9.612    215.557     66.077      2.497    136.086      8.900     88.491      1.000      8.900      0.010     63.862      2.609     74.032      8.900    -34.631     78.743      1.000      0.000      0.000      0.000      0.000      0.679      0.000      0.000      0.000      0.000      0.000     12.699     13.432      3.980      0.000      9.274     10.826      0.000      9.847
 923.2500      69.850     67.244    207.266      0.578    300.686     97.538    447.266    271.779     80.322     75.430    246.383    266.422     -0.977    613.929    521.640      2.527     -0.022      9.635     22.768    103.952    103.731    159.252    228.124     76.854     72.891     96.057     22.768    103.952    103.731     88.503      9.733    212.470     64.089      2.527    142.301      8.718     88.043      1.000      8.718      0.010     64.346      3.239     72.430      8.718    -34.912     80.322      1.000      0.000      0.000      0.000      0.000      0.687      0.000      0.000      0.000      0.000      0.000     12.450     13.257      3.679      0.000      7.880     10.387      0.000      9.744
 923.3750      69.661     68.593    206.763      0.581    300.318     97.044    497.070    277.686     81.570     76.356    252.971    272.969     -0.977    614.442    515.700      2.539      0.000      9.787     22.788    114.447    111.520    164.378    251.234     78.743     74.447     95.855     22.788    114.447    111.520     88.051     10.013    210.507     63.251      2.539    144.227      8.648     87.718      1.000      8.648      0.010     64.284      3.633     72.140      8.648    -35.101     81.570      1.000      0.000      0.000      0.000      0.000      0.686      0.000      0.000      0.000      0.000      0.000     12.259     13.097      3.601      0.000      7.371     10.288      0.000      9.661
 923.5000      69.498     70.279    207.795      0.573    300.451     96.315    475.098    270.916     82.722     77.353    257.987    275.331     -0.977    613.160    515.160      2.538      0.023     10.102     22.822    112.411    109.145    169.732    271.779     80.322     75.430     95.740     22.822    112.411    109.145     87.221     10.476    208.690     64.769      2.538    145.069      8.791     86.979      1.000      8.791      0.010     62.961      4.231     72.034      8.791    -35.264     82.722      1.000      0.000      0.000      0.000      0.000      0.662      0.000      0.000      0.000      0.000      0.000     12.089     12.928      3.691      0.000      7.418     10.283      0.000      9.635
 923.6250      69.237     70.223    209.795      0.585    300.224     96.041    513.184    271.454     82.988     77.391    254.744    270.661     -0.977    603.931    510.840      2.527      0.014     10.601     22.846     97.881     91.918    176.892    277.686     81.570     76.356     95.746     22.846     97.881     91.918     86.843     11.121    207.312     67.147      2.527    144.766      9.067     86.608      1.000      9.067      0.010     61.241      4.325     70.108      9.067    -35.525     82.988      1.000      0.000      0.000      0.000      0.000      0.628      0.000      0.000      0.000      0.000      0.000     12.050     12.921      3.684      0.000      7.881     10.792      0.000      9.787
 923.7500      69.079     70.791    212.756      0.584    299.737     95.846    464.111    256.857     83.026     77.278    248.401    262.482     -0.977    600.342    509.760      2.500     -0.006     11.471     22.879     68.823     66.620    185.926    270.916     82.722     77.353     95.868     22.879     68.823     66.620     86.501     12.920    206.692     68.458      2.500    142.159      9.475     85.843      1.000      9.475      0.010     58.991      4.682     69.438      9.475    -35.684     83.026      1.000      0.000      0.000      0.000      0.000      0.580      0.000      0.000      0.000      0.000      0.000     12.044     12.940      3.893      0.000      9.115     11.552      0.000     10.102
 923.8750      68.935     76.177    218.448      0.605    299.737     95.740    565.918    230.238     82.263     76.755    240.708    252.054     -0.977    599.317    515.160      2.490     -0.027     13.122     22.943     39.036     40.471    191.231    271.454     82.988     77.391     96.057     22.943     39.036     40.471     86.208     13.956    207.652     70.285      2.490    140.207     10.261     82.839      1.000     10.261      1.246     55.411      6.900     68.572     10.261    -35.829     82.263      1.000      0.000      0.000      0.000      0.000      0.489      0.000      0.000      0.000      0.000      0.000     12.156     13.028      4.343      0.000      9.660     12.102      0.000     10.601
 924.0000      68.778     82.103    220.441      0.604    299.737     95.755    491.211    184.485     79.525     75.072    228.356    233.122     -0.977    596.241    530.280      2.493     -0.060     14.137     22.978     28.032     28.299    196.428    256.857     83.026     77.278     96.295     22.978     28.032     28.299     85.769     14.880    209.596     70.208      2.493    137.917     10.536     80.161      1.000     10.536      1.415     55.113      9.303     74.912     10.536    -35.986     79.525      1.000      0.000      0.000      0.000      0.000      0.480      0.000      0.000      0.000      0.000      4.921     12.575     13.320      5.421      0.000      9.503     11.781      0.000     11.471
 924.1250      68.437     88.842    221.381      0.612    299.737     95.883    554.199    164.186     77.526     74.190    225.755    228.490     -0.977    602.393    526.500      2.502     -0.065     15.006     23.023     19.024     24.104    202.955    230.238     82.263     76.755     96.875     23.023     19.024     24.104     85.622     15.524    212.324     70.405      2.502    135.534     10.666     77.110      1.000     10.666      1.486     55.245     12.225     78.590     10.666    -36.328     77.526      1.000      0.000      0.000      0.000      0.000      0.484      0.000      0.000      0.000      0.000      5.385     12.899     13.479      6.091      0.000      9.012     10.954      0.000     13.122
 924.2500      68.201     96.207    221.378      0.594    299.737     96.075    445.069    146.557     75.344     72.980    225.514    227.826     -0.983    612.647    523.800      2.519     -0.066     15.616     23.051     28.608     33.447    210.876    184.485     79.525     75.072     97.210     23.051     28.608     33.447     85.524     15.991    218.300     75.756      2.519    131.736     10.665     73.637      1.000     10.665      1.444     56.041     15.698     83.183     10.665    -36.564     75.344      1.000      0.000      0.000      0.000      0.000      0.506      0.000      0.000      0.000      0.000      5.697     13.272     13.702      6.823      0.000      8.241      9.470      0.000     14.137
 924.3750      67.983    107.869    220.084      0.594    299.737     96.340    527.832    130.317     72.756     70.952    226.898    229.827     -0.989    616.236    524.340      2.521     -0.062     16.037     23.025     49.567     53.897    215.147    164.186     77.526     74.190     97.571     23.025     49.567     53.897     85.476     16.225    220.369     81.623      2.521    130.672     10.487     67.589      1.000     10.487      1.258     57.848     21.924     89.478     10.487    -36.782     72.756      1.000      0.000      0.000      0.000      0.000      0.553      0.000      0.000      0.000      0.000      5.776     13.745     14.094      7.674      0.000      8.144      5.977      0.000     15.006
 924.5000      67.764    111.326    219.074      0.598    299.738     96.901    511.719    106.002     67.826     66.707    230.369    234.845     -0.989    614.698    523.800      2.517     -0.052     16.317     22.964     72.585     72.883    218.974    146.557     75.344     72.980     97.937     22.964     72.585     72.883     85.488     16.693    221.374     88.346      2.517    130.403     10.347     65.734      1.000     10.347      1.081     60.594     23.918     90.466     10.347    -37.002     67.826      1.000      0.000      0.000      0.000      0.000      0.615      0.000      0.000      0.000      0.000      0.000     14.744     14.991      9.434      0.000      8.311      4.936      0.000     15.616
 924.6250      67.403    115.126    218.101      0.613    299.733     97.238    476.563     97.397     65.368     64.688    231.293    236.069     -0.989    622.132    528.120      2.516     -0.049     16.820     22.915     58.054     59.543    222.886    130.317     72.756     70.952     98.681     22.915     58.054     59.543     85.549     17.341    221.471     95.342      2.516    130.941     10.213     63.543      1.000     10.213      0.962     62.407     26.244     91.001     10.213    -37.364     65.368      1.000      0.000      0.000      0.000      0.000      0.651      0.000      0.000      0.000      0.000      0.000     15.298     15.459     10.267      0.000      8.381      3.893      0.000     16.037
