FORWARD_TEXT_FORMAT_1.0
STDEP =    15.0000
ENDEP =   980.0000
RLEV  =     0.1250
CURVENAME =  DEVI, AZIM, DEN, SP1, Rll8, RILD, RILM, GR, MMD, AC, CNl, RML, RMN, SP, sp%, ac%, gr%, mmd%, den%, CNL%, rild%, rilm%, rll8%, sp1%, RML%, RMN%, r4.0%, r4.0, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, CAL, cal%
END
#DEPTH          DEVI       AZIM        DEN        SP1       Rll8       RILD       RILM         GR        MMD         AC        CNl        RML        RMN         SP        sp%        ac%        gr%       mmd%       den%       CNL%      rild%      rilm%      rll8%       sp1%       RML%       RMN%      r4.0%       r4.0       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP        CAL       cal%
 896.1250       0.520    104.651      2.520     39.772     42.701     47.953     46.090     88.496    -34.183    218.761     15.995     18.714     22.877     35.363    150.345    223.907     97.500    -11.230      2.498     15.995     44.399     44.373     42.008    118.597     18.714     22.877     92.932     48.816     10.304     67.536      1.000     10.304      0.745     72.319     22.160     93.724     10.304    -29.243     47.953      1.000      0.000      0.000      0.000      0.000      0.810      0.000      0.000      0.000      0.000      0.000     20.854     21.696     23.419      0.000      8.205      5.701      0.000     20.893     21.204
 896.2500       0.511    104.176      2.515     39.889     44.917     48.711     47.236     77.210     49.593    217.990     13.772     20.764     26.102     35.430    149.998    230.065    103.947     65.430      2.493     13.772     45.360     45.374     42.859    118.011     20.764     26.102    101.256     49.548     10.198     73.897      1.000     10.198      0.711     72.386     15.905     93.741     10.198    -29.177     48.711      1.000      0.000      0.000      0.000      0.000      0.811      0.000      0.000      0.000      0.000      0.000     20.529     21.170     22.263      0.000      8.423      7.320      0.000     20.893     21.204
 896.3750       0.506    104.029      2.512     40.440     48.013     49.590     48.687     70.119    -23.424    216.770     12.427     22.949     29.625     35.402    149.662    232.290    104.807    -73.242      2.487     12.427     46.388     46.659     44.318    117.505     22.949     29.625    109.188     50.478     10.029     77.533      1.000     10.029      0.654     72.756     12.437     93.837     10.029    -29.205     49.590      1.000      0.000      0.000      0.000      0.000      0.816      0.000      0.000      0.000      0.000      0.000     20.165     20.539     20.828      0.000      8.544      8.031      0.000     20.893     21.204
 896.5000       0.485    103.836      2.508     41.135     52.243     50.730     50.683     64.239    -23.087    214.496     11.308     27.949     37.607     35.229    149.328    233.692    104.290     19.043      2.476     11.308     48.271     49.072     47.735    116.742     27.949     37.607    115.810     51.904      9.716     80.535      1.000      9.716      0.010     73.890      9.749     94.128      9.716    -29.379     50.730      1.000      0.000      0.000      0.000      0.000      0.831      0.000      0.000      0.000      0.000      0.000     19.712     19.731     19.141      0.000      8.712      8.436      0.000     20.893     21.204
 896.6250       0.477    103.648      2.501     42.101     57.874     52.264     53.390     57.778    -37.799    213.179     10.373     34.022     46.268     34.994    148.633    234.270    103.307     41.016      2.473     10.373     48.984     49.923     48.466    116.479     34.022     46.268    123.317     53.991      9.534     83.315      1.000      9.534      0.010     73.968      7.152     94.147      9.534    -29.615     52.264      1.000      0.000      0.000      0.000      0.000      0.832      0.000      0.000      0.000      0.000      0.000     19.134     18.730     17.279      0.000      9.039      9.006      0.000     20.893     21.198
 896.7500       0.466    103.935      2.498     43.761     60.422     52.959     54.729     55.701     -5.023    212.663      9.881     35.413     46.913     34.838    148.257    232.821     92.007     31.250      2.472      9.881     49.546     50.628     47.987    116.284     35.413     46.913    123.562     60.289      9.462     84.172      1.000      9.462      0.010     73.947      6.365     94.142      9.462    -29.773     52.959      1.000      0.000      0.000      0.000      0.000      0.832      0.000      0.000      0.000      0.000      0.000     18.882     18.272     16.550      0.000      9.237      8.963      0.000     20.893     21.191
 896.8750       0.459    104.727      2.497     46.585     62.213     53.404     55.596     56.448     -5.002    212.558     10.048     34.584     44.413     34.714    147.850    230.722     84.188    -12.207      2.473     10.048     50.044     51.067     46.810    116.150     34.584     44.413    121.743     65.129      9.448     83.925      1.000      9.448      0.010     73.733      6.627     94.088      9.448    -29.898     53.404      1.000      0.000      0.000      0.000      0.000      0.829      0.000      0.000      0.000      0.000      0.000     18.725     17.987     16.074      0.000      9.294      8.970      0.000     20.892     21.181
 897.0000       0.426    110.727      2.497     48.522     60.728     53.532     55.385     58.872     24.310    214.437     10.533     33.837     42.100     34.666    147.406    228.150     75.647     18.555      2.481     10.533     50.605     51.186     45.204    116.076     33.837     42.100    118.192     70.721      9.707     82.652      1.000      9.707      0.010     71.981      7.641     93.636      9.707    -29.947     53.532      1.000      0.000      0.000      0.000      0.000      0.806      0.000      0.000      0.000      0.000      0.000     18.680     18.055     16.467      0.000      9.242      8.923      0.000     20.889     21.167
 897.1250       0.347     94.922      2.495     50.602     53.112     53.295     53.725     73.694      7.793    217.246     12.236     34.342     41.406     34.734    146.381    225.652     68.857    -44.433      2.485     12.236     50.687     51.340     45.371    116.119     34.342     41.406    107.417     77.104     10.095     75.779      1.000     10.095      0.731     69.796     14.126     93.061     10.095    -29.879     53.295      1.000      0.000      0.000      0.000      0.000      0.775      0.000      0.000      0.000      0.000      0.000     18.764     18.613     18.828      0.000      9.346      6.835      0.000     20.876     21.129
 897.2500       0.391    118.280      2.488     53.277     48.950     52.791     52.266     86.608     46.386    220.770     15.043     33.105     36.791     34.912    145.793    222.181     61.799     33.691      2.487     15.043     50.604     51.478     46.108    116.168     33.105     36.791    100.276     91.322     10.581     68.166      1.000     10.581      0.964     67.398     21.253     92.412     10.581    -29.702     52.791      1.000      0.000      0.000      0.000      0.000      0.739      0.000      0.000      0.000      0.000      0.000     18.943     19.133     20.429      0.000      9.717      5.445      0.000     20.863     21.103
 897.3750       0.336     94.196      2.479     56.967     46.798     52.118     51.097     95.052    -38.421    224.603     17.583     30.140     31.389     35.182    145.151    221.217     59.680    -75.683      2.487     17.583     50.278     51.561     46.738    116.186     30.140     31.389     93.037    100.360     11.110     61.944      1.000     11.110      1.281     65.096     26.946     91.772     11.110    -29.433     52.118      1.000      0.000      0.000      0.000      0.000      0.701      0.000      0.000      0.000      0.000      0.000     19.187     19.571     21.368      0.000     10.178      4.687      0.000     20.844     21.074
 897.5000       0.435    118.326      2.472     58.875     45.925     51.270     50.005    100.450     -1.906    229.009     19.829     25.586     25.059     35.751    144.455    220.152     57.983     56.640      2.479     19.829     49.199     50.809     46.430    116.070     25.586     25.059     86.626    108.325     11.718     57.013      1.000     11.718      1.743     62.746     31.269     91.100     11.718    -28.865     51.270      1.000      0.000      0.000      0.000      0.000      0.658      0.000      0.000      0.000      0.000      0.000     19.504     19.998     21.775      0.000     10.482      4.557      0.000     20.817     21.042
 897.6250       0.419    120.156      2.475     60.597     44.920     50.194     48.640    103.101     -7.086    230.681     20.502     17.285     14.289     36.475    142.906    218.763     58.365     -7.812      2.472     20.502     48.668     50.103     45.564    115.936     17.285     14.289     77.737    115.080     11.949     54.572      1.000     11.949      1.922     62.380     33.479     90.993     11.949    -28.142     50.194      1.000      0.000      0.000      0.000      0.000      0.651      0.000      0.000      0.000      0.000      0.000     19.923     20.559     22.262      0.000     10.337      3.979      0.000     20.774     20.984
 897.7500       0.321     94.028      2.486     62.418     44.259     49.929     48.184    102.782    -11.552    230.351     19.360     12.991     14.448     37.028    142.062    215.177     65.755     -6.836      2.463     19.360     48.188     49.131     44.687    115.771     12.991     14.448     75.650    122.480     11.903     54.906      1.000     11.903      1.868     62.747     33.190     91.100     11.903    -27.590     49.929      1.000      0.000      0.000      0.000      0.000      0.658      0.000      0.000      0.000      0.000      0.000     20.028     20.754     22.594      0.000      9.792      2.991      0.000     20.757     20.966
 897.8750       0.416    121.459      2.499     64.573     44.226     50.062     48.152    101.200     -9.502    228.854     17.750     14.452     23.290     37.618    141.179    213.311     73.441     11.719      2.452     17.750     47.749     48.264     44.179    115.582     14.452     23.290     74.636    123.534     11.697     56.500      1.000     11.697      1.683     63.597     31.803     91.345     11.697    -27.001     50.062      1.000      0.000      0.000      0.000      0.000      0.674      0.000      0.000      0.000      0.000      0.000     19.975     20.767     22.611      0.000      9.121      2.130      0.000     20.747     20.958
 898.0000       0.431    117.487      2.512     65.509     46.771     50.643     49.151     98.005     34.787    223.342     16.208     16.636     24.009     38.507    140.267    211.707     81.577     13.672      2.428     16.208     47.028     47.271     43.614    115.130     16.636     24.009     73.867    121.951     10.936     60.251      1.000     10.936      1.131     66.923     28.813     92.282     10.936    -26.113     50.643      1.000      0.000      0.000      0.000      0.000      0.731      0.000      0.000      0.000      0.000      0.000     19.746     20.346     21.381      0.000      8.547      2.040      0.000     20.738     20.961
 898.1250       0.449    111.907      2.523     66.289     54.904     51.563     51.657     84.588     42.363    218.164     14.301     19.802     20.732     39.478    138.393    210.569     88.236    -62.500      2.419     14.301     46.775     46.549     42.948    114.917     19.802     20.732     71.529    118.601     10.222     69.940      1.000     10.222      0.763     70.216     19.839     93.172     10.222    -25.143     51.563      1.000      0.000      0.000      0.000      0.000      0.781      0.000      0.000      0.000      0.000      0.000     19.394     19.358     18.214      0.000      8.045      5.423      0.000     20.720     20.993
 898.2500       0.356     96.440      2.526     67.072     61.452     52.000     53.445     74.828     30.160    213.862     12.334     23.999     26.891     40.100    137.456    210.167    112.869     -8.301      2.416     12.334     46.659     45.908     42.016    114.776     23.999     26.891     69.629    108.673      9.628     75.986      1.000      9.628      0.010     73.542     14.386     94.039      9.628    -24.522     52.000      1.000      0.000      0.000      0.000      0.000      0.827      0.000      0.000      0.000      0.000      0.000     19.231     18.711     16.273      0.000      7.913      6.601      0.000     20.701     21.015
 898.3750       0.451    108.600      2.529     68.001     65.785     52.131     54.742     70.896    -37.571    210.243     11.263     30.159     33.735     40.718    136.534    210.594    135.262    -50.781      2.418     11.263     46.772     45.401     41.298    114.758     30.159     33.735     66.770    101.118      9.129     78.594      1.000      9.129      0.010     76.826     12.277     94.864      9.129    -23.905     52.131      1.000      0.000      0.000      0.000      0.000      0.867      0.000      0.000      0.000      0.000      0.000     19.182     18.267     15.201      0.000      7.804      6.654      0.000     20.678     21.034
 898.5000       0.409    108.377      2.534     68.437     66.257     51.567     54.987     70.484     11.413    207.033     10.462     35.766     42.128     41.604    135.640    211.243    158.131     61.035      2.434     10.462     47.772     45.825     42.211    115.283     35.766     42.128     63.162     93.900      8.686     79.468      1.000      8.686      0.010     80.557     11.847     95.768      8.686    -23.019     51.567      1.000      0.000      0.000      0.000      0.000      0.909      0.000      0.000      0.000      0.000      0.000     19.392     18.186     15.093      0.000      7.577      5.967      0.000     20.656     21.045
 898.6250       0.416    107.771      2.546     68.810     62.493     50.023     53.688     76.501     22.926    206.118     10.262     41.213     51.537     42.574    133.981    211.843    173.325    -20.996      2.445     10.262     48.495     46.887     44.173    115.912     41.213     51.537     54.737     87.398      8.559     76.898      1.000      8.559      0.010     82.809     14.543     96.298      8.559    -22.050     50.023      1.000      0.000      0.000      0.000      0.000      0.933      0.000      0.000      0.000      0.000      0.000     19.991     18.626     16.002      0.000      7.062      4.027      0.000     20.641     21.031
 898.7500       0.414    107.070      2.555     69.159     56.231     48.615     51.659     81.373    -29.477    206.895     10.944     43.447     49.084     43.211    133.235    212.001    186.174    -30.273      2.457     10.944     49.360     48.283     47.156    116.809     43.447     49.084     50.252     78.819      8.667     74.288      1.000      8.667      0.010     83.121     17.045     96.370      8.667    -21.414     48.615      1.000      0.000      0.000      0.000      0.000      0.936      0.000      0.000      0.000      0.000      0.000     20.570     19.358     17.784      0.000      6.659      3.161      0.000     20.651     21.009
 898.8750       0.420    107.051      2.565     69.529     48.640     46.903     49.180     85.448     14.240    209.063     12.358     35.378     35.626     43.867    132.553    211.763    183.463     35.644      2.468     12.358     50.283     49.903     50.597    117.981     35.378     35.626     45.743     75.907      8.966     71.599      1.000      8.966      0.010     82.235     19.435     96.164      8.966    -20.760     46.903      1.000      0.000      0.000      0.000      0.000      0.872      0.000      0.000      0.000      0.000      0.000     21.320     20.333     20.559      0.000      6.224      3.176      0.000     20.672     20.983
 899.0000       0.431    106.879      2.573     69.654     41.598     44.417     45.956     89.431     22.903    215.865     14.370     25.632     24.320     44.857    131.938    211.513    180.253     -0.488      2.481     14.370     52.075     53.033     57.202    121.112     25.632     24.320     41.445     74.762      9.904     67.677      1.000      9.904      0.010     77.693     22.418     95.077      9.904    -19.771     44.417      1.000      0.000      0.000      0.000      0.000      0.815      0.000      0.000      0.000      0.000      0.000     22.514     21.760     24.039      0.000      5.848      3.723      0.000     20.705     20.958
 899.1250       0.461    107.967      2.578     69.717     35.638     40.777     41.613     96.230     52.723    221.390     17.604     19.707     16.506     45.977    130.911    211.494    178.596    -69.824      2.487     17.604     52.831     54.465     59.900    123.010     19.707     16.506     34.313     73.963     10.667     61.971      1.000     10.667      0.782     76.167     27.362     94.701     10.667    -18.651     40.777      1.000      0.000      0.000      0.000      0.000      0.795      0.000      0.000      0.000      0.000      0.000     24.524     24.031     28.060      0.000      5.635      4.208      0.000     20.757     20.922
 899.2500       0.356     96.604      2.576     69.673     33.755     38.822     39.475     99.720      8.433    225.374     20.812     12.958     10.410     46.727    130.492    212.810    160.469    -56.640      2.495     20.812     53.347     55.526     61.996    125.067     12.958     10.410     31.780     71.825     11.217     58.505      1.000     11.217      1.011     74.820     30.278     94.363     11.217    -17.903     38.822      1.000      0.000      0.000      0.000      0.000      0.776      0.000      0.000      0.000      0.000      0.000     25.758     25.332     29.625      0.000      5.729      5.875      0.000     20.775     20.911
 899.3750       0.460    109.655      2.575     69.458     32.207     37.027     37.626    100.907    -20.632    228.456     21.627      8.390      7.935     47.493    130.128    214.193    139.567     -0.977      2.507     21.627     53.574     55.809     62.865    127.215      8.390      7.935     30.130     69.873     11.642     56.824      1.000     11.642      1.210     74.242     31.534     94.217     11.642    -17.137     37.027      1.000      0.000      0.000      0.000      0.000      0.767      0.000      0.000      0.000      0.000      0.000     27.007     26.577     31.049      0.000      5.777      6.144      0.000     20.782     20.904
 899.5000       0.462    108.640      2.579     69.221     30.781     35.182     35.737    102.555      2.089    231.133     21.555      9.478      9.675     48.600    129.810    215.768    118.730     18.555      2.542     21.555     53.406     54.105     54.276    131.482      9.478      9.675     29.231     67.141     12.011     54.867      1.000     12.011      1.390     74.183     33.121     94.202     12.011    -16.032     35.182      1.000      0.000      0.000      0.000      0.000      0.685      0.000      0.000      0.000      0.000      0.000     28.424     27.982     32.487      0.000      5.586      5.294      0.000     20.782     20.900
 899.6250       0.469    107.854      2.593     68.911     29.659     33.117     33.712    102.951     11.010    231.884     20.718     11.912     11.953     49.809    129.274    217.276    104.311      0.977      2.556     20.718     52.956     52.578     49.596    133.435     11.912     11.953     28.840     63.634     12.115     54.360      1.000     12.115      1.379     75.908     33.524     94.636     12.115    -14.823     33.117      1.000      0.000      0.000      0.000      0.000      0.714      0.000      0.000      0.000      0.000      0.000     30.196     29.663     33.717      0.000      4.990      4.268      0.000     20.787     20.894
 899.7500       0.362     97.105      2.601     68.408     30.147     32.308     33.085    102.524    -38.848    231.423     19.801     13.627     12.033     50.554    129.036    218.941     82.787    -46.875      2.563     19.801     52.290     51.323     46.999    135.205     13.627     12.033     29.315     55.850      0.100     34.738      0.000      0.100      0.010     99.900     65.162     99.900      0.100    -14.079     32.308      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.952     30.226     33.170      0.000  -9999.000  -9999.000      0.000     20.803     20.893
 899.8750       0.478    106.688      2.605     67.549     31.298     31.688     32.708    100.934     35.855    230.526     19.643     11.588     10.132     51.269    128.804    218.696     75.193     84.472      2.560     19.643     51.596     50.412     46.192    136.786     11.588     10.132     30.306     50.850      0.100     37.413      0.000      0.100      0.010     99.900     62.487     99.900      0.100    -13.366     31.688      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.558     30.573     31.951      0.000  -9999.000  -9999.000      0.000     20.828     20.893
 900.0000       0.483    106.358      2.601     66.910     32.427     31.283     32.466    100.240      5.817    229.092     19.809     11.633     10.347     52.193    128.573    217.734     68.281    -62.500      2.537     19.809     50.284     48.775     45.118    139.331     11.633     10.347     31.894     46.350      0.100     38.560      0.000      0.100      0.010     99.900     61.340     99.900      0.100    -12.442     31.283      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.966     30.802     30.838      0.000  -9999.000  -9999.000      0.000     20.858     20.893
 900.1250       0.488    106.173      2.588     66.153     32.421     31.204     32.191     99.693     47.461    228.481     20.451     13.310     11.200     53.128    128.087    216.421     62.772     -8.789      2.521     20.451     49.920     48.230     44.318    140.307     13.310     11.200     36.936     42.029      0.100     39.452      0.000      0.100      0.010     99.900     60.448     99.900      0.100    -11.508     31.204      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.047     31.064     30.844      0.000  -9999.000  -9999.000      0.000     20.893     20.893
 900.2500       0.505    105.574      2.581     65.004     31.807     31.563     32.232     98.707    -10.340    228.218     21.256     12.370     10.741     53.624    127.826    213.797     55.963    -48.340      2.506     21.256     49.956     48.045     44.082    141.119     12.370     10.741     40.346     35.292      0.100     41.041      0.000      0.100      0.010     99.900     58.859     99.900      0.100    -11.013     31.563      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.682     31.025     31.440      0.000  -9999.000  -9999.000      0.000     20.900     20.893
 900.3750       0.411     96.484      2.576     63.169     31.774     32.217     32.517     97.397     -2.408    227.593     21.414     12.542     11.548     54.045    127.553    212.954     55.605     10.742      2.492     21.414     50.381     48.478     44.660    141.803     12.542     11.548     44.275     32.131      0.100     43.110      0.000      0.100      0.010     99.900     56.790     99.900      0.100    -10.593     32.217      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.040     30.753     31.472      0.000  -9999.000  -9999.000      0.000     20.901     20.893
 900.5000       0.541    103.292      2.574     61.986     33.177     33.494     33.523     94.351    -18.393    224.454     20.969     13.515     11.869     54.481    127.267    212.556     56.756    -10.742      2.471     20.969     51.439     51.190     53.173    142.889     13.515     11.869     48.515     30.361      0.100     47.744      0.000      0.100      0.010     99.900     52.156     99.900      0.100    -10.158     33.494      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.856     29.831     30.141      0.000  -9999.000  -9999.000      0.000     20.899     20.893
 900.6250       0.426     97.055      2.574     60.765     36.753     35.764     35.639     86.845    -23.917    221.122     18.964     12.350     11.059     54.838    126.663    212.559     59.644     37.109      2.466     18.964     51.939     53.074     60.160    143.341     12.350     11.059     56.678     29.358      0.100     58.171      0.000      0.100      0.010     99.900     41.729     99.900      0.100     -9.802     35.764      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.961     28.059     27.209      0.000  -9999.000  -9999.000      0.000     20.894     20.893
 900.7500       0.546    103.893      2.574     59.297     39.835     37.403     37.453     81.358    -42.662    217.683     15.826     13.422     13.167     54.946    126.347    215.124     78.832     -2.930      2.463     15.826     52.186     54.572     65.377    143.731     13.422     13.167     60.099     28.896      0.100     64.979      0.000      0.100      0.010     99.900     34.921     99.900      0.100     -9.695     37.403      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.736     26.700     25.104      0.000      5.793      7.430      0.000     20.893     20.893
 900.8750       0.536    104.001      2.574     57.389     43.904     39.261     39.646     76.648     52.590    213.794     13.710     20.034     18.667     54.980    126.023    218.024     89.457     64.453      2.460     13.710     51.967     55.261     67.026    144.049     20.034     18.667     62.851     29.247      9.619     75.117      1.000      9.619      0.010     84.705     15.264     96.735      9.619     -9.661     39.261      1.000      0.000      0.000      0.000      0.000      0.841      0.000      0.000      0.000      0.000      0.000     25.471     25.223     22.777      0.000      5.793      7.430      0.000     20.892     20.893
 901.0000       0.527    104.160      2.575     56.500     51.603     41.877     42.946     71.049    -23.383    205.885     11.827     25.937     24.809     54.904    125.692    221.778     97.105    -76.172      2.452     11.827     50.352     54.157     63.917    144.494     25.937     24.809     64.914     30.163      8.527     79.465      1.000      8.527      0.010     90.793     12.008     98.087      8.527     -9.739     41.877      1.000      0.000      0.000      0.000      0.000      0.912      0.000      0.000      0.000      0.000      0.000     23.879     23.285     19.379      0.000      5.750      7.176      0.000     20.890     20.893
 901.1250       0.514    105.230      2.580     55.775     65.671     45.782     48.314     64.226     -5.128    199.797      9.876     28.549     29.472     54.738    125.000    225.641    101.680     25.391      2.448      9.876     49.021     52.260     58.159    144.635     28.549     29.472     67.181     31.662      7.687     83.593      1.000      7.687      0.010     94.780      8.720     98.933      7.687     -9.906     45.782      1.000      0.000      0.000      0.000      0.000      0.952      0.000      0.000      0.000      0.000      0.000     21.843     20.698     15.227      0.000      5.538      7.008      0.000     20.886     20.893
 901.2500       0.501    106.067      2.586     55.189     73.552     47.880     51.322     61.108      6.007    195.606      8.186     32.887     34.001     54.579    124.634    230.249    103.625    -19.043      2.446      8.186     47.381     49.830     50.363    144.714     32.887     34.001     67.432     36.193      7.109     85.638      1.000      7.109      0.010     99.003      7.253     99.800      7.109    -10.065     47.880      1.000      0.000      0.000      0.000      0.000      0.991      0.000      0.000      0.000      0.000      0.000     20.885     19.485     13.596      0.000      5.283      6.064      0.000     20.884     20.893
 901.3750       0.486    106.862      2.593     54.766     77.463     49.792     53.900     60.539     -7.828    192.718      7.771     40.932     44.138     54.404    124.252    230.840    102.471     -8.789      2.448      7.771     45.450     47.202     43.394    144.726     40.932     44.138     67.184     39.839      6.710     86.431      1.000      6.710      0.010     99.900      6.859     99.900      6.710    -10.242     49.792      1.000      0.000      0.000      0.000      0.000      0.999      0.000      0.000      0.000      0.000      0.000     20.083     18.553     12.909      0.000      4.999      5.781      0.000     20.883     20.893
 901.5000       0.477    107.384      2.598     54.834     74.500     51.774     55.814     61.224    -20.735    192.525      7.884     51.900     52.729     54.159    123.851    230.170    100.730     -9.766      2.447      7.884     41.269     42.160     36.125    144.513     51.900     52.729     66.639     43.685      6.683     86.219      1.000      6.683      0.010     99.900      7.098     99.900      6.683    -10.488     51.774      1.000      0.000      0.000      0.000      0.000      0.999      0.000      0.000      0.000      0.000      0.000     19.315     17.917     13.423      0.000      4.783      5.735      0.000     20.885     20.893
 901.6250       0.465    107.544      2.598     55.068     64.796     54.032     56.968     64.678    -58.896    194.798      9.293     49.761     45.490     53.907    122.990    228.367     96.996     51.269      2.440      9.293     39.278     39.943     34.151    144.293     49.761     45.490     65.876     47.873      6.997     84.446      1.000      6.997      0.010     94.450      8.557     98.865      6.997    -10.740     54.032      1.000      0.000      0.000      0.000      0.000      0.949      0.000      0.000      0.000      0.000      0.000     18.508     17.554     15.433      0.000      4.775      6.312      0.000     20.889     20.893
 901.7500       0.462    107.007      2.593     55.557     59.270     54.788     56.588     67.648    -14.938    198.482     11.933     32.212     26.979     53.792    122.536    221.480     79.990     39.062      2.431     11.933     37.433     38.047     32.546    144.000     32.212     26.979     65.998     55.432      7.506     82.489      1.000      7.506      0.010     88.404     10.005     97.565      7.506    -10.856     54.788      1.000      0.000      0.000      0.000      0.000      0.885      0.000      0.000      0.000      0.000      0.000     18.252     17.672     16.872      0.000      4.993      8.197      0.000     20.891     20.893
 901.8750       0.492    105.976      2.588     56.422     54.827     55.203     55.758     70.089     53.728    203.028     14.006     20.533     17.614     53.718    122.073    216.933     72.912     26.855      2.422     14.006     35.789     36.344     31.173    143.640     20.533     17.614     66.421     59.573      8.133     80.497      1.000      8.133      0.010     82.302     11.370     96.179      8.133    -10.931     55.203      1.000      0.000      0.000      0.000      0.000      0.810      0.000      0.000      0.000      0.000      0.000     18.115     17.935     18.239      0.000      5.199      9.618      0.000     20.893     20.893
 902.0000       0.500    106.570      2.588     57.017     51.812     55.142     54.710     72.603    -33.640    210.354     15.671     19.870     17.104     53.717    121.611    212.720     70.147    -61.523      2.422     15.671     33.328     33.883     29.585    142.700     19.870     17.104     66.907     62.424      9.144     77.798      1.000      9.144      0.010     74.594     13.058     94.306      9.144    -10.933     55.142      1.000      0.000      0.000      0.000      0.000      0.692      0.000      0.000      0.000      0.000      0.000     18.135     18.278     19.301      0.000      5.187     10.583      0.000     20.893     20.893
 902.1250       0.426     97.844      2.598     57.671     50.588     54.432     53.672     74.022    -26.237    214.210     16.179     18.073     15.048     53.804    120.743    209.321     70.609     38.574      2.433     16.179     32.473     33.191     29.886    142.089     18.073     15.048     66.971     64.591      9.676     76.292      1.000      9.676      0.010     71.579     14.032     93.531      9.676    -10.848     54.432      1.000      0.000      0.000      0.000      0.000      0.635      0.000      0.000      0.000      0.000      0.000     18.372     18.632     19.768      0.000      4.774     10.683      0.000     20.893     20.893
 902.2500       0.509    106.167      2.606     58.567     53.011     53.720     53.554     74.759     37.964    214.769     15.294     20.171     17.108     53.945    120.370    206.180     78.699     17.090      2.447     15.294     31.804     32.758     30.948    141.363     20.171     17.108     66.301     66.823      9.753     75.818      1.000      9.753      0.010     71.571     14.429     93.529      9.753    -10.708     53.720      1.000      0.000      0.000      0.000      0.000      0.635      0.000      0.000      0.000      0.000      0.000     18.615     18.673     18.864      0.000      4.438      9.581      0.000     20.893     20.893
 902.3750       0.513    105.873      2.612     59.907     57.224     52.852     53.603     74.349    -34.347    213.313     13.903     23.604     21.414     54.144    120.064    206.095     82.372    -46.875      2.459     13.903     31.332     32.555     32.370    140.509     23.604     21.414     65.197     67.392      9.552     76.335      1.000      9.552      0.010     73.434     14.113     94.011      9.552    -10.510     52.852      1.000      0.000      0.000      0.000      0.000      0.671      0.000      0.000      0.000      0.000      0.000     18.921     18.656     17.475      0.000      4.155      8.311      0.000     20.893     20.893
 902.5000       0.523    107.127      2.617     60.720     61.852     51.661     53.398     73.439     -4.865    208.187     12.440     31.855     33.205     54.537    119.845    207.194     86.600     37.109      2.473     12.440     31.133     32.192     32.602    138.458     31.855     33.205     63.792     67.224      8.845     77.886      1.000      8.845      0.010     79.259     13.270     95.458      8.845    -10.117     51.661      1.000      0.000      0.000      0.000      0.000      0.767      0.000      0.000      0.000      0.000      0.000     19.357     18.727     16.168      0.000      3.951      7.112      0.000     20.893     20.893
 902.6250       0.525    108.280      2.619     61.562     64.285     49.971     52.537     73.265    -77.311    204.873     11.131     49.949     52.046     55.071    119.740    209.763     90.492     17.578      2.476     11.131     31.421     32.187     31.867    137.286     49.949     52.046     60.531     66.727      8.387     78.687      1.000      8.387      0.010     84.282     12.925     96.638      8.387     -9.584     49.971      1.000      0.000      0.000      0.000      0.000      0.836      0.000      0.000      0.000      0.000      0.000     20.011     19.034     15.556      0.000      3.859      5.854      0.000     20.893     20.893
 902.7500       0.514    108.685      2.615     62.624     62.304     49.105     51.560     75.461     14.644    204.079     10.579     50.649     52.630     55.480    119.887    218.156     98.384     65.918      2.478     10.579     32.000     32.369     31.621    136.065     50.649     52.630     59.068     66.000      8.278     77.843      1.000      8.278      0.010     85.971     13.879     97.022      8.278     -9.176     49.105      1.000      0.000      0.000      0.000      0.000      0.857      0.000      0.000      0.000      0.000      0.000     20.365     19.395     16.050      0.000      4.031      4.657      0.000     20.892     20.893
 902.8750       0.445     94.322      2.608     64.091     59.586     48.301     50.431     79.280     12.849    205.217     11.466     50.688     52.760     55.932    120.183    222.606    100.222    -13.184      2.481     11.466     32.881     32.970     32.241    134.845     50.688     52.760     58.033     65.978      8.435     75.735      1.000      8.435      0.010     85.319     15.830     96.874      8.435     -8.725     48.301      1.000      0.000      0.000      0.000      0.000      0.849      0.000      0.000      0.000      0.000      0.000     20.703     19.829     16.783      0.000      4.347      4.364      0.000     20.891     20.892
