FORWARD_TEXT_FORMAT_1.0
STDEP =   128.5750
ENDEP =   875.3250
RLEV  =     0.1250
CURVENAME =  RML, RMN, CAL, R4.0, RILD, RILM, RLL8, SP1, SP, DEVI, AZIM, DEN, CNL, GR, AC, CNL%, RILD%, RILM%, RLL8%, SP1%, CAL%, RML%, RMN%, DEN%, SP%, R4.0%, GR%, AC%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           RML        RMN        CAL       R4.0       RILD       RILM       RLL8        SP1         SP       DEVI       AZIM        DEN        CNL         GR         AC       CNL%      RILD%      RILM%      RLL8%       SP1%       CAL%       RML%       RMN%       DEN%        SP%      R4.0%        GR%        AC%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 858.2000      12.146     11.198     21.928     60.020     38.390     40.271     36.084     56.401     85.694      1.711    313.950      2.583     18.201     51.427    212.832     18.184     37.168     37.446     36.376     53.288     21.922      9.000      9.500      2.546     92.109     53.484     57.478    215.680      0.100     77.582      0.000      0.100      0.010     99.900     22.318     99.900      0.100    -10.386     38.390      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.048     24.832     27.713      0.000  -9999.000  -9999.000      0.000
 858.3250      12.448     11.845     21.930     60.029     39.082     42.960     39.815     56.826     85.711      1.711    313.950      2.570     17.719     52.298    213.632     18.122     37.873     38.806     35.106     54.415     21.909      8.000      7.750      2.536     92.777     50.742     55.835    214.127      0.100     76.786      0.000      0.100      0.010     99.900     23.114     99.900      0.100    -10.367     39.082      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.587     23.277     25.116      0.000  -9999.000  -9999.000      0.000
 858.4500      12.302     11.802     21.933     60.026     39.332     44.621     42.841     57.020     85.723      1.711    313.950      2.560     16.931     53.304    215.144     17.597     38.372     40.199     35.985     55.243     21.860      6.500      6.500      2.522     93.021     47.645     55.377    215.027      0.100     75.851      0.000      0.100      0.010     99.900     24.049     99.900      0.100    -10.354     39.332      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.424     22.411     23.342      0.000  -9999.000  -9999.000      0.000
 858.5750      10.465     10.758     21.930     60.010     39.413     46.342     48.055     56.924     85.758      1.711    313.950      2.552     16.043     54.545    217.112     17.227     39.075     42.916     39.736     56.389     21.830      5.750      6.000      2.511     93.115     45.471     55.966    218.784      0.100     74.679      0.000      0.100      0.010     99.900     25.221     99.900      0.100    -10.317     39.413      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.372     21.579     20.810      0.000  -9999.000  -9999.000      0.000
 858.7000      10.000     10.103     21.923     59.990     39.323     47.036     53.585     56.498     85.736      1.711    313.950      2.560     15.291     54.880    218.398     17.059     39.330     44.574     42.701     56.821     21.801      7.750      8.500      2.501     93.115     42.297     55.691    223.127      0.100     74.357      0.000      0.100      0.010     99.900     25.543     99.900      0.100    -10.338     39.323      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.431     21.260     18.662      0.000  -9999.000  -9999.000      0.000
 858.8250       9.206      9.603     21.912     59.976     39.008     46.887     60.989     56.155     85.651      1.711    313.950      2.578     15.263     54.845    219.072     17.228     39.415     46.322     47.907     57.023     21.775      8.750      8.500      2.508     92.856     40.926     55.219    230.114      0.100     74.391      0.000      0.100      0.010     99.900     25.509     99.900      0.100    -10.422     39.008      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.636     21.328     16.396      0.000  -9999.000  -9999.000      0.000
 858.9500       8.206      8.111     21.870     59.973     38.793     46.147     61.843     55.716     85.576      1.711    313.950      2.598     16.511     55.358    218.254     17.607     39.331     47.040     53.378     56.936     21.728      9.750      9.572      2.525     92.386     39.709     55.246    232.562      0.100     73.897      0.000      0.100      0.010     99.900     26.003     99.900      0.100    -10.495     38.793      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.778     21.670     16.170      0.000  -9999.000  -9999.000      0.000
 859.0750       6.809      6.758     21.836     59.985     38.518     44.901     56.578     55.394     85.514      1.711    313.950      2.624     18.335     55.646    216.059     18.000     39.014     46.907     60.961     56.507     21.710     10.000      9.556      2.543     91.587     39.168     55.966    232.522      0.100     73.618      0.000      0.100      0.010     99.900     26.282     99.900      0.100    -10.556     38.518      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.962     22.271     17.675      0.000  -9999.000  -9999.000      0.000
 859.2000       5.904      6.103     21.807     60.003     38.301     44.212     49.091     54.999     85.463      1.711    313.950      2.635     19.709     55.349    213.252     18.299     38.801     46.181     61.986     56.167     21.700     10.500     10.437      2.572     90.948     39.113     56.548    230.176      0.100     73.906      0.000      0.100      0.010     99.900     25.994     99.900      0.100    -10.606     38.301      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.109     22.618     20.370      0.000  -9999.000  -9999.000      0.000
 859.3250       7.338      7.986     21.780     60.020     38.157     44.597     38.034     54.882     85.378      1.711    313.950      2.636     19.514     55.233    209.980     18.287     38.524     44.921     56.783     55.725     21.695     10.500     11.689      2.585     89.909     39.635     57.386    224.134      0.100     74.018      0.000      0.100      0.010     99.900     25.882     99.900      0.100    -10.690     38.157      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.207     22.423     26.292      0.000  -9999.000  -9999.000      0.000
 859.4500       8.544      8.500     21.737     60.033     38.201     45.957     35.151     54.866     85.312      1.711    313.950      2.632     17.602     55.626    206.821     17.880     38.306     44.202     49.406     55.405     21.697     14.500     16.098      2.586     89.401     40.722     58.289    220.548      0.100     73.637      0.000      0.100      0.010     99.900     26.263     99.900      0.100    -10.754     38.201      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.177     21.759     28.449      0.000  -9999.000  -9999.000      0.000
 859.5750       9.545      9.352     21.714     60.037     38.274     48.716     39.959     54.911     85.227      1.711    313.950      2.625     15.147     55.381    203.862     17.120     38.156     44.560     38.122     55.002     21.694     17.651     19.992      2.583     88.814     41.840     58.420    217.230      0.100     73.875      0.000      0.100      0.010     99.900     26.025     99.900      0.100    -10.838     38.274      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.127     20.527     25.025      0.000  -9999.000  -9999.000      0.000
 859.7000       9.949      9.560     21.702     60.039     38.342     51.365     53.700     55.009     85.167      1.711    313.950      2.624     12.786     54.754    202.429     16.226     38.199     45.879     35.022     54.882     21.686     15.115     17.883      2.575     88.456     43.976     58.879    215.883      0.100     74.479      0.000      0.100      0.010     99.900     25.421     99.900      0.100    -10.897     38.342      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.081     19.468     18.622      0.000  -9999.000  -9999.000      0.000
 859.8250      10.397     10.256     21.696     60.038     38.379     55.671     85.898     55.063     85.096      1.711    313.950      2.623     10.980     54.382    201.581     15.360     38.272     48.642     39.584     54.865     21.677     15.362     16.179      2.575     88.424     45.105     59.356    215.272      0.100     74.834      0.000      0.100      0.010     99.900     25.066     99.900      0.100    -10.967     38.379      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.056     17.963     11.642      0.000  -9999.000  -9999.000      0.000
 859.9500      10.500     11.432     21.697     60.037     38.298     57.718    102.754     55.121     85.036      1.711    313.950      2.622     10.831     54.617    201.405     15.034     38.341     51.240     52.765     54.908     21.616     16.115     21.790      2.574     88.649     46.215     59.762    215.480      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.0750      13.680     15.195     21.694     60.040     38.071     59.550    112.770     55.156     84.978      1.711    313.950      2.619     11.058     54.995    201.522     16.118     38.382     55.612     85.406     55.007     21.561     22.944     10.000      2.573     88.908     46.802     57.929    215.825      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.2000      17.005     19.194     21.688     60.046     37.857     60.623    114.067     55.197     84.957      1.711    313.950      2.618     11.934     55.753    201.714     17.980     38.305     57.664    102.456     55.061     21.498      9.876      9.250      2.569     89.209     47.211     56.758    215.973      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.3250      15.634     18.315     21.679     60.057     37.646     61.588    109.678     55.205     84.936      1.711    313.950      2.614     13.583     56.686    201.879     19.662     38.077     59.518    112.727     55.120     21.427      8.829      9.000      2.569     89.674     47.088     54.329    215.640      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.4500      15.312     16.527     21.628     60.070     37.702     61.838    102.190     55.198     84.936      1.711    313.950      2.613     14.708     53.215    201.960     19.885     37.863     60.594    114.193     55.155     21.305      8.361      8.500      2.564     89.918     46.673     52.627    215.118      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.5750      15.961     20.643     21.572     60.080     37.880     62.385     87.619     55.175     84.949      1.711    313.950      2.607     15.692     44.085    201.997     18.123     37.645     61.581    109.893     55.197     21.246      8.320      8.500      2.564     90.224     46.175     50.238    214.166      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.7000      21.549     12.408     21.511     60.090     38.078     62.768     79.059     55.130     84.150      1.711    313.950      2.601     16.456     33.270    202.000     15.651     37.697     61.821    102.629     55.205     21.201      8.333      8.500      2.558     90.393     45.089     50.153    213.391      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.8250      12.544      9.403     21.442     60.099     38.449     63.032     76.402     55.105     78.066      1.711    313.950      2.591     17.482     21.274    202.000     13.255     37.874     62.374     87.880     55.198     21.167      8.339      8.500      2.552     90.483     44.417     50.520    212.586      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 860.9500       9.043      9.051     21.330     60.105     38.576     63.166     78.614     55.083     67.229      1.711    313.950      2.572     18.434     11.313    202.000     11.026     38.067     62.760     79.144     55.176     21.135      8.343      8.500      2.543     90.483     43.675     51.056    212.582      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.0750       8.456      8.602     21.258     60.105     38.568     63.282     76.256     55.068     58.119      1.711    313.950      2.529     18.978      3.062    202.000     10.806     38.445     63.028     76.331     55.131     21.129      8.337      8.500      2.529     90.271     43.243     52.038    213.245      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.2000       8.328      8.500     21.210     60.103     38.573     63.142     67.691     55.059     49.080      1.711    313.950      2.497     19.706      1.343    201.988     10.925     38.577     63.162     78.680     55.106     21.121      8.352      8.500      2.484     90.045     42.943     52.726    214.269      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.3250       8.330      8.500     21.174     60.100     38.583     62.572     51.104     55.066     41.792      1.711    313.950      2.460     20.593      1.343    201.951     11.560     38.568     63.286     76.510     55.083     21.121      8.350      8.500      2.453     89.636     43.075     54.257    216.584      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.4500       8.338      8.500     21.142     60.095     38.530     62.254     44.436     55.087     34.089      1.711    313.950      2.427     20.511      1.343    201.899     13.344     38.573     63.160     68.211     55.068     21.121      8.354      8.500      2.415     89.354     43.420     55.017    217.980      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.5750       8.342      8.500     21.130     60.088     38.406     62.151     43.361     55.102     21.351      1.711    313.950      2.385     20.868      1.343    201.859     14.487     38.585     62.582     51.316     55.059     21.117      8.350      8.500      2.384     88.790     43.749     54.657    219.082      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.7000       8.339      8.500     21.123     60.079     38.335     62.006     46.714     55.106      9.236      1.711    313.950      2.372     20.928      1.343    201.905     15.546     38.534     62.257     44.474     55.066     21.115      8.345      8.500      2.338     88.301     44.300     55.154    219.056      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.8250       8.349      8.500     21.121     60.071     38.284     61.483     53.063     55.095      1.959      1.711    313.950      2.370     20.891      1.343    202.047     16.243     38.408     62.156     43.259     55.086     21.109      8.351      8.500      2.322     87.530     44.620     55.691    216.945      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 861.9500       8.350      8.500     21.121     60.066     38.232     61.228     55.452     55.055   -780.553      1.711    313.949      2.378     20.731      1.343    202.309     17.260     38.337     62.023     46.510     55.102     21.094      8.382      8.500      2.319     87.192     45.159     55.573    214.613      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.0750       8.353      8.500     21.118     60.068     38.183     61.092     56.188     54.996  -5874.991      1.711    313.949      2.393     20.361      1.343    202.629     18.325     38.286     61.491     52.986     55.106     21.085      8.431      8.500      2.325     86.816     45.778     54.984    211.034      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.2000       8.351      8.500     21.115     60.072     38.233     61.138     55.965     54.851  -9999.000      1.711    313.948      2.400     20.451      1.343    202.800     18.851     38.234     61.232     55.428     55.097     21.073      8.441      8.500      2.342     86.515     47.288     55.638    208.268      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.3250       8.346      8.500     21.110     60.069     38.263     61.772     55.522     54.747  -9999.000      1.711    313.947      2.401     20.532      1.343    202.861     19.460     38.181     61.091     56.195     55.056     21.061      8.438      8.500      2.349     86.120     48.399     55.606    204.472      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.4500       8.350      8.500     21.097     60.062     38.180     62.525     55.420     54.605  -9999.000      1.710    313.946      2.396     20.280      1.343    202.743     20.638     38.232     61.118     55.979     55.001     21.033      8.426      8.500      2.351     86.064     49.982     55.017    202.874      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.5750       8.376      8.500     21.086     60.053     38.100     63.468     55.532     54.486  -9999.000      1.710    313.946      2.389     20.015      1.343    202.534     20.422     38.266     61.748     55.525     54.855     21.044      8.436      8.500      2.347     86.040     51.396     54.329    201.709      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.7000       8.421      8.500     21.075     60.045     38.169     63.704     55.808     54.291  -9999.000      1.710    313.945      2.385     19.642      1.343    202.395     20.851     38.183     62.494     55.416     54.751     21.059      8.436      8.500      2.340     86.078     54.091     54.467    201.376      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.8250       8.439      8.500     21.064     60.040     38.372     63.206     56.034     54.185  -9999.000      1.710    313.944      2.387     19.302      1.343    202.331     20.934     38.097     63.459     55.523     54.609     21.077      8.435      8.500      2.334     86.059     55.642     54.859    201.452      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 862.9500       8.439      8.500     21.039     60.042     38.525     62.666     56.050     54.066  -9999.000      1.710    313.944      2.392     19.626      1.343    202.389     20.906     38.163     63.720     55.801     54.493     21.100      7.136      8.500      2.337     86.040     57.336     55.213    201.634      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.0750       8.429      8.500     21.042     60.054     38.813     62.080     56.021     53.981  -9999.000      1.710    313.943      2.410     19.819      1.343    202.510     20.832     38.367     63.224     56.034     54.295     21.100      1.976      8.500      2.339     85.970     58.379     56.620    201.842      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.2000       8.434      8.500     21.056     60.075     39.059     61.748     56.089     53.854  -9999.000      1.710    313.942      2.415     19.952      1.343    202.625     20.346     38.516     62.686     56.051     54.189     21.100      0.796      8.500      2.359     85.951     59.504     56.792    201.938      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.3250       8.436      8.500     21.074     60.109     39.241     61.652     56.193     53.789  -9999.000      1.710    313.941      2.417     20.105      1.343    202.727     20.416     38.804     62.091     56.019     54.069     21.100      0.796      0.202      2.365     85.843     59.772     47.489    201.996      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.4500       8.435      8.500     21.095     60.146     39.233     61.868     56.136     53.714  -9999.000      1.710    313.941      2.415     20.245      1.343    202.826     20.585     39.053     61.752     56.086     53.985     21.100      0.796      0.202      2.368     85.805     59.913     38.645    202.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.5750       7.397      8.500     21.100     60.160     39.234     62.207     55.899     53.650  -9999.000      1.710    313.940      2.412     20.646      1.343    202.934     20.331     39.241     61.645     56.195     53.856     21.100      0.796      0.202      2.365     85.758     59.948     24.697    202.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.7000       3.013      8.500     21.100     60.158     39.219     62.254     55.564     53.527  -9999.000      1.710    313.940      2.407     20.920      1.343    203.004     20.084     39.233     61.856     56.144     53.792     21.100      0.796      0.202      2.363     85.796     59.956     15.823    202.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.8250       1.033      8.500     21.100     60.134     39.130     62.297     55.364     53.450  -9999.000      1.710    313.938      2.406     21.104      1.343    203.042     19.750     39.235     62.206     55.911     53.717     21.100      0.796      0.202      2.357     85.848     59.952      4.145    202.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 863.9500       0.796      1.867     21.100     60.099     39.061     62.413     55.673     53.357  -9999.000      1.710    313.937      2.409     21.003      1.343    203.025     19.229     39.222     62.252     55.571     53.654     21.059      0.796      0.202      2.356     85.923     59.949      1.343    202.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.0750       0.796      0.202     21.100     60.074     38.984     62.596     56.410     53.287  -9999.000      1.709    313.937      2.416     20.832      1.343    202.979     19.582     39.133     62.294     55.354     53.530     21.042      0.796      0.202      2.358     85.946     59.951      1.343    201.968      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.2000       0.796      0.202     21.100     60.055     38.839     62.649     56.664     53.179  -9999.000      1.709    313.936      2.419     20.683      1.343    202.954     19.794     39.064     62.407     55.647     53.453     21.010      0.796      0.202      2.365     85.965     59.965      1.343    201.924      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.3250       0.796      0.202     21.100     60.045     38.523     62.900     56.426     53.122  -9999.000      1.709    313.935      2.421     20.781      1.343    202.965     19.916     38.989     62.594     56.400     53.359     20.902      0.796      0.202      2.369     85.909     59.972      1.343    201.860      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.4500       0.796      0.202     21.059     60.040     38.396     63.062     56.078     53.054  -9999.000      1.709    313.934      2.421     20.937      1.343    203.004     20.091     38.850     62.640     56.672     53.291     20.595      0.796      0.202      2.371     85.852     59.976      1.343    201.858      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.5750       0.796      0.202     21.042     60.042     38.377     63.178     55.682     52.996  -9999.000      1.709    313.934      2.421     21.173      1.343    203.020     20.156     38.528     62.895     56.438     53.181     19.480      0.796      0.202      2.371     85.688     59.978      1.343    201.978      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.7000       0.796      0.202     21.011     60.046     38.445     63.282     55.381     52.883  -9999.000      1.709    313.933      2.421     21.464      1.343    201.533     20.589     38.397     63.057     56.092     53.124  -9999.000  -9999.000  -9999.000      2.371     85.594     59.986      1.343    202.156      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.8250       0.796      0.202     20.908     60.053     38.766     63.351     55.134     52.807  -9999.000      1.709    313.932      2.418     21.032      1.343    196.347     20.867     38.375     63.175     55.693     53.056  -9999.000  -9999.000  -9999.000      2.372     85.462     59.996      1.343    202.550      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 864.9500       0.796      0.202     20.618     60.064     39.807     63.207     55.217     52.664  -9999.000      1.709    313.932      2.419     20.526      1.343    181.345     21.122     38.434     63.279     55.391     53.000  -9999.000  -9999.000  -9999.000      2.368     85.406     60.015      1.343    202.752      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 865.0750       0.796      0.202     19.583     60.074     48.745     62.939     55.338     51.149  -9999.000      1.709    313.931      2.418     19.895      1.343    155.815     21.035     38.738     63.356     55.131     52.886  -9999.000  -9999.000  -9999.000      2.370     85.288     60.028      1.343    202.876      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
