FORWARD_TEXT_FORMAT_1.0
STDEP =   149.7500
ENDEP =   900.0000
RLEV  =     0.1250
CURVENAME =  SP1, RLL8, RILD, RILM, GR, AC, SP, DEVI, AZIM, DEN, CNL, CAL, RML, RMN, DEN%, GR%, AC%, cnl%, RILD%, RILM%, RLL8%, SP1%, SP%, R4.0, CAL%, RML%, RMN%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, R4.0%
END
#DEPTH           SP1       RLL8       RILD       RILM         GR         AC         SP       DEVI       AZIM        DEN        CNL        CAL        RML        RMN       DEN%        GR%        AC%       cnl%      RILD%      RILM%      RLL8%       SP1%        SP%       R4.0       CAL%       RML%       RMN%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP      R4.0%
 777.5000      28.019     42.073     31.721     32.623    131.423    231.806     99.343      0.530    126.140      2.580     19.266     23.137     33.318     35.246      2.565    131.619    229.980     19.266     36.997     37.135     50.433    102.386     97.516     92.145     23.130     22.466     19.670      0.100     14.848      0.000      0.100      0.010     99.900     85.052     99.900      0.100     -6.686     31.721      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.524     30.653     23.768      0.000  -9999.000  -9999.000      0.000     61.417
 777.6250      28.110     42.554     32.164     32.744    131.683    234.851     99.233      0.530    125.820      2.578     20.583     23.119     25.649     23.949      2.574    132.242    227.342     20.583     38.534     39.411     60.947    102.252     97.723     90.441     23.111     30.079     32.017      0.100     14.420      0.000      0.100      0.010     99.900     85.480     99.900      0.100     -6.798     32.164      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.090     30.540     23.500      0.000  -9999.000  -9999.000      0.000     63.715
 777.7500      28.119     42.304     32.685     32.948    132.133    236.859     99.135      0.530    126.250      2.573     20.186     23.115     26.036     22.508      2.585    132.740    228.224     20.186     40.068     42.138     78.399    102.099     98.095     87.923     23.103     34.429     37.448      0.100     13.676      0.000      0.100      0.010     99.900     86.224     99.900      0.100     -6.897     32.685      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.595     30.351     23.638      0.000  -9999.000  -9999.000      0.000     70.833
 777.8750      28.108     41.664     33.404     33.343    130.440    236.456     99.038      0.520    126.470      2.567     18.406     23.110     23.858     20.355      2.594    131.400    231.026     18.406     41.534     45.008    110.128    101.928     98.254     86.456     23.099     36.536     41.659      0.100     16.450      0.000      0.100      0.010     99.900     83.450     99.900      0.100     -6.996     33.404      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.936     29.991     24.002      0.000  -9999.000  -9999.000      0.000     75.358
 778.0000      28.079     42.024     34.348     34.070    125.018    233.153     98.857      0.520    127.130      2.563     16.197     23.109     26.926     26.904      2.604    131.492    234.239     16.197     44.369     49.824    170.161    101.587     98.395     85.348     23.099     41.913     50.142      0.100     24.906      0.000      0.100      0.010     99.900     74.994     99.900      0.100     -7.177     34.348      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.114     29.351     23.796      0.000  -9999.000  -9999.000      0.000     80.165
 778.1250      27.949     49.601     36.743     36.837    118.614    228.165     98.745      0.520    128.800      2.560     13.827     23.120     32.625     35.195      2.600    132.280    236.768     13.827     45.734     51.170    152.979    101.416     98.517     85.035     23.103     60.739     79.729      0.100     34.109      0.000      0.100      0.010     99.900     65.791     99.900      0.100     -7.291     36.743      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.216     27.146     20.161      0.000  -9999.000  -9999.000      0.000     84.832
 778.2500      27.853     59.893     38.380     39.183    109.974    220.392     98.647      0.510    129.950      2.562     10.596     23.129     35.661     39.909      2.591    131.671    237.147     10.596     46.929     51.782    122.927    101.251     98.663     85.918     23.111     76.910     90.753      0.100     45.298      0.000      0.100      0.010     99.900     54.602     99.900      0.100     -7.390     38.380      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.056     25.522     16.697      0.000  -9999.000  -9999.000      0.000     92.019
 778.3750      27.750     76.635     39.913     41.862     96.865    208.931     98.555      0.510    129.520      2.570      9.535     23.119     39.675     46.612      2.579    126.554    234.271      9.535     47.762     51.826    102.058    101.104     98.687     87.423     23.122     86.490    100.716      0.100     59.910      0.000      0.100      0.010     99.900     39.990     99.900      0.100     -7.483     39.913      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.054     23.888     13.049      0.000  -9999.000  -9999.000      0.000     93.943
 778.5000      27.641    106.894     41.384     44.715     92.966    204.008     98.402      0.500    133.870      2.580      8.911     23.106     52.891     67.395      2.556    120.149    229.607      8.911     48.290     50.741     78.217    100.891     98.687     89.278     23.122     88.261    103.343      0.100     63.768      0.000      0.100      0.010     99.900     36.132     99.900      0.100     -7.638     41.384      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.164     22.364      9.355      0.000  -9999.000  -9999.000      0.000     94.604
 778.6250      27.410    163.992     44.078     49.329     92.124    201.236     98.320      0.500    133.870      2.590      8.908     23.101     70.158     86.150      2.550    113.727    223.574      8.908     47.812     49.708     69.953    100.824     98.657     91.506     23.103     50.147     48.663      0.100     64.575      0.000      0.100      0.010     99.900     35.325     99.900      0.100     -7.722     44.078      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.687     20.272      6.098      0.000  -9999.000  -9999.000      0.000     94.146
 778.7500      27.265    154.759     45.593     51.031     93.572    201.559     98.268      0.490    133.870      2.599     10.526     23.099     82.483     96.549      2.550     97.972    210.218     10.526     46.960     48.471     63.233    100.781     98.517     93.701     23.099     29.138     27.962      0.100     63.182      0.000      0.100      0.010     99.900     36.718     99.900      0.100     -7.774     45.593      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.933     19.596      6.462      0.000  -9999.000  -9999.000      0.000     90.567
 778.8750      27.115    126.065     46.804     51.719     96.469    205.780     98.240      0.490    133.870      2.602     12.493     23.101     87.519    102.243      2.554     93.311    204.799     12.493     46.041     47.240     58.524    100.775     98.395     93.804     23.099     23.644     23.141      0.100     60.311      0.000      0.100      0.010     99.900     39.589     99.900      0.100     -7.804     46.804      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.366     19.335      7.932      0.000  -9999.000  -9999.000      0.000     87.886
 779.0000      26.946    104.254     47.675     51.821    100.955    209.568     98.241      0.490    133.870      2.595     14.829     23.108     66.141     71.609      2.571     91.854    201.454     14.829     44.185     45.378     56.632    100.830     98.236     92.999     23.099     25.073     24.364      0.100     55.632      0.000      0.100      0.010     99.900     44.268     99.900      0.100     -7.804     47.675      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.975     19.297      9.592      0.000  -9999.000  -9999.000      0.000     85.030
 779.1250      26.622     80.746     48.234     50.856    105.767    213.532     98.262      0.480    133.860      2.585     16.772     23.118     37.969     36.664      2.580     92.996    200.529     16.772     43.520     44.830     57.253    100.885     98.034     90.638     23.103     32.227     34.124      0.100     50.279      0.000      0.100      0.010     99.900     49.621     99.900      0.100     -7.784     48.234      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.732     19.663     12.385      0.000  -9999.000  -9999.000      0.000     82.383
 779.2500      26.433     70.836     47.863     49.819    110.963    217.505     98.297      0.480    133.890      2.566     17.310     23.122     25.957     25.171      2.588     95.446    204.909     17.310     43.026     44.535     58.280    100.946     97.546     86.330     23.107     32.806     36.376      0.100     44.084      0.000      0.100      0.010     99.900     55.816     99.900      0.100     -7.750     47.863      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     20.893     20.073     14.117      0.000  -9999.000  -9999.000      0.000     78.656
 779.3750      26.268     63.957     47.052     48.604    117.404    221.203     98.344      0.470    133.820      2.553     16.207     23.111     24.470     23.848      2.596     99.810    208.625     16.207     42.748     44.491     59.655    101.007     97.265     83.220     23.115     34.380     39.168      0.100     35.757      0.000      0.100      0.010     99.900     64.143     99.900      0.100     -7.705     47.052      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.253     20.574     15.636      0.000  -9999.000  -9999.000      0.000     77.805
 779.5000      26.120     59.035     46.141     47.373    120.430    221.333     98.439      0.470    134.050      2.550     15.013     23.101     29.205     30.001      2.602    104.711    212.657     15.013     42.634     44.833     64.836    101.172     96.960     80.073     23.111     37.378     41.956      0.100     31.581      0.000      0.100      0.010     99.900     68.319     99.900      0.100     -7.611     46.141      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.673     21.109     16.939      0.000  -9999.000  -9999.000      0.000     77.550
 779.6250      25.914     56.839     44.388     45.582    122.267    220.484     98.507      0.470    134.050      2.552     14.184     23.099     32.561     35.423      2.597    109.246    216.415     14.184     42.689     45.181     67.139    101.281     96.631     76.586     23.126     38.047     41.186      0.100     28.960      0.000      0.100      0.010     99.900     70.940     99.900      0.100     -7.544     44.388      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.528     21.938     17.594      0.000  -9999.000  -9999.000      0.000     77.657
 779.7500      25.831     57.185     43.593     44.890    122.547    219.290     98.568      0.460    136.580      2.563     14.142     23.099     33.713     37.985      2.587    116.640    221.111     14.142     42.646     45.524     68.563    101.416     95.935     72.836     23.134     30.511     30.335      0.100     28.554      0.000      0.100      0.010     99.900     71.346     99.900      0.100     -7.485     43.593      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.939     22.277     17.487      0.000  -9999.000  -9999.000      0.000     78.341
 779.8750      25.786     58.166     43.081     44.568    120.553    218.211     98.634      0.460    134.810      2.576     14.833     23.101     36.105     40.773      2.573    119.941    221.511     14.833     42.321     45.816     69.859    101.574     95.587     71.688     23.138     23.471     23.473      0.100     31.407      0.000      0.100      0.010     99.900     68.493     99.900      0.100     -7.420     43.081      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.212     22.438     17.192      0.000  -9999.000  -9999.000      0.000     78.776
 780.0000      25.776     59.501     42.779     44.496    117.751    218.397     98.788      0.450    152.580      2.585     15.556     23.105     37.762     41.514      2.544    122.063    220.742     15.556     41.025     45.471     70.792    101.959     95.239     71.222     23.138     25.896     27.679      0.100     35.288      0.000      0.100      0.010     99.900     64.612     99.900      0.100     -7.267     42.779      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.376     22.474     16.806      0.000  -9999.000  -9999.000      0.000     79.211
 780.1250      25.824     64.252     42.647     44.794    114.904    218.764     98.902      0.450    152.580      2.593     15.845     23.111     33.720     34.957      2.534    122.949    219.620     15.845     39.948     44.456     67.019    102.173     94.903     71.610     23.134     40.184     43.071      0.100     39.077      0.000      0.100      0.010     99.900     60.823     99.900      0.100     -7.154     42.647      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.448     22.324     15.564      0.000  -9999.000  -9999.000      0.000     79.647
 780.2500      25.879     66.878     42.683     45.141    111.448    219.165     99.016      0.450    152.580      2.599     15.068     23.112     26.474     26.400      2.529    121.194    218.179     15.068     38.694     42.868     61.381    102.405     94.293     73.037     23.126     38.501     39.799      0.100     43.482      0.000      0.100      0.010     99.900     56.418     99.900      0.100     -7.041     42.683      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.429     22.153     14.953      0.000  -9999.000  -9999.000      0.000     80.535
 780.3750      25.939     68.400     42.651     45.485    106.969    219.388     99.142      0.440    152.580      2.599     14.389     23.120     24.860     25.882      2.528    118.391    218.316     14.389     37.404     40.842     54.256    102.649     94.031     74.478     23.115     36.542     38.386      0.100     48.886      0.000      0.100      0.010     99.900     51.014     99.900      0.100     -6.916     42.651      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.446     21.985     14.620      0.000  -9999.000  -9999.000      0.000     80.796
 780.5000      26.000     69.709     42.358     45.782    104.959    218.988     99.387      0.440    152.580      2.591     13.921     23.131     34.070     36.484      2.525    115.579    218.673     13.921     34.771     36.862     42.963    103.131     93.805     76.257     23.111     39.998     42.560      0.100     51.204      0.000      0.100      0.010     99.900     48.696     99.900      0.100     -6.673     42.358      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.608     21.843     14.345      0.000  -9999.000  -9999.000      0.000     80.816
 780.6250      26.153     70.684     41.175     45.511    104.202    218.827     99.549      0.440    152.580      2.579     13.902     23.136     39.223     41.202      2.519    112.605    219.072     13.902     33.619     35.133     39.218    103.363     93.628     79.005     23.119     45.972     48.088      0.100     52.060      0.000      0.100      0.010     99.900     47.840     99.900      0.100     -6.512     41.175      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.286     21.973     14.147      0.000  -9999.000  -9999.000      0.000     80.662
 780.7500      26.269     67.460     40.074     44.574    105.648    220.899     99.699      0.430    152.580      2.557     15.080     23.138     37.383     38.993      2.511    107.489    219.481     15.080     32.679     33.669     36.752    103.582     93.408     83.149     23.130     36.070     35.138      0.100     50.417      0.000      0.100      0.010     99.900     49.483     99.900      0.100     -6.363     40.074      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.954     22.434     14.824      0.000  -9999.000  -9999.000      0.000     80.059
 780.8750      26.400     62.044     38.842     43.055    111.323    228.482     99.847      0.430    152.580      2.538     16.533     23.136     38.512     40.765      2.504    105.184    219.067     16.533     31.937     32.511     34.866    103.784     93.359     85.656     23.130     19.992     16.778      0.100     43.638      0.000      0.100      0.010     99.900     56.262     99.900      0.100     -6.217     38.842      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.745     23.226     16.118      0.000  -9999.000  -9999.000      0.000     79.569
 781.0000      26.556     55.101     37.557     41.082    115.111    236.535    100.099      0.420    152.580      2.531     18.602     23.130     43.399     45.707      2.498    104.182    218.716     18.602     31.134     31.299     33.402    104.150     93.365     88.000     23.126     17.698     12.803      0.100     38.807      0.000      0.100      0.010     99.900     61.093     99.900      0.100     -5.966     37.557      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.626     24.341     18.149      0.000  -9999.000  -9999.000      0.000     78.972
 781.1250      26.914     44.311     35.086     37.337    118.429    246.114    100.252      0.420    152.580      2.529     21.459     23.120     40.342     40.725      2.499    104.272    219.212     21.459     31.030     31.358     34.982    104.321     93.420     90.601     23.103     19.702     14.185      0.100     34.362      0.000      0.100      0.010     99.900     65.538     99.900      0.100     -5.814     35.086      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.502     26.783     22.568      0.000  -9999.000  -9999.000      0.000     78.328
 781.2500      27.148     39.668     33.758     35.341    122.727    258.356    100.375      0.410    152.580      2.527     26.815     23.112     26.940     24.711      2.501    110.439    226.776     26.815     31.150     31.851     37.874    104.486     93.634     93.668     23.103     26.846     19.796      0.100     28.292      0.000      0.100      0.010     99.900     71.608     99.900      0.100     -5.692     33.758      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.623     28.296     25.209      0.000  -9999.000  -9999.000      0.000     77.254
 781.3750      27.377     37.051     32.793     33.846    127.706    275.285    100.482      0.410    152.520      2.522     28.806     23.115     18.691     14.523      2.505    114.416    234.450     28.806     31.422     32.680     41.888    104.638     93.768     95.055     23.107     25.307     19.037      0.100     20.793      0.000      0.100      0.010     99.900     79.107     99.900      0.100     -5.586     32.793      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.495     29.546     26.990      0.000  -9999.000  -9999.000      0.000     77.153
 781.5000      27.620     35.096     32.028     32.652    130.185    282.640    100.656      0.410    152.520      2.515     29.934     23.125     18.833     13.586      2.522    117.554    243.860     29.934     32.263     34.791     51.158    104.883     93.908     96.217     23.115     23.060     17.066      0.100     16.862      0.000      0.100      0.010     99.900     83.038     99.900      0.100     -5.414     32.028      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.223     30.626     28.493      0.000  -9999.000  -9999.000      0.000     77.555
 781.6250      28.073     33.581     31.232     31.448    129.167    287.420    100.755      0.400    152.520      2.507     30.280     23.130     23.744     17.360      2.534    121.520    254.067     30.280     32.781     35.894     56.117    104.968     94.061     97.288     23.115     41.646     38.207      0.100     18.492      0.000      0.100      0.010     99.900     81.408     99.900      0.100     -5.316     31.232      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.018     31.799     29.778      0.000  -9999.000  -9999.000      0.000     78.520
 781.7500      28.335     34.787     31.043     31.350    123.499    288.195    100.814      0.400    152.520      2.501     29.451     23.128     25.976     19.367      2.548    127.007    273.555     29.451     33.283     36.867     59.407    105.029     94.378     98.138     23.122     55.446     53.545      0.100     27.163      0.000      0.100      0.010     99.900     72.737     99.900      0.100     -5.258     31.043      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.214     31.898     28.746      0.000  -9999.000  -9999.000      0.000     82.092
 781.8750      28.556     37.514     31.135     31.790    114.704    283.119    100.854      0.390    152.520      2.498     28.112     23.113     24.039     17.924      2.561    130.198    281.445     28.112     33.666     37.506     60.194    105.060     94.537     98.154     23.126     46.930     43.594      0.100     39.339      0.000      0.100      0.010     99.900     60.561     99.900      0.100     -5.220     31.135      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.118     31.456     26.657      0.000  -9999.000  -9999.000      0.000     84.639
 782.0000      28.759     41.385     31.388     32.576    110.877    276.831    100.870      0.390    152.520      2.500     26.206     23.103     33.537     28.983      2.579    130.138    286.912     26.206     33.666     37.425     54.278    105.017     94.690     97.890     23.122     40.818     44.665      0.100     44.190      0.000      0.100      0.010     99.900     55.710     99.900      0.100     -5.205     31.388      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.860     30.697     24.163      0.000  -9999.000  -9999.000      0.000     87.608
 782.1250      29.105     49.990     32.157     34.525    108.601    269.298    100.847      0.390    152.520      2.504     23.859     23.105     49.415     46.843      2.582    125.680    289.242     23.859     33.341     36.581     49.233    104.950     94.842     96.943     23.126     45.322     53.173      0.100     46.956      0.000      0.100      0.010     99.900     52.944     99.900      0.100     -5.229     32.157      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.097     28.964     20.004      0.000  -9999.000  -9999.000      0.000     90.771
 782.2500      29.300     55.488     32.715     35.754    105.273    259.202    100.802      0.380    152.520      2.514     19.908     23.111     50.657     47.950      2.580    115.631    284.416     19.908     32.807     35.374     43.407    104.846     95.166     94.909     23.119     48.356     56.686      0.100     50.846      0.000      0.100      0.010     99.900     49.054     99.900      0.100     -5.276     32.715      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.567     27.969     18.022      0.000  -9999.000  -9999.000      0.000     96.487
 782.3750      29.465     58.987     33.219     36.742    100.017    244.238    100.748      0.380    152.520      2.529     18.447     23.115     43.497     44.196      2.573    111.344    278.416     18.447     32.091     34.007     38.218    104.712     95.349     92.989     23.122     44.489     51.018      0.100     56.636      0.000      0.100      0.010     99.900     43.264     99.900      0.100     -5.331     33.219      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.103     27.217     16.953      0.000  -9999.000  -9999.000      0.000     98.511
 782.5000      29.619     60.093     33.616     37.424     96.661    237.018    100.623      0.370    152.550      2.542     17.476     23.119     43.345     49.437      2.545    109.177    271.065     17.476     30.497     31.397     32.273    104.388     95.544     90.460     23.119     34.663     38.258      0.100     60.117      0.000      0.100      0.010     99.900     39.783     99.900      0.100     -5.457     33.616      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.747     26.721     16.641      0.000  -9999.000  -9999.000      0.000     99.785
 782.6250      29.852     55.043     33.666     37.435     95.156    231.483    100.538      0.370    152.490      2.555     17.004     23.125     47.022     55.141      2.534    106.495    262.837     17.004     29.732     30.382     30.949    104.199     95.740     86.236     23.134     25.398     27.847      0.100     61.627      0.000      0.100      0.010     99.900     38.273     99.900      0.100     -5.543     33.666      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.704     26.713     18.168      0.000  -9999.000  -9999.000      0.000    100.391
 782.7500      29.957     49.890     33.383     36.691     97.501    228.062    100.470      0.370    152.490      2.570     17.214     23.124     46.192     53.515      2.531    100.784    245.852     17.214     29.073     29.583     29.919    103.998     96.136     79.614     23.138     24.367     25.694      0.100     59.261      0.000      0.100      0.010     99.900     40.639     99.900      0.100     -5.613     33.383      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.955     27.255     20.044      0.000  -9999.000  -9999.000      0.000    100.299
 782.8750      30.021     44.170     32.877     35.532    100.236    227.267    100.403      0.340    152.490      2.581     17.753     23.125     38.998     43.887      2.537     97.185    238.286     17.753     28.563     29.018     29.307    103.784     96.344     75.308     23.138     20.499     20.538      0.100     56.403      0.000      0.100      0.010     99.900     43.497     99.900      0.100     -5.681     32.877      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.416     28.144     22.640      0.000  -9999.000  -9999.000      0.000     99.809
 783.0000      30.056     38.902     32.186     34.187    100.398    228.847    100.291      0.350    152.490      2.581     18.471     23.122     29.492     32.447      2.564     94.719    232.323     18.471     28.052     28.709     30.561    103.344     96.545     70.920     23.134     15.845     15.165      0.100     56.230      0.000      0.100      0.010     99.900     43.670     99.900      0.100     -5.794     32.186      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.070     29.251     25.706      0.000  -9999.000  -9999.000      0.000     98.964
 783.1250      30.022     33.062     30.708     31.743    100.326    230.743    100.233      0.310    152.490      2.576     19.242     23.121     24.823     26.647      2.576     96.782    228.358     19.242     28.008     28.992     32.351    103.131     96.740     65.456     23.119     21.446     24.407      0.100     56.306      0.000      0.100      0.010     99.900     43.594     99.900      0.100     -5.853     30.708      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.564     31.503     30.246      0.000  -9999.000  -9999.000      0.000     97.771
 783.2500      29.958     31.126     29.834     30.517    100.326    232.273    100.196      0.310    152.490      2.558     20.030     23.120     22.213     22.823      2.584    100.190    226.956     20.030     28.043     29.436     34.590    102.929     97.088     58.354     23.119     26.701     29.739      0.100     56.307      0.000      0.100      0.010     99.900     43.593     99.900      0.100     -5.892     29.834      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.519     32.768     32.128      0.000  -9999.000  -9999.000      0.000     94.975
 783.3750      29.860     30.058     29.161     29.690    100.811    232.885    100.159      0.340    152.430      2.539     19.837     23.127     17.911     17.550      2.587    100.408    228.437     19.837     28.096     30.007     37.261    102.740     97.241     54.828     23.111     24.377     26.903      0.100     55.787      0.000      0.100      0.010     99.900     44.113     99.900      0.100     -5.930     29.161      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.292     33.681     33.269      0.000  -9999.000  -9999.000      0.000     93.675
 783.5000      29.729     29.389     28.632     29.094    100.720    231.836    100.103      0.430    152.560      2.533     19.280     23.136     18.956     20.298      2.591    100.358    230.393     19.280     28.280     31.039     41.084    102.411     97.387     51.805     23.111     23.832     27.155      0.100     55.886      0.000      0.100      0.010     99.900     44.014     99.900      0.100     -5.987     28.632      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.926     34.371     34.026      0.000  -9999.000  -9999.000      0.000     92.495
 783.6250      29.431     30.390     28.122     28.751     99.395    229.850    100.062      0.340    152.550      2.535     18.444     23.138     24.361     27.365      2.594    100.204    232.066     18.444     28.295     31.254     41.856    102.282     97.528     48.924     23.119     46.844     56.683      0.100     57.293      0.000      0.100      0.010     99.900     42.607     99.900      0.100     -6.030     28.122      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.560     34.781     32.905      0.000  -9999.000  -9999.000      0.000     91.273
 783.7500      29.224     32.106     28.014     28.954     95.967    226.746    100.025      0.320    152.550      2.552     16.914     23.136     25.414     28.168      2.597    100.790    233.061     16.914     28.184     31.229     42.087    102.173     97.772     46.072     23.126     49.212     51.191      0.100     60.818      0.000      0.100      0.010     99.900     39.082     99.900      0.100     -6.068     28.014      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.697     34.538     31.147      0.000  -9999.000  -9999.000      0.000     88.365
 783.8750      29.025     34.282     28.038     29.375     92.613    222.449     99.998      0.320    152.560      2.571     16.492     23.125     24.075     27.043      2.599    100.891    232.214     16.492     27.989     30.925     40.895    102.087     97.882     45.229     23.122     33.076     35.280      0.100     64.108      0.000      0.100      0.010     99.900     35.792     99.900      0.100     -6.096     28.038      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.665     34.043     29.170      0.000  -9999.000  -9999.000      0.000     86.817
 784.0000      28.813     36.891     28.089     29.928     92.420    221.228     99.969      0.340    152.560      2.580     16.417     23.119     36.549     43.473      2.602    100.060    230.386     16.417     27.411     29.428     33.515    101.983     97.986     44.796     23.115     24.980     26.212      0.100     64.292      0.000      0.100      0.010     99.900     35.608     99.900      0.100     -6.126     28.089      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.601     33.413     27.107      0.000  -9999.000  -9999.000      0.000     85.550
 784.1250      28.404     40.552     28.254     30.895     92.034    220.845     99.948      0.340    152.560      2.586     16.642     23.114     48.151     53.652      2.604     96.824    227.780     16.642     27.107     28.563     30.153    101.953     98.077     44.713     23.126     27.482     30.035      0.100     64.660      0.000      0.100      0.010     99.900     35.240     99.900      0.100     -6.148     28.254      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.393     32.367     24.660      0.000  -9999.000  -9999.000      0.000     84.840
 784.2500      28.160     41.748     28.293     31.224     92.744    221.237     99.935      0.330    152.640      2.589     17.250     23.111     40.318     42.420      2.607     92.642    222.736     17.250     26.820     27.854     28.665    101.928     98.266     44.861     23.134     26.894     26.455      0.100     63.982      0.000      0.100      0.010     99.900     35.918     99.900      0.100     -6.163     28.293      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.345     32.027     23.953      0.000  -9999.000  -9999.000      0.000     85.525
 784.3750      27.957     42.054     28.199     31.232     97.196    222.689     99.928      0.350    152.640      2.592     17.324     23.115     28.619     30.288      2.608     92.500    221.331     17.324     26.637     27.365     28.459    101.904     98.364     44.898     23.138     22.858     21.329      0.100     59.573      0.000      0.100      0.010     99.900     40.327     99.900      0.100     -6.171     28.199      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.462     32.018     23.779      0.000  -9999.000  -9999.000      0.000     86.907
