FORWARD_TEXT_FORMAT_1.0
STDEP =   170.0000
ENDEP =   860.0000
RLEV  =     0.1250
CURVENAME =  DSP, Rll8, RILD, RILM, GR, MMD, AC, SP, DEN, CNL, CAL, RML, RMN, R4.0, DEVI, AZIM, DEN%, CNL%, SP%, R4.0%, GR%, AC%, MMD%, CAL%, rml%, rmn%, RILD%, RILM%, RLL8%, DSP%, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP
END
#DEPTH           DSP       Rll8       RILD       RILM         GR        MMD         AC         SP        DEN        CNL        CAL        RML        RMN       R4.0       DEVI       AZIM       DEN%       CNL%        SP%      R4.0%        GR%        AC%       MMD%       CAL%       rml%       rmn%      RILD%      RILM%      RLL8%       DSP%       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP
 762.2500     112.735     36.595     27.393     27.978    130.806     -9.794    300.279     82.699      2.498     29.111     23.222     37.152     35.114     53.094      0.830    142.490      2.533     34.415     91.058     85.423    139.302    309.165     24.414     23.217     37.152     35.114     27.417     27.939     36.120    110.821      0.100     17.507      0.000      0.100      0.010     99.900     82.393     99.900      0.100      0.445     27.393      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.505     35.743     27.326      0.000  -9999.000  -9999.000      0.000
 762.3750     111.826     35.475     27.429     27.857    134.136     14.687    294.873     82.693      2.517     29.137     23.217     39.751     33.939     51.664      0.840    140.330      2.532     32.534     90.326     80.285    139.207    310.577     -7.324     23.201     39.751     33.939     27.434     27.821     35.195    110.095      0.100     11.415      0.000      0.100      0.010     99.900     88.485     99.900      0.100      0.441     27.429      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.458     35.898     28.189      0.000  -9999.000  -9999.000      0.000
 762.5000     111.023     35.027     27.415     27.748    134.384    -13.850    291.841     82.675      2.527     29.520     23.217     29.443     30.315     50.904      0.830    141.060      2.528     30.865     89.685     74.160    137.947    311.308    -18.066     23.167     29.443     30.315     27.407     27.716     34.954    109.320      0.100     10.949      0.000      0.100      0.010     99.900     88.951     99.900      0.100      0.425     27.415      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.476     36.038     28.549      0.000  -9999.000  -9999.000      0.000
 762.6250     110.315     35.520     27.335     27.637    132.721     -6.751    288.593     82.650      2.532     29.945     23.204     24.697     21.555     49.861      0.830    141.060      2.519     29.111     88.708     60.512    136.898    311.459     34.180     23.124     24.697     21.555     27.303     27.603     35.766    107.696      0.100     14.042      0.000      0.100      0.010     99.900     85.858     99.900      0.100      0.402     27.335      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.583     36.183     28.153      0.000  -9999.000  -9999.000      0.000
 762.7500     109.555     36.303     27.270     27.621    130.615     20.203    284.417     82.613      2.534     30.001     23.172     21.417     19.720     48.186      0.830    140.470      2.489     29.106     88.366     54.125    134.547    309.606    -13.672     23.082     21.417     19.720     27.255     27.629     36.536    106.897      0.100     17.846      0.000      0.100      0.010     99.900     82.054     99.900      0.100      0.367     27.270      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.671     36.204     27.546      0.000  -9999.000  -9999.000      0.000
 762.8750     108.188     36.942     27.266     27.670    127.403     -7.830    278.022     82.539      2.533     29.483     23.131     17.031     19.106     44.319      0.820    139.980      2.473     29.484     88.128     48.630    132.094    307.362     17.578     23.055     17.031     19.106     27.271     27.688     37.119    106.134      0.100     23.416      0.000      0.100      0.010     99.900     76.484     99.900      0.100      0.295     27.266      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.675     36.140     27.069      0.000  -9999.000  -9999.000      0.000
 763.0000     107.139     37.250     27.365     27.773    127.765     22.177    274.748     82.457      2.532     28.743     23.088     18.747     17.660     41.886      0.790    140.430      2.461     29.937     88.000     44.224    129.856    304.478      8.301     23.055     18.747     17.660     27.406     27.809     37.307    105.414      0.100     22.803      0.000      0.100      0.010     99.900     77.097     99.900      0.100      0.215     27.365      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.543     36.007     26.846      0.000  -9999.000  -9999.000      0.000
 763.1250     106.365     38.493     27.734     28.188    127.019      0.062    271.926     82.393      2.529     27.895     23.059     24.307     22.502     39.353      0.800    139.520      2.455     30.042     88.067     38.264    130.097    301.354    -16.602     23.055     24.307     22.502     27.876     28.352     39.007    104.144      0.100     24.064      0.000      0.100      0.010     99.900     75.836     99.900      0.100      0.153     27.734      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     36.057     35.476     25.979      0.000  -9999.000  -9999.000      0.000
 763.2500     105.631     41.138     28.098     28.666    124.395    -10.347    270.174     82.322      2.521     26.695     23.055     30.600     28.085     36.568      0.790    139.890      2.460     29.544     88.232     36.103    134.013    295.418     20.996     23.055     30.600     28.085     28.194     28.801     42.061    103.601      0.100     28.388      0.000      0.100      0.010     99.900     71.512     99.900      0.100      0.085     28.098      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.590     34.885     24.309      0.000  -9999.000  -9999.000      0.000
 763.3750     104.528     44.389     28.467     29.141    120.491     10.225    270.978     82.198      2.495     26.611     23.055     32.422     30.682     31.870      0.810    141.260      2.468     28.809     88.452     34.185    134.688    292.423    -13.672     23.258     32.422     30.682     28.585     29.289     45.397    103.119      0.100     34.507      0.000      0.100      0.010     99.900     65.393     99.900      0.100     -0.038     28.467      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     35.129     34.315     22.528      0.000  -9999.000  -9999.000      0.000
 763.5000     103.765     46.699     28.902     29.610    119.570    -15.790    274.883     82.065      2.476     27.162     23.055     27.682     24.224     29.629      0.810    141.580      2.479     28.003     88.708     32.454    133.026    289.239    -14.648     23.266     27.682     24.224     29.039     29.749     47.262    102.697      0.100     35.898      0.000      0.100      0.010     99.900     64.002     99.900      0.100     -0.168     28.902      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     34.600     33.772     21.414      0.000  -9999.000  -9999.000      0.000
 763.6250     103.264     46.712     29.801     30.342    121.020     -2.416    280.789     81.964      2.464     28.681     23.227     24.908     22.152     27.707      0.810    141.330      2.492     26.706     89.319     29.539    131.366    285.725     28.320     23.285     24.908     22.152     30.130     30.598     46.475    102.008      0.100     33.699      0.000      0.100      0.010     99.900     66.201     99.900      0.100     -0.267     29.801      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.556     32.958     21.408      0.000  -9999.000  -9999.000      0.000
 763.7500     102.825     46.102     30.617     30.949    122.999     20.824    289.072     81.857      2.456     32.975     23.265     22.294     21.151     26.145      0.820    142.160      2.516     26.570     89.673     28.315    127.303    278.643    -15.625     23.301     22.294     21.151     30.828     31.101     45.941    101.715      0.100     30.618      0.000      0.100      0.010     99.900     69.282     99.900      0.100     -0.372     30.617      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.661     32.311     21.691      0.000  -9999.000  -9999.000      0.000
 763.8750     102.216     46.195     31.362     31.548    126.178    -11.199    301.273     81.667      2.459     35.485     23.283     20.618     21.283     24.767      0.810    142.120      2.521     27.057     90.057     27.258    127.841    275.300     26.367     23.324     20.618     21.283     31.592     31.741     46.305    101.440      0.100     25.470      0.000      0.100      0.010     99.900     74.430     99.900      0.100     -0.560     31.362      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.886     31.698     21.647      0.000  -9999.000  -9999.000      0.000
 764.0000     101.803     47.578     32.135     32.296    125.747     23.538    305.326     81.463      2.466     37.327     23.299     27.993     26.726     24.999      0.800    142.670      2.520     28.301     90.472     26.390    127.430    272.338      3.906     23.316     27.993     26.726     32.369     32.535     48.128    101.172      0.100     26.182      0.000      0.100      0.010     99.900     73.718     99.900      0.100     -0.763     32.135      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.119     30.964     21.018      0.000  -9999.000  -9999.000      0.000
 764.1250     101.523     52.440     33.435     33.848    124.272     -5.199    306.396     81.303      2.477     37.188     23.321     31.134     29.940     25.886      0.810    142.140      2.515     32.756     91.394     25.211    125.237    270.140    -16.602     23.293     31.134     29.940     33.895     34.413     54.298    100.586      0.100     28.587      0.000      0.100      0.010     99.900     71.313     99.900      0.100     -0.920     33.435      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.908     29.544     19.069      0.000  -9999.000  -9999.000      0.000
 764.2500     101.253     55.464     34.419     35.070    120.583    -10.392    302.019     81.132      2.490     31.732     23.318     34.981     31.187     27.628      0.810    142.030      2.508     35.315     91.900     24.878    120.770    270.318     16.602     23.274     34.981     31.187     34.645     35.353     55.966    100.250      0.100     34.367      0.000      0.100      0.010     99.900     65.533     99.900      0.100     -1.090     34.419      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.053     28.514     18.030      0.000  -9999.000  -9999.000      0.000
 764.3750     100.762     56.948     35.153     36.018    114.152      9.954    288.306     80.829      2.512     27.590     23.297     45.138     39.760     31.742      0.810    141.640      2.510     37.294     92.444     24.703    119.296    273.807    -17.090     23.289     45.138     39.760     35.372     36.304     57.371     99.878      0.100     43.691      0.000      0.100      0.010     99.900     56.209     99.900      0.100     -1.390     35.153      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.447     27.764     17.560      0.000  -9999.000  -9999.000      0.000
 764.5000     100.351     58.609     35.893     36.964    110.817    -11.038    277.411     80.504      2.521     23.791     23.277     42.382     40.204     34.243      0.800    140.750      2.512     37.673     93.017     24.647    120.734    279.468    -10.254     23.301     42.382     40.204     36.117     37.248     59.141     99.475      0.100     48.175      0.000      0.100      0.010     99.900     51.725     99.900      0.100     -1.714     35.893      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.861     27.053     17.062      0.000  -9999.000  -9999.000      0.000
 764.6250      99.990     60.851     37.228     38.426    107.334     -3.279    265.856     80.247      2.520     20.574     23.287     41.556     44.870     36.716      0.800    140.150      2.511     32.096     94.177     24.867    122.232    286.383     30.762     23.285     41.556     44.870     37.706     38.932     61.585     98.620      0.100     52.618      0.000      0.100      0.010     99.900     47.282     99.900      0.100     -1.969     37.228      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.861     26.024     16.434      0.000  -9999.000  -9999.000      0.000
 764.7500      99.596     61.564     38.248     39.433    103.302     17.019    253.093     79.965      2.516     17.006     23.299     40.120     44.677     39.100      0.800    139.720      2.490     27.930     94.732     25.208    126.227    300.387    -20.996     23.255     40.120     44.677     38.481     39.648     61.554     98.181      0.100     57.472      0.000      0.100      0.010     99.900     42.428     99.900      0.100     -2.248     38.248      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.145     25.360     16.243      0.000  -9999.000  -9999.000      0.000
 764.8750      98.877     62.035     38.963     40.093     95.668     -5.556    236.792     79.491      2.509     16.180     23.288     37.432     42.416     41.958      0.800    140.400      2.476     24.070     95.263     25.837    125.969    304.979     29.785     23.169     37.432     42.416     39.170     40.284     62.241     97.760      0.100     65.877      0.000      0.100      0.010     99.900     34.023     99.900      0.100     -2.721     38.963      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.665     24.942     16.120      0.000  -9999.000  -9999.000      0.000
 765.0000      98.313     62.771     39.575     40.686     92.605     23.003    230.623     79.011      2.510     15.745     23.259     39.112     45.166     42.363      0.780    140.150      2.467     20.914     95.758     26.955    124.823    306.771     -2.441     23.127     39.112     45.166     39.749     40.859     62.998     97.375      0.100     68.981      0.000      0.100      0.010     99.900     30.919     99.900      0.100     -3.199     39.575      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.269     24.578     15.931      0.000  -9999.000  -9999.000      0.000
 765.1250      97.886     63.363     40.197     41.531     90.851     -9.687    226.709     78.659      2.512     15.511     23.181     42.879     48.380     41.987      0.780    139.230      2.469     17.083     96.618     31.581    121.991    304.843    -16.602     23.108     42.879     48.380     40.389     41.819     63.520     96.716      0.100     70.694      0.000      0.100      0.010     99.900     29.206     99.900      0.100     -3.548     40.197      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.877     24.078     15.782      0.000  -9999.000  -9999.000      0.000
 765.2500      97.491     63.736     40.315     42.017     91.798    -12.135    225.218     78.296      2.511     15.531     23.133     42.919     47.653     40.707      0.770    140.860      2.501     16.221     96.991     35.194    114.793    290.410     15.137     23.100     42.919     47.653     40.283     42.102     63.828     96.448      0.100     69.775      0.000      0.100      0.010     99.900     30.125     99.900      0.100     -3.910     40.315      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.805     23.800     15.690      0.000  -9999.000  -9999.000      0.000
 765.3750      96.914     63.898     40.026     42.087     95.294      3.940    226.810     77.734      2.493     16.022     23.110     40.635     46.606     37.333      0.760    140.080      2.523     15.767     97.320     39.502    111.534    279.704    -11.230     23.092     40.635     46.606     39.916     42.080     63.928     96.216      0.100     66.264      0.000      0.100      0.010     99.900     33.636     99.900      0.100     -4.470     40.026      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.984     23.760     15.650      0.000  -9999.000  -9999.000      0.000
 765.5000      96.528     62.732     39.529     41.841     97.276     -7.377    228.968     77.197      2.478     16.896     23.101     44.137     53.779     35.247      0.770    139.450      2.538     15.514     97.613     44.324    107.902    268.092    -10.254     23.077     44.137     53.779     39.363     41.738     62.220     95.996      0.100     64.188      0.000      0.100      0.010     99.900     35.712     99.900      0.100     -5.005     39.529      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.298     23.900     15.941      0.000  -9999.000  -9999.000      0.000
 765.6250      96.285     56.878     38.196     40.660     98.465      4.620    231.266     76.833      2.469     18.082     23.093     49.387     57.127     33.305      0.780    139.900      2.542     15.489     98.187     54.764    105.040    256.820     24.902     23.050     49.387     57.127     37.697     40.199     54.596     95.489      0.100     62.912      0.000      0.100      0.010     99.900     36.988     99.900      0.100     -5.366     38.196      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.181     24.594     17.581      0.000  -9999.000  -9999.000      0.000
 765.7500      96.062     52.018     36.975     39.433    100.664     15.601    233.430     76.479      2.468     19.729     23.079     45.903     48.843     31.845      0.770    139.280      2.523     15.944     98.504     60.213     96.322    238.119    -14.648     23.038     45.903     48.843     36.667     39.107     50.918     95.141      0.100     60.489      0.000      0.100      0.010     99.900     39.411     99.900      0.100     -5.718     36.975      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.045     25.359     19.224      0.000  -9999.000  -9999.000      0.000
 765.8750      95.641     48.385     35.913     38.266    104.936     -1.116    235.563     75.961      2.495     19.803     23.053     41.054     41.446     31.390      0.770    138.850      2.511     16.793     98.846     65.649     93.058    231.495     30.762     23.034     41.054     41.446     35.592     37.907     47.305     94.690      0.100     55.542      0.000      0.100      0.010     99.900     44.358     99.900      0.100     -6.235     35.913      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.845     26.133     20.668      0.000  -9999.000  -9999.000      0.000
 766.0000      95.245     45.171     34.811     37.022    106.930     27.706    235.824     75.479      2.519     19.414     23.040     45.127     46.731     32.599      0.780    138.720      2.501     17.915     99.225     70.721     90.807    227.161     -7.812     23.038     45.127     46.731     34.478     36.645     44.261     94.110      0.100     53.119      0.000      0.100      0.010     99.900     46.781     99.900      0.100     -6.715     34.811      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     28.727     27.011     22.138      0.000  -9999.000  -9999.000      0.000
 766.1250      94.825     41.015     32.933     34.846    108.257     -6.530    235.449     75.162      2.535     18.857     23.035     43.444     46.263     34.493      0.760    139.110      2.494     19.718    100.097     78.439     91.023    224.922    -17.090     23.050     43.444     46.263     32.275     34.080     39.633     92.566      0.100     51.463      0.000      0.100      0.010     99.900     48.437     99.900      0.100     -7.030     32.933      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.365     28.698     24.381      0.000  -9999.000  -9999.000      0.000
 766.2500      94.283     38.212     31.584     33.195    107.422    -16.326    234.124     74.850      2.541     18.353     23.038     35.511     37.585     36.895      0.770    139.650      2.483     19.838    100.549     80.901     94.844    226.382      7.324     23.061     35.511     37.585     31.290     32.819     37.608     91.595      0.100     52.509      0.000      0.100      0.010     99.900     47.391     99.900      0.100     -7.339     31.584      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.662     30.125     26.170      0.000  -9999.000  -9999.000      0.000
 766.3750      93.027     36.213     30.669     32.021    104.031     -0.170    231.948     74.377      2.527     18.510     23.048     30.027     31.333     40.568      0.770    137.490      2.477     19.466    100.982     82.481     97.050    228.484     -9.277     23.088     30.027     31.333     30.404     31.682     35.620     90.503      0.100     56.617      0.000      0.100      0.010     99.900     43.283     99.900      0.100     -7.810     30.669      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.607     31.229     27.614      0.000  -9999.000  -9999.000      0.000
 766.5000      91.885     34.693     29.820     30.986    101.644    -14.486    231.496     73.941      2.513     18.769     23.060     25.797     26.286     41.737      0.780    137.620      2.470     18.911    101.391     83.220     98.155    230.844      0.000     23.100     25.797     26.286     29.572     30.691     34.299     89.300      0.100     59.383      0.000      0.100      0.010     99.900     40.517     99.900      0.100     -8.244     29.820      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.534     32.272     28.824      0.000      8.961     10.239      0.000
 766.6250      90.829     34.000     28.558     29.627     99.422      5.874    231.716     73.661      2.503     18.888     23.085     24.520     25.848     42.241      0.790    137.730      2.466     18.339    102.093     82.518     99.663    232.895     22.461     23.112     24.520     25.848     28.127     29.175     33.873     86.633     12.092     67.104      1.000     12.092      1.808     66.010     20.805     92.028     12.092     -8.523     28.558      1.000      0.000      0.000      0.000      0.000      0.505      0.000      0.000      0.000      0.000      0.000     35.017     33.753     29.412      0.000      8.961     10.239      0.000
 766.7500      89.659     33.810     27.711     28.749     93.392     10.825    232.407     73.396      2.496     18.296     23.098     24.819     26.737     41.803      0.780    137.630      2.469     18.485    102.374     81.043    104.507    235.483    -10.742     23.127     24.819     26.737     27.534     28.568     33.783     85.241     12.187     69.909      1.000     12.187      1.841     66.568     17.904     92.184     12.187     -8.786     27.711      1.000      0.000      0.000      0.000      0.000      0.520      0.000      0.000      0.000      0.000      0.000     36.087     34.784     29.577      0.000      9.333     11.419      0.000
 766.8750      87.428     33.588     27.179     28.187     83.985     -5.620    233.264     73.013      2.485     17.422     23.110     25.170     26.689     39.107      0.780    137.200      2.477     18.751    102.606     78.817    106.574    235.869     35.644     23.142     25.170     26.689     27.028     28.026     33.506     83.862     12.306     73.899      1.000     12.306      1.915     66.671     13.796     92.212     12.306     -9.166     27.179      1.000      0.000      0.000      0.000      0.000      0.523      0.000      0.000      0.000      0.000      0.000     36.793     35.477     29.772      0.000      9.934     13.002      0.000
 767.0000      85.656     33.296     26.728     27.686     80.409     27.657    233.620     72.654      2.478     16.340     23.125     24.401     26.958     36.585      0.770    137.780      2.487     18.942    102.795     76.049    108.279    235.656     -2.441     23.346     24.401     26.958     26.601     27.542     33.207     82.532     12.355     75.279      1.000     12.355      1.929     67.006     12.366     92.304     12.355     -9.523     26.728      1.000      0.000      0.000      0.000      0.000      0.532      0.000      0.000      0.000      0.000      0.000     37.414     36.119     30.034      0.000     10.358     12.764      0.000
 767.1250      84.273     32.803     26.217     26.955     77.614    -13.004    234.032     72.397      2.472     15.203     23.141     25.611     28.764     33.628      0.770    136.580      2.500     18.378    103.070     69.691    108.178    234.670    -21.973     23.354     25.611     28.764     26.055     26.706     32.633     80.206     12.412     76.284      1.000     12.412      1.946     67.393     11.305     92.411     12.412     -9.778     26.217      1.000      0.000      0.000      0.000      0.000      0.541      0.000      0.000      0.000      0.000      0.000     38.143     37.099     30.485      0.000     10.730     12.255      0.000
 767.2500      82.928     32.347     25.992     26.502     76.041    -16.788    234.569     72.134      2.467     13.861     23.322     27.257     29.511     30.220      0.760    135.960      2.527     17.527    103.192     66.395    104.581    232.076      4.883     23.346     27.257     29.511     25.966     26.416     32.227     79.297     12.485     76.768      1.000     12.485      2.000     67.345     10.747     92.398     12.485    -10.039     25.992      1.000      0.000      0.000      0.000      0.000      0.540      0.000      0.000      0.000      0.000      0.000     38.473     37.733     30.914      0.000     10.994     11.255      0.000
 767.3750      80.898     31.668     26.010     26.269     75.377      1.317    235.307     71.742      2.469     13.742     23.353     26.201     28.290     24.958      0.760    136.180      2.543     16.447    103.338     63.309    101.973    231.472    -19.043     23.339     26.201     28.290     26.028     26.206     31.431     78.619     12.587     76.861      1.000     12.587      2.103     66.862     10.552     92.265     12.587    -10.430     26.010      1.000      0.000      0.000      0.000      0.000      0.528      0.000      0.000      0.000      0.000      0.000     38.447     38.068     31.578      0.000     10.892     11.278      0.000
 767.5000      79.567     30.673     26.205     26.137     74.619     -9.327    235.583     71.395      2.475     13.925     23.347     24.178     25.752     22.814      0.760    135.220      2.558     15.347    103.515     60.659    100.420    231.587      2.441     23.342     24.178     25.752     26.280     26.107     30.353     78.229     12.625     77.085      1.000     12.625      2.158     66.443     10.290     92.149     12.625    -10.775     26.205      1.000      0.000      0.000      0.000      0.000      0.517      0.000      0.000      0.000      0.000      0.000     38.161     38.260     32.602      0.000     10.515     11.621      0.000
 767.6250      78.821     29.938     27.051     26.449     73.721      6.223    235.713     71.188      2.485     14.133     23.339     23.242     25.078     21.119      0.770    134.560      2.573     13.875    103.937     56.725     95.735    232.194     18.555     23.346     23.242     25.078     27.377     26.594     29.763     78.485     12.643     77.388      1.000     12.643      2.247     65.317      9.969     91.834     12.643    -10.979     27.051      1.000      0.000      0.000      0.000      0.000      0.609      0.000      0.000      0.000      0.000      0.000     36.967     37.808     33.403      0.000      9.934     12.016      0.000
 767.7500      78.345     30.839     27.950     27.105     74.765      7.943    234.966     71.006      2.498     13.741     23.342     23.098     25.485     19.718      0.770    134.370      2.592     13.725    104.175     55.319     84.782    233.191    -17.578     23.354     23.098     25.485     28.191     27.321     31.294     79.162     12.540     77.160      1.000     12.540      2.209     64.704     10.300     91.661     12.540    -11.159     27.950      1.000      0.000      0.000      0.000      0.000      0.596      0.000      0.000      0.000      0.000      0.000     35.779     36.893     32.426      0.000      9.225     11.406      0.000
 767.8750      78.409     33.388     28.883     28.085     77.090     -0.004    232.062     70.815      2.523     12.840     23.346     22.878     25.372     18.138      0.770    133.250      2.594     13.899    104.425     54.189     81.069    233.533     38.086     23.350     22.878     25.372     29.175     28.407     34.270     80.194     12.140     76.903      1.000     12.140      1.873     65.419     10.958     91.863     12.140    -11.349     28.883      1.000      0.000      0.000      0.000      0.000      0.611      0.000      0.000      0.000      0.000      0.000     34.623     35.606     29.951      0.000      8.068     10.007      0.000
 768.0000      78.961     37.299     29.981     29.399     75.721     22.049    228.430     70.725      2.540     11.627     23.353     21.730     24.060     17.759      0.780    133.610      2.593     14.166    104.675     53.240     78.008    233.936    -10.254     23.354     21.730     24.060     30.321     29.817     38.576     81.549     11.638     78.182      1.000     11.638      1.504     66.536     10.180     92.175     11.638    -11.437     29.981      1.000      0.000      0.000      0.000      0.000      0.634      0.000      0.000      0.000      0.000      0.000     33.354     34.014     26.810      0.000      7.304      9.089      0.000
 768.1250      79.888     47.846     32.174     32.476     73.727    -11.144    223.585     70.778      2.556     10.229     23.351     23.169     26.487     17.776      0.780    133.460      2.588     13.828    105.133     51.736     76.188    234.381    -22.949     23.346     23.169     26.487     32.954     33.595     51.748     84.930     10.970     79.914      1.000     10.970      1.126     67.518      9.117     92.445     10.970    -11.382     32.174      1.000      0.000      0.000      0.000      0.000      0.654      0.000      0.000      0.000      0.000      0.000     31.081     30.792     20.901      0.000      6.622      8.111      0.000
 768.2500      81.147     58.334     33.948     35.157     72.060    -16.275    216.601     70.913      2.570      8.195     23.354     30.822     37.322     18.649      0.770    132.150      2.576     12.961    105.328     51.002     75.512    235.243      5.371     23.342     30.822     37.322     34.366     35.814     61.105     86.792     10.006     81.931     -1.000     10.006      0.780     71.034      8.063     93.389     10.006    -11.244     33.948      1.000      0.000      0.000      0.000      0.000      0.717      0.000      0.000      0.000      0.000      0.000     29.457     28.444     17.143      0.000      5.972      6.418      0.000
 768.3750      83.928     68.388     35.334     37.416     69.733     -3.638    206.434     71.293      2.589      7.534     23.347     51.464     62.021     22.354      0.770    132.030      2.572     11.759    105.499     50.001     74.896    235.536    -13.184     23.339     51.464     62.021     35.740     38.090     71.449     88.641      8.603     84.760      1.000      8.603      0.010     79.097      6.637     95.418      8.603    -10.862     35.334      1.000      0.000      0.000      0.000      0.000      0.834      0.000      0.000      0.000      0.000      0.000     28.302     26.726     14.623      0.000      5.168      6.219      0.000
 768.5000      86.241     77.415     36.567     39.561     70.213    -10.357    201.936     71.731      2.594      7.181     23.343    119.611    131.350     26.482      0.770    132.020      2.570     10.451    105.639     48.585     73.633    235.750      4.395     23.335    119.611    131.350     36.914     40.179     79.921     90.387      7.982     85.509      1.000      7.982      0.010     82.825      6.509     96.301      7.982    -10.422     36.567      1.000      0.000      0.000      0.000      0.000      0.879      0.000      0.000      0.000      0.000      0.000     27.347     25.277     12.917      0.000      4.944      5.772      0.000
 768.6250      88.094     77.832     37.943     41.822     71.767      8.499    199.114     72.093      2.593      7.221     23.339    146.973    155.605     32.405      0.770    132.010      2.572      8.266    105.859     44.560     74.034    235.580     12.695     23.327    146.973    155.605     38.375     42.511     76.955     93.243      7.593     85.577      1.000      7.593      0.010     84.815      6.831     96.760      7.593    -10.058     37.943      1.000      0.000      0.000      0.000      0.000      0.901      0.000      0.000      0.000      0.000      0.000     26.355     23.911     12.848      0.000      4.993      5.503      0.000
 768.7500      89.870     70.249     38.494     42.433     75.086      3.516    198.997     72.472      2.588      8.189     23.335    149.296    154.087     41.415      0.760    132.600      2.577      7.574    105.957     42.139     77.341    232.806     -8.789     23.312    149.296    154.087     38.544     42.400     67.436     94.256      7.577     84.502      1.000      7.577      0.010     84.357      7.922     96.655      7.577     -9.677     38.494      1.000      0.000      0.000      0.000      0.000      0.896      0.000      0.000      0.000      0.000      0.000     25.978     23.567     14.235      0.000      5.182      5.786      0.000
 768.8750      92.399     60.381     38.374     41.775     79.580      2.215    202.836     73.064      2.578      9.333     23.328    135.562    136.952     59.990      0.790    131.430      2.577      7.188    106.054     39.608     76.212    229.460     30.762     23.296    135.562    136.952     38.303     41.514     57.424     94.958      8.106     82.133      1.000      8.106      0.010     79.804      9.760     95.588      8.106     -9.083     38.374      1.000      0.000      0.000      0.000      0.000      0.843      0.000      0.000      0.000      0.000      0.000     26.059     23.938     16.561      0.000      5.639      5.946      0.000
